caseId,district,rawDong,subtype,scope,period,count,weekendCount,weekdayCount,weekendDays,weekdayDays,weekendPerDay,weekdayPerDay,weekendRatio,day06to18,night18to06,dayShare
action-10,남구,대연동,교통사고,A,2020,245,59,186,104,262,0.5673076923076923,0.7099236641221374,0.799110835401158,131,114,0.5346938775510204
action-10,남구,대연동,교통사고,A,2021,203,53,150,104,261,0.5096153846153846,0.5747126436781609,0.8867307692307692,110,93,0.541871921182266
action-10,남구,대연동,교통사고,A,2022,216,65,151,105,260,0.6190476190476191,0.5807692307692308,1.065909807631662,111,105,0.5138888888888888
action-10,남구,대연동,교통사고,A,2023,180,48,132,105,260,0.45714285714285713,0.5076923076923077,0.9004329004329005,102,78,0.5666666666666667
action-10,남구,대연동,교통사고,A,2024,183,52,131,104,262,0.5,0.5,1.0,104,79,0.5683060109289617
action-10,남구,대연동,교통사고,A,2020–2022,664,177,487,313,783,0.5654952076677316,0.6219667943805874,0.9092048205417534,352,312,0.5301204819277109
action-10,남구,대연동,교통사고,A,2023–2024,363,100,263,209,522,0.4784688995215311,0.5038314176245211,0.9496607055142176,206,157,0.5674931129476584
action-10,남구,대연동,교통사고,B,2020,189,42,147,104,262,0.40384615384615385,0.5610687022900763,0.7197802197802198,104,85,0.5502645502645502
action-10,남구,대연동,교통사고,B,2021,144,39,105,104,261,0.375,0.40229885057471265,0.9321428571428572,78,66,0.5416666666666666
action-10,남구,대연동,교통사고,B,2022,156,46,110,105,260,0.4380952380952381,0.4230769230769231,1.0354978354978355,84,72,0.5384615384615384
action-10,남구,대연동,교통사고,B,2023,131,35,96,105,260,0.3333333333333333,0.36923076923076925,0.9027777777777777,75,56,0.5725190839694656
action-10,남구,대연동,교통사고,B,2024,116,33,83,104,262,0.3173076923076923,0.31679389312977096,1.0016218721038,66,50,0.5689655172413793
action-10,남구,대연동,교통사고,B,2020–2022,489,127,362,313,783,0.4057507987220447,0.4623243933588761,0.8776322524844228,266,223,0.5439672801635992
action-10,남구,대연동,교통사고,B,2023–2024,247,68,179,209,522,0.3253588516746411,0.342911877394636,0.9488118467830317,141,106,0.5708502024291497
action-10,남구,대연동,교통사고,C,2020,189,42,147,104,262,0.40384615384615385,0.5610687022900763,0.7197802197802198,104,85,0.5502645502645502
action-10,남구,대연동,교통사고,C,2021,144,39,105,104,261,0.375,0.40229885057471265,0.9321428571428572,78,66,0.5416666666666666
action-10,남구,대연동,교통사고,C,2022,156,46,110,105,260,0.4380952380952381,0.4230769230769231,1.0354978354978355,84,72,0.5384615384615384
action-10,남구,대연동,교통사고,C,2023,131,35,96,105,260,0.3333333333333333,0.36923076923076925,0.9027777777777777,75,56,0.5725190839694656
action-10,남구,대연동,교통사고,C,2024,116,33,83,104,262,0.3173076923076923,0.31679389312977096,1.0016218721038,66,50,0.5689655172413793
action-10,남구,대연동,교통사고,C,2020–2022,489,127,362,313,783,0.4057507987220447,0.4623243933588761,0.8776322524844228,266,223,0.5439672801635992
action-10,남구,대연동,교통사고,C,2023–2024,247,68,179,209,522,0.3253588516746411,0.342911877394636,0.9488118467830317,141,106,0.5708502024291497
