기준년월,행정동코드,행정동명,시간대,평균주거인구수,평균직장인구수,평균방문인구수,year
202512,2635052000,해운대구 우2동,12시,13824,17983,25894,2025
202512,2635052000,해운대구 우2동,13시,13587,18254,28648,2025
202512,2635052000,해운대구 우2동,14시,13572,18299,30776,2025
202512,2635052000,해운대구 우2동,15시,13874,18140,31522,2025
202512,2635052000,해운대구 우2동,16시,14427,17680,30619,2025
202512,2635052000,해운대구 우2동,17시,15198,16337,28574,2025
202512,2635052000,해운대구 우2동,18시,16157,13345,26026,2025
202512,2635052000,해운대구 우2동,19시,17363,9608,22549,2025
202512,2635052000,해운대구 우2동,20시,20497,5141,17694,2025
202512,2635052000,해운대구 우2동,21시,21636,2907,12571,2025
202512,2635052000,해운대구 우2동,22시,22692,1672,8872,2025
202512,2635052000,해운대구 우2동,23시,23227,1107,7325,2025
202512,2635052500,해운대구 우3동,00시,22548,191,3333,2025
202512,2635052500,해운대구 우3동,01시,22722,174,3190,2025
202512,2635052500,해운대구 우3동,02시,22836,167,3081,2025
202512,2635052500,해운대구 우3동,03시,22919,166,3006,2025
202512,2635052500,해운대구 우3동,04시,22931,168,3002,2025
202512,2635052500,해운대구 우3동,05시,22801,184,3258,2025
202512,2635052500,해운대구 우3동,06시,22394,224,3483,2025
202512,2635052500,해운대구 우3동,07시,21522,433,3477,2025
202512,2635052500,해운대구 우3동,08시,19347,1082,3872,2025
202512,2635052500,해운대구 우3동,09시,15479,3263,4439,2025
202512,2635052500,해운대구 우3동,10시,13894,3428,5006,2025
202512,2635052500,해운대구 우3동,11시,12771,3431,5383,2025
202512,2635052500,해운대구 우3동,12시,12110,3459,5624,2025
202512,2635052500,해운대구 우3동,13시,11825,3569,5647,2025
202512,2635052500,해운대구 우3동,14시,11723,3632,5419,2025
202512,2635052500,해운대구 우3동,15시,12007,3702,5171,2025
202512,2635052500,해운대구 우3동,16시,12632,3691,5028,2025
202512,2635052500,해운대구 우3동,17시,13493,3504,5037,2025
202512,2635052500,해운대구 우3동,18시,14498,3061,5206,2025
202512,2635052500,해운대구 우3동,19시,15781,2659,5284,2025
202512,2635052500,해운대구 우3동,20시,18607,857,5191,2025
202512,2635052500,해운대구 우3동,21시,19837,623,4864,2025
202512,2635052500,해운대구 우3동,22시,20963,417,4465,2025
202512,2635052500,해운대구 우3동,23시,21496,309,4263,2025
202512,2635053000,해운대구 중1동,00시,22819,487,11276,2025
202512,2635053000,해운대구 중1동,01시,22989,420,10945,2025
202512,2635053000,해운대구 중1동,02시,23147,385,10695,2025
202512,2635053000,해운대구 중1동,03시,23267,381,10551,2025
202512,2635053000,해운대구 중1동,04시,23354,383,10496,2025
202512,2635053000,해운대구 중1동,05시,23332,421,10709,2025
202512,2635053000,해운대구 중1동,06시,23014,563,11137,2025
202512,2635053000,해운대구 중1동,07시,22184,1042,11664,2025
202512,2635053000,해운대구 중1동,08시,19846,2417,12350,2025
202512,2635053000,해운대구 중1동,09시,15913,5755,13421,2025
202512,2635053000,해운대구 중1동,10시,14561,6299,14600,2025
202512,2635053000,해운대구 중1동,11시,13610,6530,15097,2025
202512,2635053000,해운대구 중1동,12시,13058,6678,15800,2025
202512,2635053000,해운대구 중1동,13시,12780,6922,15958,2025
202512,2635053000,해운대구 중1동,14시,12596,7047,15908,2025
202512,2635053000,해운대구 중1동,15시,12735,7075,15902,2025
202512,2635053000,해운대구 중1동,16시,13297,7041,16032,2025
202512,2635053000,해운대구 중1동,17시,14155,6704,16457,2025
202512,2635053000,해운대구 중1동,18시,15232,5700,17180,2025
202512,2635053000,해운대구 중1동,19시,16442,4666,17323,2025
202512,2635053000,해운대구 중1동,20시,19306,2289,16649,2025
202512,2635053000,해운대구 중1동,21시,20407,1773,15433,2025
202512,2635053000,해운대구 중1동,22시,21321,1201,13979,2025
202512,2635053000,해운대구 중1동,23시,21751,851,13168,2025
202512,2635054000,해운대구 중2동,00시,13627,174,3208,2025
202512,2635054000,해운대구 중2동,01시,13786,167,3149,2025
202512,2635054000,해운대구 중2동,02시,13908,161,3106,2025
202512,2635054000,해운대구 중2동,03시,13991,157,3077,2025
202512,2635054000,해운대구 중2동,04시,14015,158,3067,2025
202512,2635054000,해운대구 중2동,05시,13951,164,3063,2025
202512,2635054000,해운대구 중2동,06시,13718,197,3176,2025
202512,2635054000,해운대구 중2동,07시,13186,294,3328,2025
202512,2635054000,해운대구 중2동,08시,11927,651,3498,2025
202512,2635054000,해운대구 중2동,09시,9928,1808,3765,2025
202512,2635054000,해운대구 중2동,10시,9074,1921,4203,2025
202512,2635054000,해운대구 중2동,11시,8468,1976,4774,2025
202512,2635054000,해운대구 중2동,12시,8078,1987,5247,2025
202512,2635054000,해운대구 중2동,13시,7891,2050,5574,2025
202512,2635054000,해운대구 중2동,14시,7758,2038,5661,2025
202512,2635054000,해운대구 중2동,15시,7848,2035,5528,2025
202512,2635054000,해운대구 중2동,16시,8131,2028,5205,2025
202512,2635054000,해운대구 중2동,17시,8577,1933,4830,2025
202512,2635054000,해운대구 중2동,18시,9144,1730,4512,2025
202512,2635054000,해운대구 중2동,19시,9812,1515,4309,2025
202512,2635054000,해운대구 중2동,20시,11309,538,4108,2025
202512,2635054000,해운대구 중2동,21시,12005,422,3852,2025
202512,2635054000,해운대구 중2동,22시,12600,298,3622,2025
202512,2635054000,해운대구 중2동,23시,12921,237,3581,2025
202512,2635055100,해운대구 좌1동,00시,10245,217,3617,2025
202512,2635055100,해운대구 좌1동,01시,10357,189,3312,2025
202512,2635055100,해운대구 좌1동,02시,10465,171,3063,2025
202512,2635055100,해운대구 좌1동,03시,10530,164,2892,2025
202512,2635055100,해운대구 좌1동,04시,10537,161,2768,2025
202512,2635055100,해운대구 좌1동,05시,10464,167,2733,2025
202512,2635055100,해운대구 좌1동,06시,10268,211,2788,2025
202512,2635055100,해운대구 좌1동,07시,9745,348,2899,2025
202512,2635055100,해운대구 좌1동,08시,8589,733,3184,2025
202512,2635055100,해운대구 좌1동,09시,6977,1950,3900,2025
202512,2635055100,해운대구 좌1동,10시,6385,2335,4725,2025
202512,2635055100,해운대구 좌1동,11시,6012,2473,5455,2025
202512,2635055100,해운대구 좌1동,12시,5784,2547,6054,2025
202512,2635055100,해운대구 좌1동,13시,5627,2641,6198,2025
202512,2635055100,해운대구 좌1동,14시,5561,2728,6326,2025
202512,2635055100,해운대구 좌1동,15시,5677,2787,6401,2025
202512,2635055100,해운대구 좌1동,16시,5940,2832,6377,2025
202512,2635055100,해운대구 좌1동,17시,6316,2756,6644,2025
202512,2635055100,해운대구 좌1동,18시,6832,2423,7125,2025
202512,2635055100,해운대구 좌1동,19시,7355,2060,7172,2025
202512,2635055100,해운대구 좌1동,20시,8435,1126,6667,2025
202512,2635055100,해운대구 좌1동,21시,8929,833,5925,2025
202512,2635055100,해운대구 좌1동,22시,9350,565,5241,2025
202512,2635055100,해운대구 좌1동,23시,9516,419,4875,2025
202512,2635055200,해운대구 좌2동,00시,26191,196,3261,2025
202512,2635055200,해운대구 좌2동,01시,26467,182,3182,2025
202512,2635055200,해운대구 좌2동,02시,26659,174,3091,2025
202512,2635055200,해운대구 좌2동,03시,26806,170,3024,2025
202512,2635055200,해운대구 좌2동,04시,26854,167,2972,2025
202512,2635055200,해운대구 좌2동,05시,26737,174,2949,2025
202512,2635055200,해운대구 좌2동,06시,26247,199,2969,2025
202512,2635055200,해운대구 좌2동,07시,25163,326,3073,2025
202512,2635055200,해운대구 좌2동,08시,22577,867,3354,2025
202512,2635055200,해운대구 좌2동,09시,18240,3238,3764,2025
202512,2635055200,해운대구 좌2동,10시,16683,3297,4214,2025
202512,2635055200,해운대구 좌2동,11시,15597,3307,4439,2025
202512,2635055200,해운대구 좌2동,12시,14922,3340,4457,2025
202512,2635055200,해운대구 좌2동,13시,14556,3429,4460,2025
202512,2635055200,해운대구 좌2동,14시,14445,3527,4735,2025
202512,2635055200,해운대구 좌2동,15시,14707,3616,4974,2025
202512,2635055200,해운대구 좌2동,16시,15300,3656,4987,2025
202512,2635055200,해운대구 좌2동,17시,16273,3555,5000,2025
202512,2635055200,해운대구 좌2동,18시,17491,3258,4865,2025
202512,2635055200,해운대구 좌2동,19시,18795,2919,4744,2025
202512,2635055200,해운대구 좌2동,20시,21902,766,4543,2025
202512,2635055200,해운대구 좌2동,21시,23191,577,4312,2025
202512,2635055200,해운대구 좌2동,22시,24373,394,3986,2025
202512,2635055200,해운대구 좌2동,23시,24957,297,3817,2025
202512,2635055300,해운대구 좌3동,00시,13672,103,1898,2025
202512,2635055300,해운대구 좌3동,01시,13788,99,1879,2025
202512,2635055300,해운대구 좌3동,02시,13881,99,1878,2025
202512,2635055300,해운대구 좌3동,03시,13935,100,1861,2025
202512,2635055300,해운대구 좌3동,04시,13947,102,1854,2025
202512,2635055300,해운대구 좌3동,05시,13871,109,1863,2025
202512,2635055300,해운대구 좌3동,06시,13607,140,1912,2025
202512,2635055300,해운대구 좌3동,07시,13018,283,2045,2025
202512,2635055300,해운대구 좌3동,08시,11786,995,2447,2025
202512,2635055300,해운대구 좌3동,09시,9700,1895,2715,2025
202512,2635055300,해운대구 좌3동,10시,8842,1849,2960,2025
202512,2635055300,해운대구 좌3동,11시,8248,1803,3078,2025
202512,2635055300,해운대구 좌3동,12시,7922,1744,3100,2025
202512,2635055300,해운대구 좌3동,13시,7786,1677,3017,2025
202512,2635055300,해운대구 좌3동,14시,7669,1673,2916,2025
202512,2635055300,해운대구 좌3동,15시,7758,1583,2800,2025
202512,2635055300,해운대구 좌3동,16시,8059,1489,2633,2025
202512,2635055300,해운대구 좌3동,17시,8607,1321,2524,2025
202512,2635055300,해운대구 좌3동,18시,9287,1213,2500,2025
202512,2635055300,해운대구 좌3동,19시,9996,1131,2530,2025
202512,2635055300,해운대구 좌3동,20시,11430,276,2450,2025
202512,2635055300,해운대구 좌3동,21시,12101,202,2262,2025
202512,2635055300,해운대구 좌3동,22시,12729,153,2122,2025
202512,2635055300,해운대구 좌3동,23시,13037,133,2062,2025
202512,2635055400,해운대구 좌4동,00시,19578,358,3656,2025
202512,2635055400,해운대구 좌4동,01시,19761,346,3631,2025
202512,2635055400,해운대구 좌4동,02시,19903,337,3599,2025
202512,2635055400,해운대구 좌4동,03시,19986,337,3582,2025
202512,2635055400,해운대구 좌4동,04시,20027,342,3596,2025
202512,2635055400,해운대구 좌4동,05시,19945,365,3669,2025
202512,2635055400,해운대구 좌4동,06시,19615,465,4026,2025
202512,2635055400,해운대구 좌4동,07시,18779,913,4568,2025
202512,2635055400,해운대구 좌4동,08시,16919,2279,5348,2025
202512,2635055400,해운대구 좌4동,09시,13601,4315,6368,2025
202512,2635055400,해운대구 좌4동,10시,12458,4352,7026,2025
202512,2635055400,해운대구 좌4동,11시,11694,4314,7045,2025
202512,2635055400,해운대구 좌4동,12시,11184,4233,6567,2025
202512,2635055400,해운대구 좌4동,13시,10943,4211,6556,2025
202512,2635055400,해운대구 좌4동,14시,10812,4274,6766,2025
202512,2635055400,해운대구 좌4동,15시,10926,4275,6702,2025
202512,2635055400,해운대구 좌4동,16시,11326,4136,6448,2025
202512,2635055400,해운대구 좌4동,17시,11932,3652,5831,2025
202512,2635055400,해운대구 좌4동,18시,12776,3010,5217,2025
202512,2635055400,해운대구 좌4동,19시,13805,2626,4961,2025
202512,2635055400,해운대구 좌4동,20시,16156,921,4747,2025
202512,2635055400,해운대구 좌4동,21시,17120,735,4472,2025
202512,2635055400,해운대구 좌4동,22시,17965,567,4163,2025
202512,2635055400,해운대구 좌4동,23시,18457,460,4065,2025
202512,2635056000,해운대구 송정동,00시,8042,206,5735,2025
202512,2635056000,해운대구 송정동,01시,8153,187,5582,2025
202512,2635056000,해운대구 송정동,02시,8213,180,5439,2025
202512,2635056000,해운대구 송정동,03시,8255,179,5352,2025
202512,2635056000,해운대구 송정동,04시,8273,181,5323,2025
202512,2635056000,해운대구 송정동,05시,8242,200,5351,2025
202512,2635056000,해운대구 송정동,06시,8102,256,5586,2025
202512,2635056000,해운대구 송정동,07시,7736,600,5922,2025
202512,2635056000,해운대구 송정동,08시,7041,1736,6368,2025
202512,2635056000,해운대구 송정동,09시,5887,2986,6912,2025
202512,2635056000,해운대구 송정동,10시,5389,3257,7781,2025
202512,2635056000,해운대구 송정동,11시,5053,3333,8706,2025
202512,2635056000,해운대구 송정동,12시,4859,3316,9709,2025
202512,2635056000,해운대구 송정동,13시,4777,3361,10422,2025
202512,2635056000,해운대구 송정동,14시,4735,3393,10932,2025
202512,2635056000,해운대구 송정동,15시,4827,3371,10952,2025
202512,2635056000,해운대구 송정동,16시,5036,3252,10435,2025
202512,2635056000,해운대구 송정동,17시,5324,2924,9735,2025
202512,2635056000,해운대구 송정동,18시,5688,2275,8943,2025
202512,2635056000,해운대구 송정동,19시,6044,1704,8328,2025
202512,2635056000,해운대구 송정동,20시,6894,884,7793,2025
202512,2635056000,해운대구 송정동,21시,7266,629,7364,2025
202512,2635056000,해운대구 송정동,22시,7554,431,6940,2025
202512,2635056000,해운대구 송정동,23시,7667,326,6680,2025
202512,2635057000,해운대구 반여1동,00시,32257,319,3796,2025
202512,2635057000,해운대구 반여1동,01시,32505,303,3718,2025
202512,2635057000,해운대구 반여1동,02시,32757,287,3701,2025
202512,2635057000,해운대구 반여1동,03시,32964,275,3771,2025
202512,2635057000,해운대구 반여1동,04시,33087,282,3873,2025
202512,2635057000,해운대구 반여1동,05시,32937,308,3990,2025
202512,2635057000,해운대구 반여1동,06시,32286,390,4208,2025
202512,2635057000,해운대구 반여1동,07시,30741,882,4539,2025
202512,2635057000,해운대구 반여1동,08시,27641,2114,4937,2025
202512,2635057000,해운대구 반여1동,09시,22260,5245,5319,2025
202512,2635057000,해운대구 반여1동,10시,20420,5202,5754,2025
202512,2635057000,해운대구 반여1동,11시,19228,5157,5941,2025
202512,2635057000,해운대구 반여1동,12시,18454,5139,5921,2025
202512,2635057000,해운대구 반여1동,13시,18072,5145,5837,2025
202512,2635057000,해운대구 반여1동,14시,17949,5197,5895,2025
202512,2635057000,해운대구 반여1동,15시,18248,5228,5708,2025
202512,2635057000,해운대구 반여1동,16시,18971,5195,5305,2025
202512,2635057000,해운대구 반여1동,17시,20158,4883,5075,2025
202512,2635057000,해운대구 반여1동,18시,21794,4311,5083,2025
202512,2635057000,해운대구 반여1동,19시,23600,3894,5087,2025
202512,2635057000,해운대구 반여1동,20시,27608,932,4883,2025
202512,2635057000,해운대구 반여1동,21시,29030,715,4634,2025
202512,2635057000,해운대구 반여1동,22시,30296,541,4349,2025
202512,2635057000,해운대구 반여1동,23시,30973,452,4257,2025
202512,2635058000,해운대구 반여2동,00시,9909,71,1920,2025
202512,2635058000,해운대구 반여2동,01시,9993,69,1891,2025
202512,2635058000,해운대구 반여2동,02시,10059,68,1873,2025
202512,2635058000,해운대구 반여2동,03시,10105,64,1841,2025
202512,2635058000,해운대구 반여2동,04시,10127,66,1828,2025
202512,2635058000,해운대구 반여2동,05시,10034,68,1812,2025
202512,2635058000,해운대구 반여2동,06시,9713,90,1821,2025
202512,2635058000,해운대구 반여2동,07시,9188,147,1792,2025
202512,2635058000,해운대구 반여2동,08시,8345,375,1855,2025
202512,2635058000,해운대구 반여2동,09시,7226,955,1929,2025
202512,2635058000,해운대구 반여2동,10시,6722,974,1983,2025
202512,2635058000,해운대구 반여2동,11시,6438,980,2048,2025
202512,2635058000,해운대구 반여2동,12시,6246,987,2021,2025
202512,2635058000,해운대구 반여2동,13시,6109,970,2018,2025
202512,2635058000,해운대구 반여2동,14시,6044,986,2000,2025
202512,2635058000,해운대구 반여2동,15시,6128,987,2000,2025
202512,2635058000,해운대구 반여2동,16시,6391,1005,2022,2025
202512,2635058000,해운대구 반여2동,17시,6745,974,1976,2025
202512,2635058000,해운대구 반여2동,18시,7240,854,1956,2025
202512,2635058000,해운대구 반여2동,19시,7687,759,1987,2025
202512,2635058000,해운대구 반여2동,20시,8591,183,1987,2025
202512,2635058000,해운대구 반여2동,21시,8989,140,1979,2025
202512,2635058000,해운대구 반여2동,22시,9350,117,1971,2025
202512,2635058000,해운대구 반여2동,23시,9553,96,2011,2025
202512,2635059000,해운대구 반여3동,00시,5030,23,494,2025
202512,2635059000,해운대구 반여3동,01시,5065,20,481,2025
202512,2635059000,해운대구 반여3동,02시,5092,20,472,2025
202512,2635059000,해운대구 반여3동,03시,5112,18,461,2025
202512,2635059000,해운대구 반여3동,04시,5114,18,454,2025
202512,2635059000,해운대구 반여3동,05시,5062,18,469,2025
202512,2635059000,해운대구 반여3동,06시,4914,23,481,2025
202512,2635059000,해운대구 반여3동,07시,4664,57,509,2025
202512,2635059000,해운대구 반여3동,08시,4276,177,581,2025
202512,2635059000,해운대구 반여3동,09시,3735,441,665,2025
202512,2635059000,해운대구 반여3동,10시,3515,449,727,2025
202512,2635059000,해운대구 반여3동,11시,3370,456,762,2025
202512,2635059000,해운대구 반여3동,12시,3260,464,750,2025
202512,2635059000,해운대구 반여3동,13시,3192,463,756,2025
202512,2635059000,해운대구 반여3동,14시,3159,461,764,2025
202512,2635059000,해운대구 반여3동,15시,3224,470,764,2025
202512,2635059000,해운대구 반여3동,16시,3358,474,708,2025
202512,2635059000,해운대구 반여3동,17시,3526,447,690,2025
202512,2635059000,해운대구 반여3동,18시,3769,390,666,2025
202512,2635059000,해운대구 반여3동,19시,4000,336,649,2025
202512,2635059000,해운대구 반여3동,20시,4403,81,611,2025
202512,2635059000,해운대구 반여3동,21시,4597,57,604,2025
202512,2635059000,해운대구 반여3동,22시,4771,37,584,2025
202512,2635059000,해운대구 반여3동,23시,4866,32,557,2025
202512,2635059500,해운대구 반여4동,00시,8742,92,2084,2025
202512,2635059500,해운대구 반여4동,01시,8833,89,2071,2025
202512,2635059500,해운대구 반여4동,02시,8900,85,2069,2025
202512,2635059500,해운대구 반여4동,03시,8941,78,2054,2025
202512,2635059500,해운대구 반여4동,04시,8934,76,2048,2025
202512,2635059500,해운대구 반여4동,05시,8871,79,2058,2025
202512,2635059500,해운대구 반여4동,06시,8625,91,2101,2025
202512,2635059500,해운대구 반여4동,07시,8075,152,2148,2025
202512,2635059500,해운대구 반여4동,08시,7045,334,2276,2025
202512,2635059500,해운대구 반여4동,09시,5643,910,2368,2025
202512,2635059500,해운대구 반여4동,10시,5116,884,2426,2025
202512,2635059500,해운대구 반여4동,11시,4766,862,2374,2025
202512,2635059500,해운대구 반여4동,12시,4560,859,2279,2025
202512,2635059500,해운대구 반여4동,13시,4483,908,2303,2025
202512,2635059500,해운대구 반여4동,14시,4417,918,2331,2025
202512,2635059500,해운대구 반여4동,15시,4541,952,2336,2025
202512,2635059500,해운대구 반여4동,16시,4794,960,2302,2025
202512,2635059500,해운대구 반여4동,17시,5173,932,2276,2025
202512,2635059500,해운대구 반여4동,18시,5658,830,2273,2025
202512,2635059500,해운대구 반여4동,19시,6205,758,2316,2025
202512,2635059500,해운대구 반여4동,20시,7240,190,2331,2025
202512,2635059500,해운대구 반여4동,21시,7688,168,2273,2025
202512,2635059500,해운대구 반여4동,22시,8045,142,2225,2025
202512,2635059500,해운대구 반여4동,23시,8225,128,2236,2025
202512,2635061000,해운대구 반송1동,00시,8045,54,684,2025
202512,2635061000,해운대구 반송1동,01시,8115,52,658,2025
202512,2635061000,해운대구 반송1동,02시,8203,52,669,2025
202512,2635061000,해운대구 반송1동,03시,8285,53,724,2025
202512,2635061000,해운대구 반송1동,04시,8348,56,830,2025
202512,2635061000,해운대구 반송1동,05시,8329,74,933,2025
202512,2635061000,해운대구 반송1동,06시,8134,110,1124,2025
202512,2635061000,해운대구 반송1동,07시,7702,348,1407,2025
202512,2635061000,해운대구 반송1동,08시,7146,1006,1788,2025
202512,2635061000,해운대구 반송1동,09시,6134,1941,2259,2025
202512,2635061000,해운대구 반송1동,10시,5818,2006,2534,2025
202512,2635061000,해운대구 반송1동,11시,5582,2033,2700,2025
202512,2635061000,해운대구 반송1동,12시,5434,2054,2778,2025
202512,2635061000,해운대구 반송1동,13시,5358,2094,2795,2025
202512,2635061000,해운대구 반송1동,14시,5300,2080,2751,2025
202512,2635061000,해운대구 반송1동,15시,5368,2071,2544,2025
202512,2635061000,해운대구 반송1동,16시,5524,1991,2219,2025
202512,2635061000,해운대구 반송1동,17시,5794,1719,1832,2025
202512,2635061000,해운대구 반송1동,18시,6103,1311,1496,2025
202512,2635061000,해운대구 반송1동,19시,6341,992,1332,2025
202512,2635061000,해운대구 반송1동,20시,7244,226,1190,2025
202512,2635061000,해운대구 반송1동,21시,7478,148,1020,2025
202512,2635061000,해운대구 반송1동,22시,7657,94,838,2025
202512,2635061000,해운대구 반송1동,23시,7776,66,765,2025
202512,2635062000,해운대구 반송2동,00시,18968,47,1096,2025
202512,2635062000,해운대구 반송2동,01시,19070,44,1072,2025
202512,2635062000,해운대구 반송2동,02시,19144,40,1043,2025
202512,2635062000,해운대구 반송2동,03시,19185,41,1032,2025
202512,2635062000,해운대구 반송2동,04시,19189,42,1032,2025
202512,2635062000,해운대구 반송2동,05시,19070,44,1052,2025
202512,2635062000,해운대구 반송2동,06시,18546,62,1089,2025
202512,2635062000,해운대구 반송2동,07시,17522,172,1195,2025
202512,2635062000,해운대구 반송2동,08시,16004,548,1369,2025
202512,2635062000,해운대구 반송2동,09시,13617,1938,1612,2025
202512,2635062000,해운대구 반송2동,10시,12814,1967,1817,2025
202512,2635062000,해운대구 반송2동,11시,12303,1976,2006,2025
202512,2635062000,해운대구 반송2동,12시,11996,1974,2118,2025
202512,2635062000,해운대구 반송2동,13시,11828,2002,2123,2025
202512,2635062000,해운대구 반송2동,14시,11796,2011,2070,2025
202512,2635062000,해운대구 반송2동,15시,12038,2025,1944,2025
202512,2635062000,해운대구 반송2동,16시,12600,2063,1820,2025
202512,2635062000,해운대구 반송2동,17시,13327,2001,1746,2025
202512,2635062000,해운대구 반송2동,18시,14252,1827,1727,2025
202512,2635062000,해운대구 반송2동,19시,15048,1610,1629,2025
202512,2635062000,해운대구 반송2동,20시,17019,228,1510,2025
202512,2635062000,해운대구 반송2동,21시,17692,150,1379,2025
202512,2635062000,해운대구 반송2동,22시,18247,101,1297,2025
202512,2635062000,해운대구 반송2동,23시,18550,72,1245,2025
202512,2635065000,해운대구 재송1동,00시,31843,420,4920,2025
202512,2635065000,해운대구 재송1동,01시,32103,390,4778,2025
202512,2635065000,해운대구 재송1동,02시,32282,375,4703,2025
202512,2635065000,해운대구 재송1동,03시,32383,372,4653,2025
202512,2635065000,해운대구 재송1동,04시,32412,374,4621,2025
202512,2635065000,해운대구 재송1동,05시,32269,398,4664,2025
202512,2635065000,해운대구 재송1동,06시,31653,517,4897,2025
202512,2635065000,해운대구 재송1동,07시,30143,843,5229,2025
202512,2635065000,해운대구 재송1동,08시,26716,2251,5657,2025
202512,2635065000,해운대구 재송1동,09시,21231,5826,6512,2025
202512,2635065000,해운대구 재송1동,10시,19330,5932,7028,2025
202512,2635065000,해운대구 재송1동,11시,18015,5897,7425,2025
202512,2635065000,해운대구 재송1동,12시,17306,5853,7668,2025
202512,2635065000,해운대구 재송1동,13시,16948,5993,7588,2025
202512,2635065000,해운대구 재송1동,14시,16833,6073,7554,2025
202512,2635065000,해운대구 재송1동,15시,17100,6128,7337,2025
202512,2635065000,해운대구 재송1동,16시,17857,6131,7143,2025
202512,2635065000,해운대구 재송1동,17시,19021,5804,7147,2025
202512,2635065000,해운대구 재송1동,18시,20523,4951,7360,2025
202512,2635065000,해운대구 재송1동,19시,22288,4158,7287,2025
202512,2635065000,해운대구 재송1동,20시,26446,1300,6835,2025
202512,2635065000,해운대구 재송1동,21시,28092,996,6306,2025
202512,2635065000,해운대구 재송1동,22시,29546,764,5790,2025
202512,2635065000,해운대구 재송1동,23시,30269,607,5610,2025
202512,2635066000,해운대구 재송2동,00시,19128,136,2467,2025
202512,2635066000,해운대구 재송2동,01시,19357,122,2411,2025
202512,2635066000,해운대구 재송2동,02시,19531,117,2358,2025
202512,2635066000,해운대구 재송2동,03시,19644,117,2329,2025
202512,2635066000,해운대구 재송2동,04시,19680,119,2290,2025
202512,2635066000,해운대구 재송2동,05시,19502,126,2271,2025
202512,2635066000,해운대구 재송2동,06시,19010,179,2390,2025
202512,2635066000,해운대구 재송2동,07시,17946,323,2541,2025
202512,2635066000,해운대구 재송2동,08시,16099,792,2708,2025
202512,2635066000,해운대구 재송2동,09시,13397,2279,2952,2025
202512,2635066000,해운대구 재송2동,10시,12319,2319,3293,2025
202512,2635066000,해운대구 재송2동,11시,11594,2312,3410,2025
202512,2635066000,해운대구 재송2동,12시,11185,2253,3356,2025
202512,2635066000,해운대구 재송2동,13시,10968,2366,3308,2025
202512,2635066000,해운대구 재송2동,14시,10799,2378,3314,2025
202512,2635066000,해운대구 재송2동,15시,10993,2417,3264,2025
202512,2635066000,해운대구 재송2동,16시,11517,2437,3153,2025
202512,2635066000,해운대구 재송2동,17시,12333,2300,3006,2025
202512,2635066000,해운대구 재송2동,18시,13320,1933,2947,2025
202512,2635066000,해운대구 재송2동,19시,14302,1630,2953,2025
202512,2635066000,해운대구 재송2동,20시,16255,424,2900,2025
202512,2635066000,해운대구 재송2동,21시,17089,329,2810,2025
202512,2635066000,해운대구 재송2동,22시,17827,245,2716,2025
202512,2635066000,해운대구 재송2동,23시,18200,200,2741,2025
202512,2638051000,사하구 괴정1동,00시,14540,174,2963,2025
202512,2638051000,사하구 괴정1동,01시,14659,163,2879,2025
202512,2638051000,사하구 괴정1동,02시,14756,159,2806,2025
202512,2638051000,사하구 괴정1동,03시,14820,152,2765,2025
202512,2638051000,사하구 괴정1동,04시,14828,154,2750,2025
202512,2638051000,사하구 괴정1동,05시,14713,159,2767,2025
202512,2638051000,사하구 괴정1동,06시,14335,174,2776,2025
202512,2638051000,사하구 괴정1동,07시,13512,284,2820,2025
202512,2638051000,사하구 괴정1동,08시,11930,594,2958,2025
202512,2638051000,사하구 괴정1동,09시,9983,1445,3132,2025
202512,2638051000,사하구 괴정1동,10시,9206,1488,3361,2025
202512,2638051000,사하구 괴정1동,11시,8698,1498,3601,2025
202512,2638051000,사하구 괴정1동,12시,8424,1488,3753,2025
202512,2638051000,사하구 괴정1동,13시,8252,1491,3725,2025
202512,2638051000,사하구 괴정1동,14시,8181,1501,3740,2025
202512,2638051000,사하구 괴정1동,15시,8388,1538,3750,2025
202512,2638051000,사하구 괴정1동,16시,8886,1574,3731,2025
202512,2638051000,사하구 괴정1동,17시,9578,1515,3788,2025
202512,2638051000,사하구 괴정1동,18시,10429,1384,4051,2025
202512,2638051000,사하구 괴정1동,19시,11144,1241,4127,2025
202512,2638051000,사하구 괴정1동,20시,12571,399,3988,2025
202512,2638051000,사하구 괴정1동,21시,13212,317,3710,2025
202512,2638051000,사하구 괴정1동,22시,13725,262,3421,2025
202512,2638051000,사하구 괴정1동,23시,13993,221,3292,2025
202512,2638052000,사하구 괴정2동,00시,11423,44,891,2025
202512,2638052000,사하구 괴정2동,01시,11514,42,875,2025
202512,2638052000,사하구 괴정2동,02시,11590,41,860,2025
202512,2638052000,사하구 괴정2동,03시,11631,40,854,2025
202512,2638052000,사하구 괴정2동,04시,11644,41,855,2025
202512,2638052000,사하구 괴정2동,05시,11566,42,849,2025
202512,2638052000,사하구 괴정2동,06시,11274,49,847,2025
202512,2638052000,사하구 괴정2동,07시,10549,100,896,2025
202512,2638052000,사하구 괴정2동,08시,9254,372,1016,2025
202512,2638052000,사하구 괴정2동,09시,7600,1076,1114,2025
202512,2638052000,사하구 괴정2동,10시,7005,1042,1218,2025
202512,2638052000,사하구 괴정2동,11시,6589,1011,1279,2025
202512,2638052000,사하구 괴정2동,12시,6363,1031,1374,2025
202512,2638052000,사하구 괴정2동,13시,6192,1023,1399,2025
