행정동코드,행정동명,나이대,평균주거인구수,평균직장인구수,평균방문인구수,aggregation,months
2632055000,북구 덕천1동,40대,1112.0,198.83333333333334,408.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632055000,북구 덕천1동,50대,1453.0,299.3333333333333,542.1666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632055000,북구 덕천1동,60대이상,4243.75,258.75,1078.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632056000,북구 덕천2동,20대,933.0,400.25,1114.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632056000,북구 덕천2동,20대미만,537.5,189.0,567.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632056000,북구 덕천2동,30대,948.0833333333334,429.6666666666667,1104.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632056000,북구 덕천2동,40대,911.5,400.4166666666667,1052.8333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632056000,북구 덕천2동,50대,1372.75,502.0,1363.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632056000,북구 덕천2동,60대이상,3655.25,419.5,2308.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632056100,북구 덕천3동,20대,410.4166666666667,29.5,75.83333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632056100,북구 덕천3동,20대미만,253.08333333333334,6.833333333333333,41.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632056100,북구 덕천3동,30대,369.25,27.083333333333332,89.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632056100,북구 덕천3동,40대,606.5,50.0,95.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632056100,북구 덕천3동,50대,951.4166666666666,83.33333333333333,147.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632056100,북구 덕천3동,60대이상,2724.4166666666665,69.33333333333333,303.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057100,북구 만덕1동,20대,971.6666666666666,100.66666666666667,210.83333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057100,북구 만덕1동,20대미만,934.0,64.91666666666667,182.16666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057100,북구 만덕1동,30대,1957.0,136.33333333333334,351.8333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057100,북구 만덕1동,40대,1603.1666666666667,147.41666666666666,303.3333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057100,북구 만덕1동,50대,1580.8333333333333,149.33333333333334,345.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057100,북구 만덕1동,60대이상,3817.25,203.0,750.9166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057200,북구 만덕2동,20대,1706.4166666666667,156.41666666666666,287.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057200,북구 만덕2동,20대미만,2460.75,167.91666666666666,256.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057200,북구 만덕2동,30대,2365.6666666666665,192.16666666666666,388.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057200,북구 만덕2동,40대,2848.0,289.4166666666667,425.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057200,북구 만덕2동,50대,3016.3333333333335,322.75,497.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057200,북구 만덕2동,60대이상,6820.166666666667,309.1666666666667,987.3333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057300,북구 만덕3동,20대,1162.5833333333333,91.58333333333333,300.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057300,북구 만덕3동,20대미만,1101.6666666666667,32.583333333333336,258.5833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057300,북구 만덕3동,30대,1336.8333333333333,90.58333333333333,353.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057300,북구 만덕3동,40대,1555.5,132.91666666666666,368.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057300,북구 만덕3동,50대,2081.0833333333335,200.08333333333334,422.1666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2632057300,북구 만덕3동,60대이상,5304.5,245.83333333333334,899.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635051000,해운대구 우1동,20대,1813.6666666666667,719.5,2515.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635051000,해운대구 우1동,20대미만,1937.6666666666667,495.5,1416.5833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635051000,해운대구 우1동,30대,2041.5833333333333,688.5833333333334,2337.0833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635051000,해운대구 우1동,40대,2478.9166666666665,688.3333333333334,2450.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635051000,해운대구 우1동,50대,2781.5,753.0833333333334,2305.3333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635051000,해운대구 우1동,60대이상,6039.5,750.8333333333334,3039.0833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635052000,해운대구 우2동,20대,1790.5833333333333,2128.0,2299.5833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635052000,해운대구 우2동,20대미만,2416.6666666666665,556.5833333333334,1519.3333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635052000,해운대구 우2동,30대,2421.8333333333335,2272.9166666666665,2649.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635052000,해운대구 우2동,40대,3553.5,1753.9166666666667,2461.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635052000,해운대구 우2동,50대,4023.0833333333335,1507.9166666666667,2192.0833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635052000,해운대구 우2동,60대이상,6700.916666666667,812.25,2743.3333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635052500,해운대구 우3동,20대,1354.5833333333333,223.75,590.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635052500,해운대구 우3동,20대미만,1975.9166666666667,100.66666666666667,464.5833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635052500,해운대구 우3동,30대,1682.3333333333333,287.0,673.5833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635052500,해운대구 우3동,40대,2909.0,414.5,803.5833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635052500,해운대구 우3동,50대,3167.25,358.4166666666667,821.1666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635052500,해운대구 우3동,60대이상,6034.083333333333,340.75,1112.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635053000,해운대구 중1동,20대,2041.3333333333333,648.0,1774.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635053000,해운대구 중1동,20대미만,1819.4166666666667,101.83333333333333,1133.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635053000,해운대구 중1동,30대,2365.25,626.75,2052.6666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635053000,해운대구 중1동,40대,3306.9166666666665,677.25,2054.6666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635053000,해운대구 중1동,50대,3513.5833333333335,771.25,1903.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635053000,해운대구 중1동,60대이상,5879.666666666667,620.0833333333334,2369.1666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635054000,해운대구 중2동,20대,954.5833333333334,159.33333333333334,514.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635054000,해운대구 중2동,20대미만,1406.0,47.0,269.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635054000,해운대구 중2동,30대,1417.25,203.0,596.1666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635054000,해운대구 중2동,40대,1932.9166666666667,219.08333333333334,609.9166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635054000,해운대구 중2동,50대,1972.6666666666667,247.5,725.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635054000,해운대구 중2동,60대이상,3866.5833333333335,238.58333333333334,1103.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055100,해운대구 좌1동,20대,1430.4166666666667,410.75,775.6666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055100,해운대구 좌1동,20대미만,1109.3333333333333,72.91666666666667,568.3333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055100,해운대구 좌1동,30대,1371.5,379.5,700.6666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055100,해운대구 좌1동,40대,1727.0833333333333,421.6666666666667,806.4166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055100,해운대구 좌1동,50대,2352.25,506.0,1012.6666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055100,해운대구 좌1동,60대이상,3340.5,386.5,1347.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055200,해운대구 좌2동,20대,2782.0,295.25,554.1666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055200,해운대구 좌2동,20대미만,2228.25,134.5,469.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055200,해운대구 좌2동,30대,3147.3333333333335,309.0,504.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055200,해운대구 좌2동,40대,3107.8333333333335,367.75,498.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055200,해운대구 좌2동,50대,4039.0,422.5,579.9166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055200,해운대구 좌2동,60대이상,6773.25,331.6666666666667,840.1666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055300,해운대구 좌3동,20대,1092.5,104.0,259.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055300,해운대구 좌3동,20대미만,1163.0,248.41666666666666,286.1666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055300,해운대구 좌3동,30대,1049.0833333333333,101.41666666666667,262.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055300,해운대구 좌3동,40대,1361.4166666666667,121.83333333333333,316.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055300,해운대구 좌3동,50대,2079.0833333333335,188.0,413.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055300,해운대구 좌3동,60대이상,4225.083333333333,173.75,686.5833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055400,해운대구 좌4동,20대,1803.4166666666667,453.0,711.1666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055400,해운대구 좌4동,20대미만,2772.6666666666665,329.0,509.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055400,해운대구 좌4동,30대,1682.5833333333333,363.8333333333333,671.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055400,해운대구 좌4동,40대,2529.8333333333335,442.5833333333333,806.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055400,해운대구 좌4동,50대,3064.5833333333335,484.9166666666667,1002.4166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635055400,해운대구 좌4동,60대이상,4860.416666666667,365.5,1700.3333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635056000,해운대구 송정동,20대,637.4166666666666,302.6666666666667,1238.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635056000,해운대구 송정동,20대미만,613.0,124.5,629.5833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635056000,해운대구 송정동,30대,776.3333333333334,318.1666666666667,1092.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635056000,해운대구 송정동,40대,933.0,339.9166666666667,1142.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635056000,해운대구 송정동,50대,1156.25,453.5833333333333,1191.5833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635056000,해운대구 송정동,60대이상,3378.5833333333335,335.1666666666667,1511.8333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635057000,해운대구 반여1동,20대,2767.8333333333335,391.1666666666667,559.3333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635057000,해운대구 반여1동,20대미만,4012.5,220.83333333333334,410.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635057000,해운대구 반여1동,30대,2700.9166666666665,422.6666666666667,700.8333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635057000,해운대구 반여1동,40대,4139.5,587.0,849.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635057000,해운대구 반여1동,50대,4870.5,753.8333333333334,1032.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635057000,해운대구 반여1동,60대이상,7999.0,549.1666666666666,1700.3333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635058000,해운대구 반여2동,20대,734.9166666666666,78.75,261.8333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635058000,해운대구 반여2동,20대미만,451.4166666666667,38.916666666666664,149.16666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635058000,해운대구 반여2동,30대,923.0833333333334,82.16666666666667,278.1666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635058000,해운대구 반여2동,40대,1116.6666666666667,116.16666666666667,353.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635058000,해운대구 반여2동,50대,1611.25,184.58333333333334,577.0833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635058000,해운대구 반여2동,60대이상,4381.916666666667,165.5,1009.4166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635059000,해운대구 반여3동,20대,427.8333333333333,30.916666666666668,59.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635059000,해운대구 반여3동,20대미만,208.75,7.333333333333333,31.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635059000,해운대구 반여3동,30대,379.8333333333333,31.083333333333332,64.16666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635059000,해운대구 반여3동,40대,543.75,37.0,77.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635059000,해운대구 반여3동,50대,796.4166666666666,73.75,126.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635059000,해운대구 반여3동,60대이상,1873.0,79.75,216.33333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635059500,해운대구 반여4동,20대,746.9166666666666,52.083333333333336,165.58333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635059500,해운대구 반여4동,20대미만,763.0833333333334,20.166666666666668,170.66666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635059500,해운대구 반여4동,30대,678.4166666666666,59.75,205.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635059500,해운대구 반여4동,40대,928.1666666666666,93.0,243.58333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635059500,해운대구 반여4동,50대,1075.5833333333333,98.08333333333333,289.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635059500,해운대구 반여4동,60대이상,1953.5,85.91666666666667,600.8333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635061000,해운대구 반송1동,20대,771.5833333333334,136.5,164.91666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635061000,해운대구 반송1동,20대미만,337.5833333333333,97.16666666666667,85.16666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635061000,해운대구 반송1동,30대,590.5,124.75,163.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635061000,해운대구 반송1동,40대,772.3333333333334,153.75,242.41666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635061000,해운대구 반송1동,50대,1183.25,235.58333333333334,355.3333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635061000,해운대구 반송1동,60대이상,3362.9166666666665,216.5,575.8333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635062000,해운대구 반송2동,20대,1212.1666666666667,114.66666666666667,134.16666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635062000,해운대구 반송2동,20대미만,1057.5833333333333,14.583333333333334,85.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635062000,해운대구 반송2동,30대,1223.5833333333333,92.5,168.33333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635062000,해운대구 반송2동,40대,1979.0833333333333,196.16666666666666,231.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635062000,해운대구 반송2동,50대,2909.9166666666665,351.9166666666667,326.1666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635062000,해운대구 반송2동,60대이상,8248.333333333334,336.0833333333333,606.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635065000,해운대구 재송1동,20대,2406.3333333333335,493.9166666666667,646.8333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635065000,해운대구 재송1동,20대미만,4374.5,217.66666666666666,446.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635065000,해운대구 재송1동,30대,2817.1666666666665,616.9166666666666,754.4166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635065000,해운대구 재송1동,40대,5411.0,738.0,952.5833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635065000,해운대구 재송1동,50대,4282.666666666667,666.8333333333334,1023.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635065000,해운대구 재송1동,60대이상,6727.666666666667,490.6666666666667,1483.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635066000,해운대구 재송2동,20대,1612.1666666666667,156.25,302.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635066000,해운대구 재송2동,20대미만,1211.8333333333333,45.666666666666664,216.41666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635066000,해운대구 재송2동,30대,1679.8333333333333,199.5,370.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635066000,해운대구 재송2동,40대,2378.1666666666665,253.33333333333334,429.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635066000,해운대구 재송2동,50대,3015.1666666666665,305.8333333333333,509.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2635066000,해운대구 재송2동,60대이상,6594.5,300.5833333333333,826.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638051000,사하구 괴정1동,20대,1260.0833333333333,113.66666666666667,400.5833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638051000,사하구 괴정1동,20대미만,1273.0,144.83333333333334,321.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638051000,사하구 괴정1동,30대,1146.5833333333333,108.66666666666667,395.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638051000,사하구 괴정1동,40대,1703.0833333333333,160.16666666666666,496.3333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638051000,사하구 괴정1동,50대,2102.25,250.33333333333334,639.1666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638051000,사하구 괴정1동,60대이상,5985.666666666667,238.0,1116.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638052000,사하구 괴정2동,20대,932.3333333333334,59.0,123.66666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638052000,사하구 괴정2동,20대미만,842.9166666666666,55.75,91.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638052000,사하구 괴정2동,30대,910.0,65.16666666666667,126.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638052000,사하구 괴정2동,40대,1326.25,115.41666666666667,169.41666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638052000,사하구 괴정2동,50대,1623.0,133.66666666666666,194.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638052000,사하구 괴정2동,60대이상,4380.5,135.66666666666666,407.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638053000,사하구 괴정3동,20대,842.5,239.41666666666666,366.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638053000,사하구 괴정3동,20대미만,673.5833333333334,75.91666666666667,265.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638053000,사하구 괴정3동,30대,863.1666666666666,164.16666666666666,333.1666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638053000,사하구 괴정3동,40대,1065.0833333333333,214.5,415.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638053000,사하구 괴정3동,50대,1484.1666666666667,283.6666666666667,550.3333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638053000,사하구 괴정3동,60대이상,4518.25,318.8333333333333,1089.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638054000,사하구 괴정4동,20대,891.75,77.33333333333333,203.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638054000,사하구 괴정4동,20대미만,1189.0833333333333,75.83333333333333,312.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638054000,사하구 괴정4동,30대,1175.6666666666667,114.91666666666667,243.58333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638054000,사하구 괴정4동,40대,1630.75,164.41666666666666,333.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638054000,사하구 괴정4동,50대,1533.5833333333333,159.41666666666666,378.1666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638054000,사하구 괴정4동,60대이상,3553.6666666666665,153.66666666666666,811.8333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638055000,사하구 당리동,20대,1757.1666666666667,274.6666666666667,573.9166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638055000,사하구 당리동,20대미만,1609.0,122.0,442.3333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638055000,사하구 당리동,30대,1771.9166666666667,304.0833333333333,591.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638055000,사하구 당리동,40대,2417.6666666666665,421.0,628.5833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638055000,사하구 당리동,50대,3063.1666666666665,476.4166666666667,785.3333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638055000,사하구 당리동,60대이상,7363.166666666667,402.1666666666667,1454.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638056100,사하구 하단1동,20대,2229.3333333333335,217.08333333333334,469.8333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638056100,사하구 하단1동,20대미만,1209.0,55.916666666666664,231.83333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638056100,사하구 하단1동,30대,1997.9166666666667,199.0,472.1666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638056100,사하구 하단1동,40대,2089.5833333333335,251.83333333333334,496.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638056100,사하구 하단1동,50대,2548.4166666666665,314.5,627.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638056100,사하구 하단1동,60대이상,5665.5,332.5,1063.3333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638056200,사하구 하단2동,20대,3707.1666666666665,1315.3333333333333,1510.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638056200,사하구 하단2동,20대미만,1907.4166666666667,343.6666666666667,570.5833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638056200,사하구 하단2동,30대,2263.1666666666665,441.5833333333333,839.6666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638056200,사하구 하단2동,40대,2478.25,477.5,799.9166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638056200,사하구 하단2동,50대,2952.6666666666665,556.8333333333334,881.6666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638056200,사하구 하단2동,60대이상,5971.416666666667,397.9166666666667,1249.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638057100,사하구 신평1동,20대,967.6666666666666,207.0,231.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638057100,사하구 신평1동,20대미만,954.25,127.58333333333333,190.66666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638057100,사하구 신평1동,30대,1133.5,364.1666666666667,324.8333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638057100,사하구 신평1동,40대,1605.75,413.6666666666667,412.5833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638057100,사하구 신평1동,50대,2182.0,562.8333333333334,558.9166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638057100,사하구 신평1동,60대이상,5237.5,351.9166666666667,711.3333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638057200,사하구 신평2동,20대,1142.1666666666667,244.5,276.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638057200,사하구 신평2동,20대미만,1241.5833333333333,60.416666666666664,183.16666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638057200,사하구 신평2동,30대,1719.25,322.0833333333333,407.1666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638057200,사하구 신평2동,40대,1863.25,417.0833333333333,444.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638057200,사하구 신평2동,50대,2184.5833333333335,483.9166666666667,616.8333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638057200,사하구 신평2동,60대이상,4232.416666666667,425.75,891.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638058000,사하구 장림1동,20대,638.75,211.83333333333334,283.1666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638058000,사하구 장림1동,20대미만,1008.3333333333334,59.666666666666664,196.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638058000,사하구 장림1동,30대,866.5833333333334,305.1666666666667,419.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2638058000,사하구 장림1동,40대,1439.0,408.1666666666667,514.0833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
