snapshot,year,quarter,level,dictionarySignature,shops,categoryCode,category,denominatorShops,sharePct,districtCode,district,lawDongCode,lawDong
20210331,2021,1,lawDong,62f6a938f48b,9,L1,부동산,123,7.317073170731708,26200,영도구,2620011100,영선동4가
20210331,2021,1,lawDong,62f6a938f48b,9,M1,과학·기술,123,7.317073170731708,26200,영도구,2620011100,영선동4가
20210331,2021,1,lawDong,62f6a938f48b,2,N1,시설관리·임대,123,1.6260162601626016,26200,영도구,2620011100,영선동4가
20210331,2021,1,lawDong,62f6a938f48b,4,P1,교육,123,3.252032520325203,26200,영도구,2620011100,영선동4가
20210331,2021,1,lawDong,62f6a938f48b,1,R1,예술·스포츠,123,0.8130081300813008,26200,영도구,2620011100,영선동4가
20210331,2021,1,lawDong,62f6a938f48b,21,S2,수리·개인,123,17.073170731707318,26200,영도구,2620011100,영선동4가
20210331,2021,1,lawDong,62f6a938f48b,14,G2,소매,48,29.166666666666668,26200,영도구,2620011200,신선동1가
20210331,2021,1,lawDong,62f6a938f48b,3,I2,음식,48,6.25,26200,영도구,2620011200,신선동1가
20210331,2021,1,lawDong,62f6a938f48b,8,L1,부동산,48,16.666666666666668,26200,영도구,2620011200,신선동1가
20210331,2021,1,lawDong,62f6a938f48b,4,M1,과학·기술,48,8.333333333333334,26200,영도구,2620011200,신선동1가
20210331,2021,1,lawDong,62f6a938f48b,3,N1,시설관리·임대,48,6.25,26200,영도구,2620011200,신선동1가
20210331,2021,1,lawDong,62f6a938f48b,2,P1,교육,48,4.166666666666667,26200,영도구,2620011200,신선동1가
20210331,2021,1,lawDong,62f6a938f48b,14,S2,수리·개인,48,29.166666666666668,26200,영도구,2620011200,신선동1가
20210331,2021,1,lawDong,62f6a938f48b,17,G2,소매,42,40.476190476190474,26200,영도구,2620011300,신선동2가
20210331,2021,1,lawDong,62f6a938f48b,11,I2,음식,42,26.19047619047619,26200,영도구,2620011300,신선동2가
20210331,2021,1,lawDong,62f6a938f48b,1,L1,부동산,42,2.380952380952381,26200,영도구,2620011300,신선동2가
20210331,2021,1,lawDong,62f6a938f48b,1,M1,과학·기술,42,2.380952380952381,26200,영도구,2620011300,신선동2가
20210331,2021,1,lawDong,62f6a938f48b,1,N1,시설관리·임대,42,2.380952380952381,26200,영도구,2620011300,신선동2가
20210331,2021,1,lawDong,62f6a938f48b,1,P1,교육,42,2.380952380952381,26200,영도구,2620011300,신선동2가
20210331,2021,1,lawDong,62f6a938f48b,10,S2,수리·개인,42,23.80952380952381,26200,영도구,2620011300,신선동2가
20210331,2021,1,lawDong,62f6a938f48b,20,G2,소매,49,40.816326530612244,26200,영도구,2620011400,신선동3가
20210331,2021,1,lawDong,62f6a938f48b,7,I2,음식,49,14.285714285714286,26200,영도구,2620011400,신선동3가
20210331,2021,1,lawDong,62f6a938f48b,3,L1,부동산,49,6.122448979591836,26200,영도구,2620011400,신선동3가
20210331,2021,1,lawDong,62f6a938f48b,1,M1,과학·기술,49,2.0408163265306123,26200,영도구,2620011400,신선동3가
20210331,2021,1,lawDong,62f6a938f48b,3,N1,시설관리·임대,49,6.122448979591836,26200,영도구,2620011400,신선동3가
20210331,2021,1,lawDong,62f6a938f48b,2,R1,예술·스포츠,49,4.081632653061225,26200,영도구,2620011400,신선동3가
20210331,2021,1,lawDong,62f6a938f48b,13,S2,수리·개인,49,26.53061224489796,26200,영도구,2620011400,신선동3가
20210331,2021,1,lawDong,62f6a938f48b,7,G2,소매,85,8.235294117647058,26200,영도구,2620011500,봉래동1가
20210331,2021,1,lawDong,62f6a938f48b,7,I1,숙박,85,8.235294117647058,26200,영도구,2620011500,봉래동1가
20210331,2021,1,lawDong,62f6a938f48b,39,I2,음식,85,45.88235294117647,26200,영도구,2620011500,봉래동1가
20210331,2021,1,lawDong,62f6a938f48b,2,L1,부동산,85,2.3529411764705883,26200,영도구,2620011500,봉래동1가
20210331,2021,1,lawDong,62f6a938f48b,2,M1,과학·기술,85,2.3529411764705883,26200,영도구,2620011500,봉래동1가
20210331,2021,1,lawDong,62f6a938f48b,15,N1,시설관리·임대,85,17.647058823529413,26200,영도구,2620011500,봉래동1가
20210331,2021,1,lawDong,62f6a938f48b,1,R1,예술·스포츠,85,1.1764705882352942,26200,영도구,2620011500,봉래동1가
20210331,2021,1,lawDong,62f6a938f48b,12,S2,수리·개인,85,14.117647058823529,26200,영도구,2620011500,봉래동1가
20210331,2021,1,lawDong,62f6a938f48b,35,G2,소매,135,25.925925925925927,26200,영도구,2620011600,봉래동2가
20210331,2021,1,lawDong,62f6a938f48b,58,I2,음식,135,42.96296296296296,26200,영도구,2620011600,봉래동2가
20210331,2021,1,lawDong,62f6a938f48b,8,M1,과학·기술,135,5.925925925925926,26200,영도구,2620011600,봉래동2가
20210331,2021,1,lawDong,62f6a938f48b,15,N1,시설관리·임대,135,11.11111111111111,26200,영도구,2620011600,봉래동2가
20210331,2021,1,lawDong,62f6a938f48b,3,P1,교육,135,2.2222222222222223,26200,영도구,2620011600,봉래동2가
20210331,2021,1,lawDong,62f6a938f48b,6,R1,예술·스포츠,135,4.444444444444445,26200,영도구,2620011600,봉래동2가
20210331,2021,1,lawDong,62f6a938f48b,10,S2,수리·개인,135,7.407407407407407,26200,영도구,2620011600,봉래동2가
20210331,2021,1,lawDong,62f6a938f48b,51,G2,소매,183,27.868852459016395,26200,영도구,2620011700,봉래동3가
20210331,2021,1,lawDong,62f6a938f48b,65,I2,음식,183,35.51912568306011,26200,영도구,2620011700,봉래동3가
20210331,2021,1,lawDong,62f6a938f48b,10,L1,부동산,183,5.46448087431694,26200,영도구,2620011700,봉래동3가
20210331,2021,1,lawDong,62f6a938f48b,6,M1,과학·기술,183,3.278688524590164,26200,영도구,2620011700,봉래동3가
20210331,2021,1,lawDong,62f6a938f48b,5,N1,시설관리·임대,183,2.73224043715847,26200,영도구,2620011700,봉래동3가
20210331,2021,1,lawDong,62f6a938f48b,13,P1,교육,183,7.103825136612022,26200,영도구,2620011700,봉래동3가
20210331,2021,1,lawDong,62f6a938f48b,4,Q1,보건의료,183,2.185792349726776,26200,영도구,2620011700,봉래동3가
20210331,2021,1,lawDong,62f6a938f48b,4,R1,예술·스포츠,183,2.185792349726776,26200,영도구,2620011700,봉래동3가
20210331,2021,1,lawDong,62f6a938f48b,25,S2,수리·개인,183,13.66120218579235,26200,영도구,2620011700,봉래동3가
20210331,2021,1,lawDong,62f6a938f48b,11,G2,소매,32,34.375,26200,영도구,2620011800,봉래동4가
20210331,2021,1,lawDong,62f6a938f48b,3,I2,음식,32,9.375,26200,영도구,2620011800,봉래동4가
20210331,2021,1,lawDong,62f6a938f48b,5,L1,부동산,32,15.625,26200,영도구,2620011800,봉래동4가
20210331,2021,1,lawDong,62f6a938f48b,5,M1,과학·기술,32,15.625,26200,영도구,2620011800,봉래동4가
20210331,2021,1,lawDong,62f6a938f48b,2,N1,시설관리·임대,32,6.25,26200,영도구,2620011800,봉래동4가
20210331,2021,1,lawDong,62f6a938f48b,1,Q1,보건의료,32,3.125,26200,영도구,2620011800,봉래동4가
20210331,2021,1,lawDong,62f6a938f48b,5,S2,수리·개인,32,15.625,26200,영도구,2620011800,봉래동4가
20210331,2021,1,lawDong,62f6a938f48b,17,G2,소매,60,28.333333333333332,26200,영도구,2620011900,봉래동5가
20210331,2021,1,lawDong,62f6a938f48b,9,I2,음식,60,15.0,26200,영도구,2620011900,봉래동5가
20210331,2021,1,lawDong,62f6a938f48b,1,L1,부동산,60,1.6666666666666667,26200,영도구,2620011900,봉래동5가
20210331,2021,1,lawDong,62f6a938f48b,7,M1,과학·기술,60,11.666666666666666,26200,영도구,2620011900,봉래동5가
20210331,2021,1,lawDong,62f6a938f48b,6,N1,시설관리·임대,60,10.0,26200,영도구,2620011900,봉래동5가
20210331,2021,1,lawDong,62f6a938f48b,2,P1,교육,60,3.3333333333333335,26200,영도구,2620011900,봉래동5가
20210331,2021,1,lawDong,62f6a938f48b,2,R1,예술·스포츠,60,3.3333333333333335,26200,영도구,2620011900,봉래동5가
20210331,2021,1,lawDong,62f6a938f48b,16,S2,수리·개인,60,26.666666666666668,26200,영도구,2620011900,봉래동5가
20210331,2021,1,lawDong,62f6a938f48b,154,G2,소매,590,26.10169491525424,26200,영도구,2620012000,청학동
20210331,2021,1,lawDong,62f6a938f48b,8,I1,숙박,590,1.3559322033898304,26200,영도구,2620012000,청학동
20210331,2021,1,lawDong,62f6a938f48b,194,I2,음식,590,32.88135593220339,26200,영도구,2620012000,청학동
20210331,2021,1,lawDong,62f6a938f48b,14,L1,부동산,590,2.3728813559322033,26200,영도구,2620012000,청학동
20210331,2021,1,lawDong,62f6a938f48b,38,M1,과학·기술,590,6.440677966101695,26200,영도구,2620012000,청학동
20210331,2021,1,lawDong,62f6a938f48b,23,N1,시설관리·임대,590,3.8983050847457625,26200,영도구,2620012000,청학동
20210331,2021,1,lawDong,62f6a938f48b,25,P1,교육,590,4.237288135593221,26200,영도구,2620012000,청학동
20210331,2021,1,lawDong,62f6a938f48b,3,Q1,보건의료,590,0.5084745762711864,26200,영도구,2620012000,청학동
20210331,2021,1,lawDong,62f6a938f48b,17,R1,예술·스포츠,590,2.8813559322033897,26200,영도구,2620012000,청학동
20210331,2021,1,lawDong,62f6a938f48b,114,S2,수리·개인,590,19.322033898305083,26200,영도구,2620012000,청학동
20210331,2021,1,lawDong,62f6a938f48b,252,G2,소매,1127,22.36024844720497,26200,영도구,2620012100,동삼동
20210331,2021,1,lawDong,62f6a938f48b,18,I1,숙박,1127,1.5971606033717836,26200,영도구,2620012100,동삼동
20210331,2021,1,lawDong,62f6a938f48b,480,I2,음식,1127,42.59094942324756,26200,영도구,2620012100,동삼동
20210331,2021,1,lawDong,62f6a938f48b,38,L1,부동산,1127,3.3717834960070987,26200,영도구,2620012100,동삼동
20210331,2021,1,lawDong,62f6a938f48b,44,M1,과학·기술,1127,3.904170363797693,26200,영도구,2620012100,동삼동
20210331,2021,1,lawDong,62f6a938f48b,30,N1,시설관리·임대,1127,2.6619343389529724,26200,영도구,2620012100,동삼동
20210331,2021,1,lawDong,62f6a938f48b,35,P1,교육,1127,3.1055900621118013,26200,영도구,2620012100,동삼동
20210331,2021,1,lawDong,62f6a938f48b,9,Q1,보건의료,1127,0.7985803016858918,26200,영도구,2620012100,동삼동
20210331,2021,1,lawDong,62f6a938f48b,63,R1,예술·스포츠,1127,5.590062111801243,26200,영도구,2620012100,동삼동
20210331,2021,1,lawDong,62f6a938f48b,158,S2,수리·개인,1127,14.019520851818989,26200,영도구,2620012100,동삼동
20210331,2021,1,lawDong,62f6a938f48b,396,G2,소매,1840,21.52173913043478,26230,부산진구,2623010100,양정동
20210331,2021,1,lawDong,62f6a938f48b,20,I1,숙박,1840,1.0869565217391304,26230,부산진구,2623010100,양정동
20210331,2021,1,lawDong,62f6a938f48b,584,I2,음식,1840,31.73913043478261,26230,부산진구,2623010100,양정동
20210331,2021,1,lawDong,62f6a938f48b,137,L1,부동산,1840,7.445652173913044,26230,부산진구,2623010100,양정동
20210331,2021,1,lawDong,62f6a938f48b,183,M1,과학·기술,1840,9.945652173913043,26230,부산진구,2623010100,양정동
20210331,2021,1,lawDong,62f6a938f48b,112,N1,시설관리·임대,1840,6.086956521739131,26230,부산진구,2623010100,양정동
20210331,2021,1,lawDong,62f6a938f48b,88,P1,교육,1840,4.782608695652174,26230,부산진구,2623010100,양정동
20210331,2021,1,lawDong,62f6a938f48b,32,Q1,보건의료,1840,1.7391304347826086,26230,부산진구,2623010100,양정동
20210331,2021,1,lawDong,62f6a938f48b,78,R1,예술·스포츠,1840,4.239130434782608,26230,부산진구,2623010100,양정동
20210331,2021,1,lawDong,62f6a938f48b,210,S2,수리·개인,1840,11.41304347826087,26230,부산진구,2623010100,양정동
20210331,2021,1,lawDong,62f6a938f48b,664,G2,소매,2674,24.83171278982797,26230,부산진구,2623010200,전포동
20210331,2021,1,lawDong,62f6a938f48b,14,I1,숙박,2674,0.5235602094240838,26230,부산진구,2623010200,전포동
20210331,2021,1,lawDong,62f6a938f48b,953,I2,음식,2674,35.6394913986537,26230,부산진구,2623010200,전포동
20210331,2021,1,lawDong,62f6a938f48b,101,L1,부동산,2674,3.7771129394166043,26230,부산진구,2623010200,전포동
20210331,2021,1,lawDong,62f6a938f48b,248,M1,과학·기술,2674,9.274495138369485,26230,부산진구,2623010200,전포동
20210331,2021,1,lawDong,62f6a938f48b,91,N1,시설관리·임대,2674,3.4031413612565444,26230,부산진구,2623010200,전포동
20210331,2021,1,lawDong,62f6a938f48b,126,P1,교육,2674,4.712041884816754,26230,부산진구,2623010200,전포동
20210331,2021,1,lawDong,62f6a938f48b,23,Q1,보건의료,2674,0.8601346297681376,26230,부산진구,2623010200,전포동
20210331,2021,1,lawDong,62f6a938f48b,50,R1,예술·스포츠,2674,1.8698578908002992,26230,부산진구,2623010200,전포동
20210331,2021,1,lawDong,62f6a938f48b,404,S2,수리·개인,2674,15.108451757666417,26230,부산진구,2623010200,전포동
20210331,2021,1,lawDong,62f6a938f48b,2195,G2,소매,6752,32.50888625592417,26230,부산진구,2623010300,부전동
20210331,2021,1,lawDong,62f6a938f48b,180,I1,숙박,6752,2.6658767772511847,26230,부산진구,2623010300,부전동
20210331,2021,1,lawDong,62f6a938f48b,2288,I2,음식,6752,33.88625592417062,26230,부산진구,2623010300,부전동
20210331,2021,1,lawDong,62f6a938f48b,202,L1,부동산,6752,2.991706161137441,26230,부산진구,2623010300,부전동
20210331,2021,1,lawDong,62f6a938f48b,473,M1,과학·기술,6752,7.005331753554502,26230,부산진구,2623010300,부전동
20210331,2021,1,lawDong,62f6a938f48b,195,N1,시설관리·임대,6752,2.8880331753554502,26230,부산진구,2623010300,부전동
20210331,2021,1,lawDong,62f6a938f48b,170,P1,교육,6752,2.5177725118483414,26230,부산진구,2623010300,부전동
20210331,2021,1,lawDong,62f6a938f48b,274,Q1,보건의료,6752,4.058056872037914,26230,부산진구,2623010300,부전동
20210331,2021,1,lawDong,62f6a938f48b,187,R1,예술·스포츠,6752,2.7695497630331753,26230,부산진구,2623010300,부전동
20210331,2021,1,lawDong,62f6a938f48b,588,S2,수리·개인,6752,8.708530805687204,26230,부산진구,2623010300,부전동
20210331,2021,1,lawDong,62f6a938f48b,748,G2,소매,1835,40.762942779291556,26230,부산진구,2623010400,범천동
20210331,2021,1,lawDong,62f6a938f48b,30,I1,숙박,1835,1.6348773841961852,26230,부산진구,2623010400,범천동
20210331,2021,1,lawDong,62f6a938f48b,474,I2,음식,1835,25.831062670299726,26230,부산진구,2623010400,범천동
20210331,2021,1,lawDong,62f6a938f48b,59,L1,부동산,1835,3.215258855585831,26230,부산진구,2623010400,범천동
20210331,2021,1,lawDong,62f6a938f48b,170,M1,과학·기술,1835,9.264305177111716,26230,부산진구,2623010400,범천동
20210331,2021,1,lawDong,62f6a938f48b,74,N1,시설관리·임대,1835,4.032697547683924,26230,부산진구,2623010400,범천동
20210331,2021,1,lawDong,62f6a938f48b,39,P1,교육,1835,2.1253405994550407,26230,부산진구,2623010400,범천동
20210331,2021,1,lawDong,62f6a938f48b,22,Q1,보건의료,1835,1.1989100817438691,26230,부산진구,2623010400,범천동
20210331,2021,1,lawDong,62f6a938f48b,45,R1,예술·스포츠,1835,2.4523160762942777,26230,부산진구,2623010400,범천동
20210331,2021,1,lawDong,62f6a938f48b,174,S2,수리·개인,1835,9.482288828337875,26230,부산진구,2623010400,범천동
20210331,2021,1,lawDong,62f6a938f48b,42,G2,소매,174,24.137931034482758,26230,부산진구,2623010500,범전동
20210331,2021,1,lawDong,62f6a938f48b,33,I2,음식,174,18.96551724137931,26230,부산진구,2623010500,범전동
20210331,2021,1,lawDong,62f6a938f48b,27,L1,부동산,174,15.517241379310345,26230,부산진구,2623010500,범전동
20210331,2021,1,lawDong,62f6a938f48b,21,M1,과학·기술,174,12.068965517241379,26230,부산진구,2623010500,범전동
20210331,2021,1,lawDong,62f6a938f48b,10,N1,시설관리·임대,174,5.747126436781609,26230,부산진구,2623010500,범전동
20210331,2021,1,lawDong,62f6a938f48b,5,P1,교육,174,2.8735632183908044,26230,부산진구,2623010500,범전동
20210331,2021,1,lawDong,62f6a938f48b,3,R1,예술·스포츠,174,1.7241379310344827,26230,부산진구,2623010500,범전동
20210331,2021,1,lawDong,62f6a938f48b,33,S2,수리·개인,174,18.96551724137931,26230,부산진구,2623010500,범전동
20210331,2021,1,lawDong,62f6a938f48b,123,G2,소매,506,24.308300395256918,26230,부산진구,2623010600,연지동
20210331,2021,1,lawDong,62f6a938f48b,3,I1,숙박,506,0.5928853754940712,26230,부산진구,2623010600,연지동
20210331,2021,1,lawDong,62f6a938f48b,141,I2,음식,506,27.865612648221344,26230,부산진구,2623010600,연지동
20210331,2021,1,lawDong,62f6a938f48b,53,L1,부동산,506,10.474308300395258,26230,부산진구,2623010600,연지동
20210331,2021,1,lawDong,62f6a938f48b,32,M1,과학·기술,506,6.324110671936759,26230,부산진구,2623010600,연지동
20210331,2021,1,lawDong,62f6a938f48b,16,N1,시설관리·임대,506,3.1620553359683794,26230,부산진구,2623010600,연지동
20210331,2021,1,lawDong,62f6a938f48b,31,P1,교육,506,6.126482213438735,26230,부산진구,2623010600,연지동
20210331,2021,1,lawDong,62f6a938f48b,3,Q1,보건의료,506,0.5928853754940712,26230,부산진구,2623010600,연지동
20210331,2021,1,lawDong,62f6a938f48b,13,R1,예술·스포츠,506,2.569169960474308,26230,부산진구,2623010600,연지동
20210331,2021,1,lawDong,62f6a938f48b,91,S2,수리·개인,506,17.984189723320156,26230,부산진구,2623010600,연지동
20210331,2021,1,lawDong,62f6a938f48b,189,G2,소매,793,23.833543505674655,26230,부산진구,2623010700,초읍동
20210331,2021,1,lawDong,62f6a938f48b,20,I1,숙박,793,2.5220680958385877,26230,부산진구,2623010700,초읍동
20210331,2021,1,lawDong,62f6a938f48b,288,I2,음식,793,36.31778058007566,26230,부산진구,2623010700,초읍동
20210331,2021,1,lawDong,62f6a938f48b,30,L1,부동산,793,3.7831021437578816,26230,부산진구,2623010700,초읍동
20210331,2021,1,lawDong,62f6a938f48b,40,M1,과학·기술,793,5.044136191677175,26230,부산진구,2623010700,초읍동
20210331,2021,1,lawDong,62f6a938f48b,22,N1,시설관리·임대,793,2.7742749054224465,26230,부산진구,2623010700,초읍동
20210331,2021,1,lawDong,62f6a938f48b,19,P1,교육,793,2.3959646910466583,26230,부산진구,2623010700,초읍동
20210331,2021,1,lawDong,62f6a938f48b,9,Q1,보건의료,793,1.1349306431273645,26230,부산진구,2623010700,초읍동
20210331,2021,1,lawDong,62f6a938f48b,53,R1,예술·스포츠,793,6.683480453972257,26230,부산진구,2623010700,초읍동
20210331,2021,1,lawDong,62f6a938f48b,123,S2,수리·개인,793,15.510718789407314,26230,부산진구,2623010700,초읍동
20210331,2021,1,lawDong,62f6a938f48b,179,G2,소매,855,20.935672514619885,26230,부산진구,2623010800,부암동
20210331,2021,1,lawDong,62f6a938f48b,6,I1,숙박,855,0.7017543859649122,26230,부산진구,2623010800,부암동
20210331,2021,1,lawDong,62f6a938f48b,302,I2,음식,855,35.32163742690059,26230,부산진구,2623010800,부암동
20210331,2021,1,lawDong,62f6a938f48b,42,L1,부동산,855,4.912280701754386,26230,부산진구,2623010800,부암동
20210331,2021,1,lawDong,62f6a938f48b,51,M1,과학·기술,855,5.964912280701754,26230,부산진구,2623010800,부암동
20210331,2021,1,lawDong,62f6a938f48b,24,N1,시설관리·임대,855,2.807017543859649,26230,부산진구,2623010800,부암동
20210331,2021,1,lawDong,62f6a938f48b,37,P1,교육,855,4.3274853801169595,26230,부산진구,2623010800,부암동
20210331,2021,1,lawDong,62f6a938f48b,5,Q1,보건의료,855,0.5847953216374269,26230,부산진구,2623010800,부암동
20210331,2021,1,lawDong,62f6a938f48b,50,R1,예술·스포츠,855,5.847953216374269,26230,부산진구,2623010800,부암동
20210331,2021,1,lawDong,62f6a938f48b,159,S2,수리·개인,855,18.596491228070175,26230,부산진구,2623010800,부암동
20210331,2021,1,lawDong,62f6a938f48b,379,G2,소매,1448,26.174033149171272,26230,부산진구,2623010900,당감동
20210331,2021,1,lawDong,62f6a938f48b,8,I1,숙박,1448,0.5524861878453039,26230,부산진구,2623010900,당감동
20210331,2021,1,lawDong,62f6a938f48b,554,I2,음식,1448,38.25966850828729,26230,부산진구,2623010900,당감동
20210331,2021,1,lawDong,62f6a938f48b,42,L1,부동산,1448,2.9005524861878453,26230,부산진구,2623010900,당감동
20210331,2021,1,lawDong,62f6a938f48b,54,M1,과학·기술,1448,3.729281767955801,26230,부산진구,2623010900,당감동
20210331,2021,1,lawDong,62f6a938f48b,30,N1,시설관리·임대,1448,2.0718232044198897,26230,부산진구,2623010900,당감동
20210331,2021,1,lawDong,62f6a938f48b,49,P1,교육,1448,3.383977900552486,26230,부산진구,2623010900,당감동
20210331,2021,1,lawDong,62f6a938f48b,27,Q1,보건의료,1448,1.8646408839779005,26230,부산진구,2623010900,당감동
20210331,2021,1,lawDong,62f6a938f48b,72,R1,예술·스포츠,1448,4.972375690607735,26230,부산진구,2623010900,당감동
20210331,2021,1,lawDong,62f6a938f48b,233,S2,수리·개인,1448,16.091160220994475,26230,부산진구,2623010900,당감동
20210331,2021,1,lawDong,62f6a938f48b,304,G2,소매,1287,23.62082362082362,26230,부산진구,2623011000,가야동
20210331,2021,1,lawDong,62f6a938f48b,3,I1,숙박,1287,0.2331002331002331,26230,부산진구,2623011000,가야동
20210331,2021,1,lawDong,62f6a938f48b,493,I2,음식,1287,38.30613830613831,26230,부산진구,2623011000,가야동
20210331,2021,1,lawDong,62f6a938f48b,63,L1,부동산,1287,4.895104895104895,26230,부산진구,2623011000,가야동
20210331,2021,1,lawDong,62f6a938f48b,71,M1,과학·기술,1287,5.516705516705517,26230,부산진구,2623011000,가야동
20210331,2021,1,lawDong,62f6a938f48b,44,N1,시설관리·임대,1287,3.4188034188034186,26230,부산진구,2623011000,가야동
20210331,2021,1,lawDong,62f6a938f48b,42,P1,교육,1287,3.2634032634032635,26230,부산진구,2623011000,가야동
20210331,2021,1,lawDong,62f6a938f48b,10,Q1,보건의료,1287,0.777000777000777,26230,부산진구,2623011000,가야동
20210331,2021,1,lawDong,62f6a938f48b,59,R1,예술·스포츠,1287,4.584304584304585,26230,부산진구,2623011000,가야동
20210331,2021,1,lawDong,62f6a938f48b,198,S2,수리·개인,1287,15.384615384615385,26230,부산진구,2623011000,가야동
20210331,2021,1,lawDong,62f6a938f48b,366,G2,소매,1518,24.110671936758894,26230,부산진구,2623011100,개금동
20210331,2021,1,lawDong,62f6a938f48b,6,I1,숙박,1518,0.3952569169960474,26230,부산진구,2623011100,개금동
20210331,2021,1,lawDong,62f6a938f48b,604,I2,음식,1518,39.78919631093544,26230,부산진구,2623011100,개금동
20210331,2021,1,lawDong,62f6a938f48b,45,L1,부동산,1518,2.964426877470356,26230,부산진구,2623011100,개금동
20210331,2021,1,lawDong,62f6a938f48b,74,M1,과학·기술,1518,4.874835309617918,26230,부산진구,2623011100,개금동
20210331,2021,1,lawDong,62f6a938f48b,33,N1,시설관리·임대,1518,2.1739130434782608,26230,부산진구,2623011100,개금동
20210331,2021,1,lawDong,62f6a938f48b,83,P1,교육,1518,5.467720685111989,26230,부산진구,2623011100,개금동
20210331,2021,1,lawDong,62f6a938f48b,16,Q1,보건의료,1518,1.0540184453227932,26230,부산진구,2623011100,개금동
20210331,2021,1,lawDong,62f6a938f48b,53,R1,예술·스포츠,1518,3.4914361001317524,26230,부산진구,2623011100,개금동
20210331,2021,1,lawDong,62f6a938f48b,238,S2,수리·개인,1518,15.678524374176549,26230,부산진구,2623011100,개금동
20210331,2021,1,lawDong,62f6a938f48b,234,G2,소매,913,25.629791894852136,26260,동래구,2626010100,명장동
20210331,2021,1,lawDong,62f6a938f48b,5,I1,숙박,913,0.547645125958379,26260,동래구,2626010100,명장동
20210331,2021,1,lawDong,62f6a938f48b,293,I2,음식,913,32.092004381161004,26260,동래구,2626010100,명장동
20210331,2021,1,lawDong,62f6a938f48b,38,L1,부동산,913,4.16210295728368,26260,동래구,2626010100,명장동
20210331,2021,1,lawDong,62f6a938f48b,50,M1,과학·기술,913,5.47645125958379,26260,동래구,2626010100,명장동
20210331,2021,1,lawDong,62f6a938f48b,20,N1,시설관리·임대,913,2.190580503833516,26260,동래구,2626010100,명장동
20210331,2021,1,lawDong,62f6a938f48b,30,P1,교육,913,3.285870755750274,26260,동래구,2626010100,명장동
20210331,2021,1,lawDong,62f6a938f48b,6,Q1,보건의료,913,0.6571741511500547,26260,동래구,2626010100,명장동
20210331,2021,1,lawDong,62f6a938f48b,51,R1,예술·스포츠,913,5.585980284775466,26260,동래구,2626010100,명장동
20210331,2021,1,lawDong,62f6a938f48b,186,S2,수리·개인,913,20.3723986856517,26260,동래구,2626010100,명장동
20210331,2021,1,lawDong,62f6a938f48b,488,G2,소매,2089,23.360459550023936,26260,동래구,2626010200,안락동
20210331,2021,1,lawDong,62f6a938f48b,5,I1,숙박,2089,0.23934897079942558,26260,동래구,2626010200,안락동
20210331,2021,1,lawDong,62f6a938f48b,785,I2,음식,2089,37.577788415509815,26260,동래구,2626010200,안락동
20210331,2021,1,lawDong,62f6a938f48b,86,L1,부동산,2089,4.1168022977501195,26260,동래구,2626010200,안락동
20210331,2021,1,lawDong,62f6a938f48b,118,M1,과학·기술,2089,5.648635710866444,26260,동래구,2626010200,안락동
20210331,2021,1,lawDong,62f6a938f48b,69,N1,시설관리·임대,2089,3.3030157970320726,26260,동래구,2626010200,안락동
20210331,2021,1,lawDong,62f6a938f48b,96,P1,교육,2089,4.595500239348971,26260,동래구,2626010200,안락동
20210331,2021,1,lawDong,62f6a938f48b,23,Q1,보건의료,2089,1.1010052656773577,26260,동래구,2626010200,안락동
20210331,2021,1,lawDong,62f6a938f48b,129,R1,예술·스포츠,2089,6.175203446625179,26260,동래구,2626010200,안락동
20210331,2021,1,lawDong,62f6a938f48b,290,S2,수리·개인,2089,13.882240306366683,26260,동래구,2626010200,안락동
20210331,2021,1,lawDong,62f6a938f48b,30,G2,소매,88,34.09090909090909,26260,동래구,2626010300,칠산동
20210331,2021,1,lawDong,62f6a938f48b,1,I1,숙박,88,1.1363636363636365,26260,동래구,2626010300,칠산동
20210331,2021,1,lawDong,62f6a938f48b,9,I2,음식,88,10.227272727272727,26260,동래구,2626010300,칠산동
20210331,2021,1,lawDong,62f6a938f48b,14,L1,부동산,88,15.909090909090908,26260,동래구,2626010300,칠산동
20210331,2021,1,lawDong,62f6a938f48b,9,M1,과학·기술,88,10.227272727272727,26260,동래구,2626010300,칠산동
20210331,2021,1,lawDong,62f6a938f48b,5,N1,시설관리·임대,88,5.681818181818182,26260,동래구,2626010300,칠산동
20210331,2021,1,lawDong,62f6a938f48b,1,P1,교육,88,1.1363636363636365,26260,동래구,2626010300,칠산동
20210331,2021,1,lawDong,62f6a938f48b,19,S2,수리·개인,88,21.59090909090909,26260,동래구,2626010300,칠산동
20210331,2021,1,lawDong,62f6a938f48b,69,G2,소매,313,22.044728434504794,26260,동래구,2626010400,낙민동
20210331,2021,1,lawDong,62f6a938f48b,8,I1,숙박,313,2.5559105431309903,26260,동래구,2626010400,낙민동
20210331,2021,1,lawDong,62f6a938f48b,91,I2,음식,313,29.073482428115017,26260,동래구,2626010400,낙민동
20210331,2021,1,lawDong,62f6a938f48b,24,L1,부동산,313,7.667731629392971,26260,동래구,2626010400,낙민동
20210331,2021,1,lawDong,62f6a938f48b,23,M1,과학·기술,313,7.348242811501597,26260,동래구,2626010400,낙민동
20210331,2021,1,lawDong,62f6a938f48b,13,N1,시설관리·임대,313,4.15335463258786,26260,동래구,2626010400,낙민동
