기준년월,행정동코드,행정동명,나이대,평균주거인구수,평균직장인구수,평균방문인구수,year
202506,2614066000,서구 남부민2동,50대,915,110,358,2025
202506,2614066000,서구 남부민2동,60대이상,3153,114,753,2025
202506,2614068000,서구 암남동,20대,1111,350,675,2025
202506,2614068000,서구 암남동,20대미만,774,32,264,2025
202506,2614068000,서구 암남동,30대,1237,446,730,2025
202506,2614068000,서구 암남동,40대,1575,518,897,2025
202506,2614068000,서구 암남동,50대,2011,599,1236,2025
202506,2614068000,서구 암남동,60대이상,5082,400,2040,2025
202506,2617051000,동구 초량1동,20대,139,144,371,2025
202506,2617051000,동구 초량1동,20대미만,113,15,86,2025
202506,2617051000,동구 초량1동,30대,156,205,382,2025
202506,2617051000,동구 초량1동,40대,200,175,370,2025
202506,2617051000,동구 초량1동,50대,306,158,420,2025
202506,2617051000,동구 초량1동,60대이상,934,110,618,2025
202506,2617052000,동구 초량2동,20대,260,106,571,2025
202506,2617052000,동구 초량2동,20대미만,214,145,203,2025
202506,2617052000,동구 초량2동,30대,223,140,486,2025
202506,2617052000,동구 초량2동,40대,359,146,478,2025
202506,2617052000,동구 초량2동,50대,612,170,609,2025
202506,2617052000,동구 초량2동,60대이상,1957,196,992,2025
202506,2617053000,동구 초량3동,20대,1023,441,1345,2025
202506,2617053000,동구 초량3동,20대미만,670,121,397,2025
202506,2617053000,동구 초량3동,30대,1519,624,1407,2025
202506,2617053000,동구 초량3동,40대,1400,556,1428,2025
202506,2617053000,동구 초량3동,50대,1210,566,1762,2025
202506,2617053000,동구 초량3동,60대이상,2115,396,2248,2025
202506,2617055000,동구 초량6동,20대,65,25,109,2025
202506,2617055000,동구 초량6동,20대미만,51,42,63,2025
202506,2617055000,동구 초량6동,30대,80,18,116,2025
202506,2617055000,동구 초량6동,40대,81,27,125,2025
202506,2617055000,동구 초량6동,50대,157,36,130,2025
202506,2617055000,동구 초량6동,60대이상,423,24,155,2025
202506,2617056000,동구 수정1동,20대,268,72,174,2025
202506,2617056000,동구 수정1동,20대미만,244,29,101,2025
202506,2617056000,동구 수정1동,30대,240,81,195,2025
202506,2617056000,동구 수정1동,40대,352,66,188,2025
202506,2617056000,동구 수정1동,50대,466,75,218,2025
202506,2617056000,동구 수정1동,60대이상,1328,66,419,2025
202506,2617057000,동구 수정2동,20대,430,74,123,2025
202506,2617057000,동구 수정2동,20대미만,389,97,123,2025
202506,2617057000,동구 수정2동,30대,648,120,163,2025
202506,2617057000,동구 수정2동,40대,653,148,197,2025
202506,2617057000,동구 수정2동,50대,968,166,287,2025
202506,2617057000,동구 수정2동,60대이상,2842,149,541,2025
202506,2617059000,동구 수정4동,20대,111,19,30,2025
202506,2617059000,동구 수정4동,20대미만,55,0,22,2025
202506,2617059000,동구 수정4동,30대,107,9,32,2025
202506,2617059000,동구 수정4동,40대,163,18,31,2025
202506,2617059000,동구 수정4동,50대,383,27,69,2025
202506,2617059000,동구 수정4동,60대이상,1336,35,173,2025
202506,2617060000,동구 수정5동,20대,255,20,44,2025
202506,2617060000,동구 수정5동,20대미만,212,26,50,2025
202506,2617060000,동구 수정5동,30대,197,29,44,2025
202506,2617060000,동구 수정5동,40대,348,37,73,2025
202506,2617060000,동구 수정5동,50대,571,61,90,2025
202506,2617060000,동구 수정5동,60대이상,2123,43,210,2025
202506,2617064500,동구 좌천동,20대,207,18,167,2025
202506,2617064500,동구 좌천동,20대미만,116,51,152,2025
202506,2617064500,동구 좌천동,30대,227,37,213,2025
202506,2617064500,동구 좌천동,40대,252,48,221,2025
202506,2617064500,동구 좌천동,50대,409,76,331,2025
202506,2617064500,동구 좌천동,60대이상,1268,64,789,2025
202506,2617065000,동구 범일1동,20대,507,62,178,2025
202506,2617065000,동구 범일1동,20대미만,315,55,73,2025
202506,2617065000,동구 범일1동,30대,620,84,244,2025
202506,2617065000,동구 범일1동,40대,719,111,221,2025
202506,2617065000,동구 범일1동,50대,1070,163,262,2025
202506,2617065000,동구 범일1동,60대이상,3965,172,602,2025
202506,2617066000,동구 범일2동,20대,509,367,552,2025
202506,2617066000,동구 범일2동,20대미만,330,26,180,2025
202506,2617066000,동구 범일2동,30대,636,681,759,2025
202506,2617066000,동구 범일2동,40대,637,816,788,2025
202506,2617066000,동구 범일2동,50대,849,965,1075,2025
202506,2617066000,동구 범일2동,60대이상,1953,842,2005,2025
202506,2617068000,동구 범일5동,20대,507,81,393,2025
202506,2617068000,동구 범일5동,20대미만,452,130,206,2025
202506,2617068000,동구 범일5동,30대,1327,143,548,2025
202506,2617068000,동구 범일5동,40대,1023,200,528,2025
202506,2617068000,동구 범일5동,50대,854,220,668,2025
202506,2617068000,동구 범일5동,60대이상,1607,322,1371,2025
202506,2620053000,영도구 남항동,20대,568,168,445,2025
202506,2620053000,영도구 남항동,20대미만,452,23,192,2025
202506,2620053000,영도구 남항동,30대,624,231,532,2025
202506,2620053000,영도구 남항동,40대,796,339,640,2025
202506,2620053000,영도구 남항동,50대,1258,424,967,2025
202506,2620053000,영도구 남항동,60대이상,4100,476,2009,2025
202506,2620054000,영도구 영선1동,20대,37,10,21,2025
202506,2620054000,영도구 영선1동,20대미만,46,1,20,2025
202506,2620054000,영도구 영선1동,30대,13,9,30,2025
202506,2620054000,영도구 영선1동,40대,59,26,44,2025
202506,2620054000,영도구 영선1동,50대,117,35,80,2025
202506,2620054000,영도구 영선1동,60대이상,360,56,189,2025
202506,2620055000,영도구 영선2동,20대,401,76,184,2025
202506,2620055000,영도구 영선2동,20대미만,327,87,109,2025
202506,2620055000,영도구 영선2동,30대,425,43,126,2025
202506,2620055000,영도구 영선2동,40대,505,71,150,2025
202506,2620055000,영도구 영선2동,50대,829,96,213,2025
202506,2620055000,영도구 영선2동,60대이상,2891,98,456,2025
202506,2620058500,영도구 신선동,20대,244,26,58,2025
202506,2620058500,영도구 신선동,20대미만,193,156,85,2025
202506,2620058500,영도구 신선동,30대,280,36,82,2025
202506,2620058500,영도구 신선동,40대,475,65,106,2025
202506,2620058500,영도구 신선동,50대,774,81,156,2025
202506,2620058500,영도구 신선동,60대이상,2945,92,366,2025
202506,2620059000,영도구 봉래1동,20대,251,44,162,2025
202506,2620059000,영도구 봉래1동,20대미만,299,4,89,2025
202506,2620059000,영도구 봉래1동,30대,301,68,252,2025
202506,2620059000,영도구 봉래1동,40대,442,95,250,2025
202506,2620059000,영도구 봉래1동,50대,546,145,328,2025
202506,2620059000,영도구 봉래1동,60대이상,1928,206,629,2025
202506,2620060500,영도구 봉래2동,20대,330,42,134,2025
202506,2620060500,영도구 봉래2동,20대미만,207,39,103,2025
202506,2620060500,영도구 봉래2동,30대,451,65,131,2025
202506,2620060500,영도구 봉래2동,40대,532,110,174,2025
202506,2620060500,영도구 봉래2동,50대,811,129,216,2025
202506,2620060500,영도구 봉래2동,60대이상,2368,134,455,2025
202506,2620063000,영도구 청학1동,20대,180,43,88,2025
202506,2620063000,영도구 청학1동,20대미만,182,22,44,2025
202506,2620063000,영도구 청학1동,30대,238,55,110,2025
202506,2620063000,영도구 청학1동,40대,407,135,181,2025
202506,2620063000,영도구 청학1동,50대,566,167,244,2025
202506,2620063000,영도구 청학1동,60대이상,1813,107,394,2025
202506,2620064000,영도구 청학2동,20대,650,114,239,2025
202506,2620064000,영도구 청학2동,20대미만,667,16,143,2025
202506,2620064000,영도구 청학2동,30대,941,177,286,2025
202506,2620064000,영도구 청학2동,40대,1295,263,354,2025
202506,2620064000,영도구 청학2동,50대,1812,333,458,2025
202506,2620064000,영도구 청학2동,60대이상,5080,291,856,2025
202506,2620065000,영도구 동삼1동,20대,1761,338,454,2025
202506,2620065000,영도구 동삼1동,20대미만,1954,203,303,2025
202506,2620065000,영도구 동삼1동,30대,1708,333,439,2025
202506,2620065000,영도구 동삼1동,40대,2430,441,514,2025
202506,2620065000,영도구 동삼1동,50대,3309,549,688,2025
202506,2620065000,영도구 동삼1동,60대이상,9296,351,1109,2025
202506,2620066000,영도구 동삼2동,20대,908,362,600,2025
202506,2620066000,영도구 동삼2동,20대미만,586,78,408,2025
202506,2620066000,영도구 동삼2동,30대,283,104,454,2025
202506,2620066000,영도구 동삼2동,40대,464,153,614,2025
202506,2620066000,영도구 동삼2동,50대,542,159,695,2025
202506,2620066000,영도구 동삼2동,60대이상,1362,83,1085,2025
202506,2620067000,영도구 동삼3동,20대,348,65,182,2025
202506,2620067000,영도구 동삼3동,20대미만,357,80,162,2025
202506,2620067000,영도구 동삼3동,30대,402,72,208,2025
202506,2620067000,영도구 동삼3동,40대,609,97,235,2025
202506,2620067000,영도구 동삼3동,50대,939,142,346,2025
202506,2620067000,영도구 동삼3동,60대이상,3577,150,676,2025
202506,2623051000,부산진구 부전1동,20대,2173,679,1685,2025
202506,2623051000,부산진구 부전1동,20대미만,407,56,376,2025
202506,2623051000,부산진구 부전1동,30대,1790,830,1400,2025
202506,2623051000,부산진구 부전1동,40대,1027,713,1159,2025
202506,2623051000,부산진구 부전1동,50대,1298,862,1718,2025
202506,2623051000,부산진구 부전1동,60대이상,2784,1118,4621,2025
202506,2623052000,부산진구 부전2동,20대,1827,1663,5750,2025
202506,2623052000,부산진구 부전2동,20대미만,340,121,1318,2025
202506,2623052000,부산진구 부전2동,30대,1750,1264,3354,2025
202506,2623052000,부산진구 부전2동,40대,1232,900,2104,2025
202506,2623052000,부산진구 부전2동,50대,1121,875,1956,2025
202506,2623052000,부산진구 부전2동,60대이상,1779,659,2610,2025
202506,2623054000,부산진구 연지동,20대,607,84,208,2025
202506,2623054000,부산진구 연지동,20대미만,688,45,196,2025
202506,2623054000,부산진구 연지동,30대,943,91,296,2025
202506,2623054000,부산진구 연지동,40대,1256,152,280,2025
202506,2623054000,부산진구 연지동,50대,1382,165,305,2025
202506,2623054000,부산진구 연지동,60대이상,3853,137,690,2025
202506,2623055000,부산진구 초읍동,20대,1259,176,378,2025
202506,2623055000,부산진구 초읍동,20대미만,1790,136,272,2025
202506,2623055000,부산진구 초읍동,30대,1664,214,546,2025
202506,2623055000,부산진구 초읍동,40대,2098,292,648,2025
202506,2623055000,부산진구 초읍동,50대,2612,419,768,2025
202506,2623055000,부산진구 초읍동,60대이상,7630,345,1466,2025
202506,2623056000,부산진구 양정1동,20대,1516,523,755,2025
202506,2623056000,부산진구 양정1동,20대미만,1158,386,371,2025
202506,2623056000,부산진구 양정1동,30대,1636,401,775,2025
202506,2623056000,부산진구 양정1동,40대,1611,402,581,2025
202506,2623056000,부산진구 양정1동,50대,2327,462,719,2025
202506,2623056000,부산진구 양정1동,60대이상,5392,449,1302,2025
202506,2623057000,부산진구 양정2동,20대,2029,303,596,2025
202506,2623057000,부산진구 양정2동,20대미만,844,295,252,2025
202506,2623057000,부산진구 양정2동,30대,2487,330,602,2025
202506,2623057000,부산진구 양정2동,40대,1633,276,518,2025
202506,2623057000,부산진구 양정2동,50대,1389,324,632,2025
202506,2623057000,부산진구 양정2동,60대이상,2596,243,1160,2025
202506,2623060000,부산진구 전포1동,20대,2741,765,2353,2025
202506,2623060000,부산진구 전포1동,20대미만,711,383,578,2025
202506,2623060000,부산진구 전포1동,30대,2632,647,1305,2025
202506,2623060000,부산진구 전포1동,40대,1368,387,673,2025
202506,2623060000,부산진구 전포1동,50대,1528,403,606,2025
202506,2623060000,부산진구 전포1동,60대이상,2677,305,760,2025
202506,2623061000,부산진구 전포2동,20대,2121,439,1680,2025
202506,2623061000,부산진구 전포2동,20대미만,956,85,427,2025
202506,2623061000,부산진구 전포2동,30대,2460,451,1209,2025
202506,2623061000,부산진구 전포2동,40대,2163,337,657,2025
202506,2623061000,부산진구 전포2동,50대,2249,396,659,2025
202506,2623061000,부산진구 전포2동,60대이상,5387,339,1169,2025
202506,2623064000,부산진구 부암1동,20대,1506,184,522,2025
202506,2623064000,부산진구 부암1동,20대미만,1187,39,209,2025
202506,2623064000,부산진구 부암1동,30대,2180,311,563,2025
202506,2623064000,부산진구 부암1동,40대,2068,296,479,2025
202506,2623064000,부산진구 부암1동,50대,2337,338,666,2025
202506,2623064000,부산진구 부암1동,60대이상,5004,259,1061,2025
202506,2623066000,부산진구 부암3동,20대,1186,118,383,2025
202506,2623066000,부산진구 부암3동,20대미만,1666,147,377,2025
202506,2623066000,부산진구 부암3동,30대,2080,157,477,2025
202506,2623066000,부산진구 부암3동,40대,2146,246,538,2025
202506,2623066000,부산진구 부암3동,50대,2768,307,708,2025
202506,2623066000,부산진구 부암3동,60대이상,5183,292,1567,2025
202506,2623067000,부산진구 당감1동,20대,1309,149,346,2025
202506,2623067000,부산진구 당감1동,20대미만,1216,185,334,2025
202506,2623067000,부산진구 당감1동,30대,1314,182,383,2025
202506,2623067000,부산진구 당감1동,40대,1702,204,410,2025
202506,2623067000,부산진구 당감1동,50대,2785,366,605,2025
202506,2623067000,부산진구 당감1동,60대이상,6414,321,1079,2025
202506,2623068000,부산진구 당감2동,20대,557,46,175,2025
202506,2623068000,부산진구 당감2동,20대미만,298,6,97,2025
202506,2623068000,부산진구 당감2동,30대,549,64,239,2025
202506,2623068000,부산진구 당감2동,40대,695,67,258,2025
202506,2623068000,부산진구 당감2동,50대,748,97,301,2025
202506,2623068000,부산진구 당감2동,60대이상,1694,81,511,2025
202506,2623070000,부산진구 당감4동,20대,508,60,178,2025
202506,2623070000,부산진구 당감4동,20대미만,603,23,169,2025
202506,2623070000,부산진구 당감4동,30대,581,57,251,2025
202506,2623070000,부산진구 당감4동,40대,782,71,269,2025
202506,2623070000,부산진구 당감4동,50대,1150,129,341,2025
202506,2623070000,부산진구 당감4동,60대이상,2568,141,583,2025
202506,2623071000,부산진구 가야1동,20대,1580,829,840,2025
202506,2623071000,부산진구 가야1동,20대미만,1653,300,444,2025
202506,2623071000,부산진구 가야1동,30대,1112,200,554,2025
202506,2623071000,부산진구 가야1동,40대,1400,286,585,2025
202506,2623071000,부산진구 가야1동,50대,1787,405,741,2025
202506,2623071000,부산진구 가야1동,60대이상,5051,328,1293,2025
202506,2623072000,부산진구 가야2동,20대,615,79,293,2025
202506,2623072000,부산진구 가야2동,20대미만,484,89,230,2025
202506,2623072000,부산진구 가야2동,30대,623,74,349,2025
202506,2623072000,부산진구 가야2동,40대,885,110,350,2025
202506,2623072000,부산진구 가야2동,50대,1107,147,546,2025
202506,2623072000,부산진구 가야2동,60대이상,3131,180,1000,2025
202506,2623074000,부산진구 개금1동,20대,2117,217,548,2025
202506,2623074000,부산진구 개금1동,20대미만,737,18,278,2025
202506,2623074000,부산진구 개금1동,30대,1762,200,478,2025
202506,2623074000,부산진구 개금1동,40대,1376,184,421,2025
202506,2623074000,부산진구 개금1동,50대,1700,284,590,2025
202506,2623074000,부산진구 개금1동,60대이상,3711,283,987,2025
202506,2623075000,부산진구 개금2동,20대,726,168,501,2025
202506,2623075000,부산진구 개금2동,20대미만,541,21,168,2025
202506,2623075000,부산진구 개금2동,30대,558,186,416,2025
202506,2623075000,부산진구 개금2동,40대,693,164,435,2025
202506,2623075000,부산진구 개금2동,50대,1040,182,535,2025
202506,2623075000,부산진구 개금2동,60대이상,2767,136,1124,2025
202506,2623076000,부산진구 개금3동,20대,1706,173,310,2025
202506,2623076000,부산진구 개금3동,20대미만,1447,150,271,2025
202506,2623076000,부산진구 개금3동,30대,1823,177,381,2025
202506,2623076000,부산진구 개금3동,40대,2167,169,333,2025
202506,2623076000,부산진구 개금3동,50대,3139,329,483,2025
202506,2623076000,부산진구 개금3동,60대이상,7708,311,963,2025
202506,2623077000,부산진구 범천1동,20대,1527,414,1046,2025
202506,2623077000,부산진구 범천1동,20대미만,402,17,298,2025
202506,2623077000,부산진구 범천1동,30대,1769,534,1141,2025
202506,2623077000,부산진구 범천1동,40대,1098,583,969,2025
202506,2623077000,부산진구 범천1동,50대,1177,671,1227,2025
202506,2623077000,부산진구 범천1동,60대이상,2678,644,2265,2025
202506,2623078000,부산진구 범천2동,20대,1327,146,423,2025
202506,2623078000,부산진구 범천2동,20대미만,781,20,136,2025
202506,2623078000,부산진구 범천2동,30대,2381,278,500,2025
202506,2623078000,부산진구 범천2동,40대,1968,217,386,2025
202506,2623078000,부산진구 범천2동,50대,1991,287,436,2025
202506,2623078000,부산진구 범천2동,60대이상,5616,294,937,2025
202506,2626051000,동래구 수민동,20대,1547,200,529,2025
202506,2626051000,동래구 수민동,20대미만,1345,62,522,2025
202506,2626051000,동래구 수민동,30대,1839,281,687,2025
202506,2626051000,동래구 수민동,40대,1974,315,800,2025
202506,2626051000,동래구 수민동,50대,2177,423,1143,2025
202506,2626051000,동래구 수민동,60대이상,7683,472,2541,2025
202506,2626052000,동래구 복산동,20대,416,54,117,2025
202506,2626052000,동래구 복산동,20대미만,338,16,138,2025
202506,2626052000,동래구 복산동,30대,435,82,132,2025
202506,2626052000,동래구 복산동,40대,569,108,170,2025
202506,2626052000,동래구 복산동,50대,920,142,240,2025
202506,2626052000,동래구 복산동,60대이상,2861,124,419,2025
202506,2626054500,동래구 명륜동,20대,1502,464,1346,2025
202506,2626054500,동래구 명륜동,20대미만,2286,353,742,2025
202506,2626054500,동래구 명륜동,30대,1889,576,1226,2025
202506,2626054500,동래구 명륜동,40대,3373,641,1240,2025
202506,2626054500,동래구 명륜동,50대,3115,782,1512,2025
202506,2626054500,동래구 명륜동,60대이상,4492,554,2739,2025
202506,2626055000,동래구 온천1동,20대,2724,380,1030,2025
202506,2626055000,동래구 온천1동,20대미만,2290,229,605,2025
202506,2626055000,동래구 온천1동,30대,4076,455,1272,2025
202506,2626055000,동래구 온천1동,40대,3746,526,1297,2025
202506,2626055000,동래구 온천1동,50대,3414,598,1409,2025
202506,2626055000,동래구 온천1동,60대이상,6185,526,2448,2025
202506,2626056000,동래구 온천2동,20대,832,200,429,2025
202506,2626056000,동래구 온천2동,20대미만,1437,235,269,2025
202506,2626056000,동래구 온천2동,30대,1196,288,456,2025
202506,2626056000,동래구 온천2동,40대,1790,342,513,2025
202506,2626056000,동래구 온천2동,50대,1550,331,690,2025
202506,2626056000,동래구 온천2동,60대이상,3669,305,1194,2025
202506,2626057000,동래구 온천3동,20대,2793,282,1319,2025
202506,2626057000,동래구 온천3동,20대미만,2231,198,1740,2025
202506,2626057000,동래구 온천3동,30대,3051,311,1883,2025
202506,2626057000,동래구 온천3동,40대,3188,438,2283,2025
202506,2626057000,동래구 온천3동,50대,4095,569,1988,2025
202506,2626057000,동래구 온천3동,60대이상,9150,496,3779,2025
202506,2626058000,동래구 사직1동,20대,601,182,633,2025
202506,2626058000,동래구 사직1동,20대미만,875,98,766,2025
202506,2626058000,동래구 사직1동,30대,853,202,679,2025
202506,2626058000,동래구 사직1동,40대,1077,218,849,2025
202506,2626058000,동래구 사직1동,50대,1025,220,886,2025
202506,2626058000,동래구 사직1동,60대이상,2362,240,1443,2025
202506,2626059000,동래구 사직2동,20대,1418,196,1218,2025
202506,2626059000,동래구 사직2동,20대미만,3137,446,1066,2025
202506,2626059000,동래구 사직2동,30대,1457,184,962,2025
202506,2626059000,동래구 사직2동,40대,2814,307,1160,2025
202506,2626059000,동래구 사직2동,50대,3177,305,1001,2025
202506,2626059000,동래구 사직2동,60대이상,4181,239,1263,2025
202506,2626060000,동래구 사직3동,20대,917,128,354,2025
202506,2626060000,동래구 사직3동,20대미만,1543,82,492,2025
202506,2626060000,동래구 사직3동,30대,1107,178,384,2025
202506,2626060000,동래구 사직3동,40대,2152,244,526,2025
202506,2626060000,동래구 사직3동,50대,1757,250,550,2025
202506,2626060000,동래구 사직3동,60대이상,3880,209,870,2025
202506,2626074000,동래구 안락1동,20대,662,186,339,2025
202506,2626074000,동래구 안락1동,20대미만,617,45,234,2025
202506,2626074000,동래구 안락1동,30대,834,208,430,2025
202506,2626074000,동래구 안락1동,40대,959,188,543,2025
202506,2626074000,동래구 안락1동,50대,1266,288,756,2025
202506,2626074000,동래구 안락1동,60대이상,4024,303,1627,2025
202506,2626075000,동래구 안락2동,20대,1540,259,383,2025
202506,2626075000,동래구 안락2동,20대미만,1988,135,406,2025
202506,2626075000,동래구 안락2동,30대,1846,288,500,2025
202506,2626075000,동래구 안락2동,40대,2505,392,583,2025
202506,2626075000,동래구 안락2동,50대,3126,439,688,2025
202506,2626075000,동래구 안락2동,60대이상,6658,390,1163,2025
202506,2626076100,동래구 명장1동,20대,695,91,257,2025
202506,2626076100,동래구 명장1동,20대미만,946,324,223,2025
202506,2626076100,동래구 명장1동,30대,997,104,265,2025
202506,2626076100,동래구 명장1동,40대,1329,188,348,2025
202506,2626076100,동래구 명장1동,50대,1488,275,426,2025
202506,2626076100,동래구 명장1동,60대이상,4312,368,911,2025
202506,2626076200,동래구 명장2동,20대,412,32,105,2025
202506,2626076200,동래구 명장2동,20대미만,515,234,263,2025
202506,2626076200,동래구 명장2동,30대,651,52,124,2025
202506,2626076200,동래구 명장2동,40대,758,76,172,2025
202506,2626076200,동래구 명장2동,50대,924,106,195,2025
202506,2626076200,동래구 명장2동,60대이상,2213,115,437,2025
202506,2629051000,남구 대연1동,20대,2562,289,1100,2025
202506,2629051000,남구 대연1동,20대미만,835,91,595,2025
202506,2629051000,남구 대연1동,30대,1133,194,814,2025
202506,2629051000,남구 대연1동,40대,1112,220,900,2025
202506,2629051000,남구 대연1동,50대,1565,303,1087,2025
202506,2629051000,남구 대연1동,60대이상,4113,265,1855,2025
202506,2629053000,남구 대연3동,20대,5326,2530,2917,2025
202506,2629053000,남구 대연3동,20대미만,3674,657,1448,2025
202506,2629053000,남구 대연3동,30대,3032,829,1333,2025
202506,2629053000,남구 대연3동,40대,4084,877,1320,2025
202506,2629053000,남구 대연3동,50대,3783,795,1507,2025
202506,2629053000,남구 대연3동,60대이상,6270,529,1905,2025
202506,2629054000,남구 대연4동,20대,699,72,205,2025
202506,2629054000,남구 대연4동,20대미만,838,64,215,2025
202506,2629054000,남구 대연4동,30대,1334,104,250,2025
202506,2629054000,남구 대연4동,40대,1410,137,307,2025
202506,2629054000,남구 대연4동,50대,1368,161,358,2025
202506,2629054000,남구 대연4동,60대이상,3387,184,753,2025
202506,2629055000,남구 대연5동,20대,1617,225,426,2025
202506,2629055000,남구 대연5동,20대미만,844,131,242,2025
202506,2629055000,남구 대연5동,30대,1069,180,320,2025
202506,2629055000,남구 대연5동,40대,1400,213,340,2025
202506,2629055000,남구 대연5동,50대,1706,262,463,2025
202506,2629055000,남구 대연5동,60대이상,3797,215,819,2025
202506,2629056000,남구 대연6동,20대,817,134,196,2025
202506,2629056000,남구 대연6동,20대미만,1489,215,193,2025
202506,2629056000,남구 대연6동,30대,1230,212,241,2025
202506,2629056000,남구 대연6동,40대,1851,270,299,2025
202506,2629056000,남구 대연6동,50대,1545,262,371,2025
202506,2629056000,남구 대연6동,60대이상,2777,147,582,2025
202506,2629057000,남구 용호1동,20대,2360,287,573,2025
202506,2629057000,남구 용호1동,20대미만,3789,167,511,2025
202506,2629057000,남구 용호1동,30대,2451,282,586,2025
202506,2629057000,남구 용호1동,40대,4054,444,683,2025
202506,2629057000,남구 용호1동,50대,5666,590,893,2025
202506,2629057000,남구 용호1동,60대이상,10460,464,1681,2025
202506,2629058000,남구 용호2동,20대,906,123,354,2025
202506,2629058000,남구 용호2동,20대미만,1479,33,173,2025
202506,2629058000,남구 용호2동,30대,1400,128,372,2025
202506,2629058000,남구 용호2동,40대,2190,219,451,2025
202506,2629058000,남구 용호2동,50대,2148,226,543,2025
202506,2629058000,남구 용호2동,60대이상,4818,201,1014,2025
202506,2629059000,남구 용호3동,20대,626,94,222,2025
202506,2629059000,남구 용호3동,20대미만,620,291,227,2025
202506,2629059000,남구 용호3동,30대,585,99,266,2025
202506,2629059000,남구 용호3동,40대,808,147,312,2025
202506,2629059000,남구 용호3동,50대,1239,227,502,2025
202506,2629059000,남구 용호3동,60대이상,3947,222,809,2025
202506,2629060000,남구 용호4동,20대,396,106,272,2025
202506,2629060000,남구 용호4동,20대미만,376,28,150,2025
202506,2629060000,남구 용호4동,30대,439,67,223,2025
202506,2629060000,남구 용호4동,40대,595,105,264,2025
202506,2629060000,남구 용호4동,50대,765,124,348,2025
202506,2629060000,남구 용호4동,60대이상,2065,158,638,2025
202506,2629061000,남구 용당동,20대,515,270,403,2025
202506,2629061000,남구 용당동,20대미만,491,156,211,2025
202506,2629061000,남구 용당동,30대,455,165,306,2025
202506,2629061000,남구 용당동,40대,692,260,423,2025
202506,2629061000,남구 용당동,50대,1041,282,573,2025
202506,2629061000,남구 용당동,60대이상,2155,225,694,2025
202506,2629062000,남구 감만1동,20대,318,118,214,2025
202506,2629062000,남구 감만1동,20대미만,288,21,76,2025
202506,2629062000,남구 감만1동,30대,405,162,334,2025
202506,2629062000,남구 감만1동,40대,536,194,444,2025
202506,2629062000,남구 감만1동,50대,767,235,653,2025
202506,2629062000,남구 감만1동,60대이상,2220,247,652,2025
202506,2629063000,남구 감만2동,20대,166,18,70,2025
202506,2629063000,남구 감만2동,20대미만,184,41,88,2025
202506,2629063000,남구 감만2동,30대,204,23,80,2025
202506,2629063000,남구 감만2동,40대,325,40,138,2025
202506,2629063000,남구 감만2동,50대,686,75,159,2025
202506,2629063000,남구 감만2동,60대이상,1751,74,400,2025
202506,2629064500,남구 우암동,20대,617,87,271,2025
202506,2629064500,남구 우암동,20대미만,767,88,159,2025
202506,2629064500,남구 우암동,30대,653,135,371,2025
202506,2629064500,남구 우암동,40대,1004,170,398,2025
202506,2629064500,남구 우암동,50대,1359,265,685,2025
202506,2629064500,남구 우암동,60대이상,4671,210,1219,2025
202506,2629068000,남구 문현1동,20대,544,46,196,2025
202506,2629068000,남구 문현1동,20대미만,589,134,206,2025
202506,2629068000,남구 문현1동,30대,428,46,254,2025
202506,2629068000,남구 문현1동,40대,722,87,290,2025
202506,2629068000,남구 문현1동,50대,1059,131,368,2025
202506,2629068000,남구 문현1동,60대이상,2712,109,630,2025
202506,2629069000,남구 문현2동,20대,368,272,378,2025
202506,2629069000,남구 문현2동,20대미만,192,51,172,2025
202506,2629069000,남구 문현2동,30대,661,623,455,2025
202506,2629069000,남구 문현2동,40대,448,492,402,2025
202506,2629069000,남구 문현2동,50대,523,404,497,2025
202506,2629069000,남구 문현2동,60대이상,1689,218,725,2025
202506,2629070000,남구 문현3동,20대,645,83,715,2025
202506,2629070000,남구 문현3동,20대미만,595,98,806,2025
202506,2629070000,남구 문현3동,30대,974,97,704,2025
202506,2629070000,남구 문현3동,40대,1150,182,968,2025
202506,2629070000,남구 문현3동,50대,1135,170,1360,2025
202506,2629070000,남구 문현3동,60대이상,3162,201,2509,2025
202506,2629071000,남구 문현4동,20대,409,73,204,2025
202506,2629071000,남구 문현4동,20대미만,309,64,119,2025
202506,2629071000,남구 문현4동,30대,514,96,267,2025
202506,2629071000,남구 문현4동,40대,485,91,241,2025
202506,2629071000,남구 문현4동,50대,670,104,279,2025
202506,2629071000,남구 문현4동,60대이상,1786,92,440,2025
202506,2632051000,북구 구포1동,20대,966,115,425,2025
202506,2632051000,북구 구포1동,20대미만,642,6,169,2025
202506,2632051000,북구 구포1동,30대,1370,158,506,2025
202506,2632051000,북구 구포1동,40대,1278,185,516,2025
202506,2632051000,북구 구포1동,50대,1649,362,922,2025
202506,2632051000,북구 구포1동,60대이상,4692,484,2144,2025
202506,2632052000,북구 구포2동,20대,1535,165,319,2025
202506,2632052000,북구 구포2동,20대미만,1135,182,188,2025
202506,2632052000,북구 구포2동,30대,1830,276,352,2025
202506,2632052000,북구 구포2동,40대,1968,304,369,2025
202506,2632052000,북구 구포2동,50대,2901,384,582,2025
202506,2632052000,북구 구포2동,60대이상,7104,359,1085,2025
202506,2632052100,북구 구포3동,20대,1290,137,227,2025
202506,2632052100,북구 구포3동,20대미만,1095,220,147,2025
202506,2632052100,북구 구포3동,30대,1151,133,194,2025
