CLMTY_SGG_NM,CLMTY_EMD_NM,EMRG_RSCU_ASSRT_NM,EMRG_RSCU_CLSF_NM,scope,period,priorStable,beforeMobile,afterMobile,mobileRetention,beforeWeekendRatio,afterWeekendRatio,weekendDirectionReversed,weekendBeyond09_11,dayShareChangePP,hourTVD,beforeAll,afterAll,removedOtherChannels,removedWithinMobile,otherChannelsSurviving
강서구,지사동,화재,일반화재(주택),C,2023,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,지사동,화재,일반화재(주택),C,2024,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,1,1,0,0,0
강서구,천성동,구급,교통사고,A,2020,False,4,4,1.0,7.557692307692308,7.557692307692308,False,False,0.0,0.0,4,4,0,0,0
강서구,천성동,구급,교통사고,A,2020–2024,False,14,10,0.7142857142857143,3.333333333333333,3.75,False,False,-2.857142857142858,0.22857142857142856,44,10,30,4,0
강서구,천성동,구급,교통사고,A,2021,False,3,3,1.0,5.01923076923077,5.01923076923077,False,False,0.0,0.0,8,3,5,0,0
강서구,천성동,구급,교통사고,A,2022,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,5,1,4,0,0
강서구,천성동,구급,교통사고,A,2023,False,6,2,0.3333333333333333,2.476190476190476,2.4761904761904763,False,False,0.0,0.5,14,2,8,4,0
강서구,천성동,구급,교통사고,A,2024,False,0,0,,,,False,False,,,13,0,13,0,0
강서구,천성동,구급,교통사고,B,2020,False,4,4,1.0,7.557692307692308,7.557692307692308,False,False,0.0,0.0,4,4,0,0,0
강서구,천성동,구급,교통사고,B,2020–2024,False,10,7,0.7,3.75,3.333333333333333,False,False,-4.285714285714293,0.2571428571428571,24,7,14,3,0
강서구,천성동,구급,교통사고,B,2021,False,1,1,1.0,,,False,False,0.0,0.0,4,1,3,0,0
강서구,천성동,구급,교통사고,B,2022,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,4,1,3,0,0
강서구,천성동,구급,교통사고,B,2023,False,4,1,0.25,2.4761904761904763,0.0,True,True,0.0,0.75,8,1,4,3,0
강서구,천성동,구급,교통사고,B,2024,False,0,0,,,,False,False,,,4,0,4,0,0
강서구,천성동,구급,교통사고,C,2020,False,4,4,1.0,7.557692307692308,7.557692307692308,False,False,0.0,0.0,4,4,0,0,0
강서구,천성동,구급,교통사고,C,2020–2024,False,10,7,0.7,3.75,3.333333333333333,False,False,-4.285714285714293,0.2571428571428571,24,7,14,3,0
강서구,천성동,구급,교통사고,C,2021,False,1,1,1.0,,,False,False,0.0,0.0,4,1,3,0,0
강서구,천성동,구급,교통사고,C,2022,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,4,1,3,0,0
강서구,천성동,구급,교통사고,C,2023,False,4,1,0.25,2.4761904761904763,0.0,True,True,0.0,0.75,8,1,4,3,0
강서구,천성동,구급,교통사고,C,2024,False,0,0,,,,False,False,,,4,0,4,0,0
강서구,천성동,구급,심정지,A,2020,False,1,1,1.0,,,False,False,0.0,0.0,1,1,0,0,0
강서구,천성동,구급,심정지,A,2020–2024,False,7,3,0.42857142857142855,0.41666666666666663,1.25,True,True,-19.047619047619047,0.38095238095238093,10,3,3,4,0
강서구,천성동,구급,심정지,A,2021,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,1,1,0,0,0
강서구,천성동,구급,심정지,A,2022,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,천성동,구급,심정지,A,2023,False,4,1,0.25,0.0,0.0,False,False,0.0,0.25,6,1,2,3,0
강서구,천성동,구급,심정지,A,2024,False,1,0,0.0,0.0,,False,False,,,2,0,1,1,0
강서구,천성동,구급,심정지,B,2020,False,1,1,1.0,,,False,False,0.0,0.0,1,1,0,0,0
강서구,천성동,구급,심정지,B,2020–2024,False,5,2,0.4,0.625,2.5,True,True,-30.000000000000004,0.6000000000000001,7,2,2,3,0
강서구,천성동,구급,심정지,B,2021,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,1,1,0,0,0
강서구,천성동,구급,심정지,B,2022,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,천성동,구급,심정지,B,2023,False,2,0,0.0,0.0,,False,False,,,3,0,1,2,0
강서구,천성동,구급,심정지,B,2024,False,1,0,0.0,0.0,,False,False,,,2,0,1,1,0
강서구,천성동,구급,심정지,C,2020,False,1,1,1.0,,,False,False,0.0,0.0,1,1,0,0,0
강서구,천성동,구급,심정지,C,2020–2024,False,5,2,0.4,0.625,2.5,True,True,-30.000000000000004,0.6000000000000001,7,2,2,3,0
강서구,천성동,구급,심정지,C,2021,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,1,1,0,0,0
강서구,천성동,구급,심정지,C,2022,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,천성동,구급,심정지,C,2023,False,2,0,0.0,0.0,,False,False,,,3,0,1,2,0
강서구,천성동,구급,심정지,C,2024,False,1,0,0.0,0.0,,False,False,,,2,0,1,1,0
강서구,천성동,구조,산악사고,A,2020,False,3,1,0.3333333333333333,5.038461538461539,,False,False,33.333333333333336,0.33333333333333337,4,1,1,2,0
강서구,천성동,구조,산악사고,A,2020–2024,False,35,20,0.5714285714285714,5.454545454545455,4.642857142857143,False,False,5.714285714285716,0.15714285714285714,42,20,7,15,0
강서구,천성동,구조,산악사고,A,2021,False,11,4,0.36363636363636365,25.09615384615385,,False,False,0.0,0.4772727272727273,13,4,2,7,0
강서구,천성동,구조,산악사고,A,2022,False,11,9,0.8181818181818182,6.603174603174604,4.952380952380952,False,False,9.090909090909093,0.09090909090909093,13,9,2,2,0
강서구,천성동,구조,산악사고,A,2023,False,6,4,0.6666666666666666,1.2380952380952381,0.8253968253968255,True,True,0.0,0.0,7,4,1,2,0
강서구,천성동,구조,산악사고,A,2024,False,4,2,0.5,2.5192307692307696,2.5192307692307696,False,False,0.0,0.0,5,2,1,2,0
강서구,천성동,구조,산악사고,B,2020,False,2,1,0.5,2.5192307692307696,,False,False,50.0,0.5,2,1,0,1,0
강서구,천성동,구조,산악사고,B,2020–2024,False,18,8,0.4444444444444444,5.0,7.5,False,False,11.111111111111116,0.36111111111111105,23,8,5,10,0
강서구,천성동,구조,산악사고,B,2021,False,5,2,0.4,10.03846153846154,,False,False,0.0,0.6,7,2,2,3,0
강서구,천성동,구조,산악사고,B,2022,False,6,4,0.6666666666666666,12.38095238095238,7.428571428571428,False,False,16.666666666666664,0.16666666666666669,7,4,1,2,0
강서구,천성동,구조,산악사고,B,2023,False,3,1,0.3333333333333333,1.2380952380952381,0.0,True,True,0.0,0.0,4,1,1,2,0
강서구,천성동,구조,산악사고,B,2024,False,2,0,0.0,2.5192307692307696,,False,False,,,3,0,1,2,0
강서구,천성동,구조,산악사고,C,2020,False,2,1,0.5,2.5192307692307696,,False,False,50.0,0.5,2,1,0,1,0
강서구,천성동,구조,산악사고,C,2020–2024,False,18,8,0.4444444444444444,5.0,7.5,False,False,11.111111111111116,0.36111111111111105,23,8,5,10,0
강서구,천성동,구조,산악사고,C,2021,False,5,2,0.4,10.03846153846154,,False,False,0.0,0.6,7,2,2,3,0
강서구,천성동,구조,산악사고,C,2022,False,6,4,0.6666666666666666,12.38095238095238,7.428571428571428,False,False,16.666666666666664,0.16666666666666669,7,4,1,2,0
강서구,천성동,구조,산악사고,C,2023,False,3,1,0.3333333333333333,1.2380952380952381,0.0,True,True,0.0,0.0,4,1,1,2,0
강서구,천성동,구조,산악사고,C,2024,False,2,0,0.0,2.5192307692307696,,False,False,,,3,0,1,2,0
강서구,천성동,구조,수난사고,A,2020,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,천성동,구조,수난사고,A,2020–2024,False,22,9,0.4090909090909091,1.1666666666666667,0.7142857142857143,True,True,12.121212121212121,0.3686868686868687,56,9,34,13,0
강서구,천성동,구조,수난사고,A,2021,False,3,2,0.6666666666666666,,,False,False,0.0,0.16666666666666666,4,2,1,1,0
강서구,천성동,구조,수난사고,A,2022,False,4,1,0.25,0.0,0.0,False,False,0.0,0.75,19,1,15,3,0
강서구,천성동,구조,수난사고,A,2023,False,8,5,0.625,0.8253968253968255,0.0,False,False,-2.500000000000002,0.25,17,5,9,3,0
강서구,천성동,구조,수난사고,A,2024,False,7,1,0.14285714285714285,1.0076923076923077,0.0,True,False,42.85714285714286,0.4285714285714286,16,1,9,6,0
강서구,천성동,구조,수난사고,B,2020,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,천성동,구조,수난사고,B,2020–2024,False,4,2,0.5,0.8333333333333333,2.5,True,True,25.0,0.5,11,2,7,2,0
강서구,천성동,구조,수난사고,B,2021,False,1,1,1.0,,,False,False,0.0,0.0,1,1,0,0,0
강서구,천성동,구조,수난사고,B,2022,False,0,0,,,,False,False,,,2,0,2,0,0
강서구,천성동,구조,수난사고,B,2023,False,2,1,0.5,0.0,0.0,False,False,50.0,0.5,4,1,2,1,0
강서구,천성동,구조,수난사고,B,2024,False,1,0,0.0,0.0,,False,False,,,4,0,3,1,0
강서구,천성동,구조,수난사고,C,2020,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,천성동,구조,수난사고,C,2020–2024,False,4,2,0.5,0.8333333333333333,2.5,True,True,25.0,0.5,11,2,7,2,0
강서구,천성동,구조,수난사고,C,2021,False,1,1,1.0,,,False,False,0.0,0.0,1,1,0,0,0
강서구,천성동,구조,수난사고,C,2022,False,0,0,,,,False,False,,,2,0,2,0,0
강서구,천성동,구조,수난사고,C,2023,False,2,1,0.5,0.0,0.0,False,False,50.0,0.5,4,1,2,1,0
강서구,천성동,구조,수난사고,C,2024,False,1,0,0.0,0.0,,False,False,,,4,0,3,1,0
강서구,천성동,화재,일반화재(주택),A,2020,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,천성동,화재,일반화재(주택),A,2020–2024,False,21,13,0.6190476190476191,1.875,2.142857142857143,False,False,1.46520146520146,0.06227106227106227,30,13,9,8,0
강서구,천성동,화재,일반화재(주택),A,2021,False,10,5,0.5,0.0,0.0,False,False,-10.0,0.1,11,5,1,5,0
강서구,천성동,화재,일반화재(주택),A,2022,False,2,2,1.0,2.4761904761904763,2.4761904761904763,False,False,0.0,0.0,3,2,1,0,0
강서구,천성동,화재,일반화재(주택),A,2023,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,1,1,0,0,0
강서구,천성동,화재,일반화재(주택),A,2024,False,8,5,0.625,,,False,False,0.0,0.0,15,5,7,3,0
강서구,천성동,화재,일반화재(주택),B,2020,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,천성동,화재,일반화재(주택),B,2020–2024,False,6,5,0.8333333333333334,1.25,1.6666666666666665,False,False,-6.666666666666665,0.13333333333333336,6,5,0,1,0
강서구,천성동,화재,일반화재(주택),B,2021,False,2,1,0.5,0.0,0.0,False,False,-50.0,0.5,2,1,0,1,0
강서구,천성동,화재,일반화재(주택),B,2022,False,2,2,1.0,2.4761904761904763,2.4761904761904763,False,False,0.0,0.0,2,2,0,0,0
강서구,천성동,화재,일반화재(주택),B,2023,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,1,1,0,0,0
강서구,천성동,화재,일반화재(주택),B,2024,False,1,1,1.0,,,False,False,0.0,0.0,1,1,0,0,0
강서구,천성동,화재,일반화재(주택),C,2020,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,천성동,화재,일반화재(주택),C,2020–2024,False,6,5,0.8333333333333334,1.25,1.6666666666666665,False,False,-6.666666666666665,0.13333333333333336,6,5,0,1,0
강서구,천성동,화재,일반화재(주택),C,2021,False,2,1,0.5,0.0,0.0,False,False,-50.0,0.5,2,1,0,1,0
강서구,천성동,화재,일반화재(주택),C,2022,False,2,2,1.0,2.4761904761904763,2.4761904761904763,False,False,0.0,0.0,2,2,0,0,0
강서구,천성동,화재,일반화재(주택),C,2023,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,1,1,0,0,0
강서구,천성동,화재,일반화재(주택),C,2024,False,1,1,1.0,,,False,False,0.0,0.0,1,1,0,0,0
강서구,화전동,구급,교통사고,A,2020,True,13,12,0.9230769230769231,0.7557692307692307,0.8397435897435898,False,False,-1.9230769230769273,0.06410256410256407,17,12,4,1,0
강서구,화전동,구급,교통사고,A,2020–2024,True,40,35,0.875,0.44117647058823534,0.5172413793103448,False,False,0.7142857142857117,0.09285714285714283,55,35,15,5,0
강서구,화전동,구급,교통사고,A,2021,True,4,4,1.0,0.8365384615384616,0.8365384615384616,False,False,0.0,0.0,5,4,1,0,0
강서구,화전동,구급,교통사고,A,2022,True,9,9,1.0,0.0,0.0,False,False,0.0,0.0,10,9,1,0,0
강서구,화전동,구급,교통사고,A,2023,True,6,5,0.8333333333333334,1.2380952380952381,1.650793650793651,False,False,-6.666666666666665,0.1666666666666667,13,5,7,1,0
강서구,화전동,구급,교통사고,A,2024,True,8,5,0.625,0.0,0.0,False,False,25.0,0.375,10,5,2,3,0
강서구,화전동,구급,교통사고,B,2020,True,9,9,1.0,0.7197802197802199,0.7197802197802199,False,False,0.0,0.0,10,9,1,0,0
강서구,화전동,구급,교통사고,B,2020–2024,True,29,26,0.896551724137931,0.4,0.4545454545454546,False,False,-0.5305039787798393,0.08355437665782495,40,26,11,3,0
강서구,화전동,구급,교통사고,B,2021,True,4,4,1.0,0.8365384615384616,0.8365384615384616,False,False,0.0,0.0,5,4,1,0,0
강서구,화전동,구급,교통사고,B,2022,True,8,8,1.0,0.0,0.0,False,False,0.0,0.0,9,8,1,0,0
강서구,화전동,구급,교통사고,B,2023,True,4,3,0.75,0.8253968253968255,1.2380952380952381,True,True,-16.666666666666668,0.24999999999999997,10,3,6,1,0
강서구,화전동,구급,교통사고,B,2024,True,4,2,0.5,0.0,0.0,False,False,25.0,0.5,6,2,2,2,0
강서구,화전동,구급,교통사고,C,2020,True,9,9,1.0,0.7197802197802199,0.7197802197802199,False,False,0.0,0.0,10,9,1,0,0
강서구,화전동,구급,교통사고,C,2020–2024,True,29,26,0.896551724137931,0.4,0.4545454545454546,False,False,-0.5305039787798393,0.08355437665782495,40,26,11,3,0
강서구,화전동,구급,교통사고,C,2021,True,4,4,1.0,0.8365384615384616,0.8365384615384616,False,False,0.0,0.0,5,4,1,0,0
강서구,화전동,구급,교통사고,C,2022,True,8,8,1.0,0.0,0.0,False,False,0.0,0.0,9,8,1,0,0
강서구,화전동,구급,교통사고,C,2023,True,4,3,0.75,0.8253968253968255,1.2380952380952381,True,True,-16.666666666666668,0.24999999999999997,10,3,6,1,0
강서구,화전동,구급,교통사고,C,2024,True,4,2,0.5,0.0,0.0,False,False,25.0,0.5,6,2,2,2,0
강서구,화전동,구급,심정지,A,2020,True,2,2,1.0,0.0,0.0,False,False,0.0,0.0,3,2,1,0,0
강서구,화전동,구급,심정지,A,2020–2024,True,12,12,1.0,0.5,0.5,False,False,0.0,0.0,20,12,8,0,0
강서구,화전동,구급,심정지,A,2021,True,6,6,1.0,0.0,0.0,False,False,0.0,0.0,9,6,3,0,0
강서구,화전동,구급,심정지,A,2022,True,1,1,1.0,0.0,0.0,False,False,0.0,0.0,2,1,1,0,0
강서구,화전동,구급,심정지,A,2023,True,2,2,1.0,,,False,False,0.0,0.0,3,2,1,0,0
강서구,화전동,구급,심정지,A,2024,True,1,1,1.0,0.0,0.0,False,False,0.0,0.0,3,1,2,0,0
강서구,화전동,구급,심정지,B,2020,True,2,2,1.0,0.0,0.0,False,False,0.0,0.0,3,2,1,0,0
강서구,화전동,구급,심정지,B,2020–2024,True,9,9,1.0,0.3125,0.3125,False,False,0.0,0.0,14,9,5,0,0
강서구,화전동,구급,심정지,B,2021,True,4,4,1.0,0.0,0.0,False,False,0.0,0.0,5,4,1,0,0
강서구,화전동,구급,심정지,B,2022,True,1,1,1.0,0.0,0.0,False,False,0.0,0.0,2,1,1,0,0
강서구,화전동,구급,심정지,B,2023,True,1,1,1.0,,,False,False,0.0,0.0,2,1,1,0,0
강서구,화전동,구급,심정지,B,2024,True,1,1,1.0,0.0,0.0,False,False,0.0,0.0,2,1,1,0,0
강서구,화전동,구급,심정지,C,2020,True,2,2,1.0,0.0,0.0,False,False,0.0,0.0,3,2,1,0,0
강서구,화전동,구급,심정지,C,2020–2024,True,9,9,1.0,0.3125,0.3125,False,False,0.0,0.0,14,9,5,0,0
강서구,화전동,구급,심정지,C,2021,True,4,4,1.0,0.0,0.0,False,False,0.0,0.0,5,4,1,0,0
강서구,화전동,구급,심정지,C,2022,True,1,1,1.0,0.0,0.0,False,False,0.0,0.0,2,1,1,0,0
강서구,화전동,구급,심정지,C,2023,True,1,1,1.0,,,False,False,0.0,0.0,2,1,1,0,0
강서구,화전동,구급,심정지,C,2024,True,1,1,1.0,0.0,0.0,False,False,0.0,0.0,2,1,1,0,0
강서구,화전동,구조,산악사고,A,2020,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,구조,산악사고,A,2020–2024,False,2,2,1.0,0.0,0.0,False,False,0.0,0.0,2,2,0,0,0
강서구,화전동,구조,산악사고,A,2021,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,구조,산악사고,A,2022,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,구조,산악사고,A,2023,False,2,2,1.0,0.0,0.0,False,False,0.0,0.0,2,2,0,0,0
강서구,화전동,구조,산악사고,A,2024,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,구조,산악사고,B,2020,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,구조,산악사고,B,2020–2024,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,1,1,0,0,0
강서구,화전동,구조,산악사고,B,2021,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,구조,산악사고,B,2022,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,구조,산악사고,B,2023,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,1,1,0,0,0
강서구,화전동,구조,산악사고,B,2024,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,구조,산악사고,C,2020,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,구조,산악사고,C,2020–2024,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,1,1,0,0,0
강서구,화전동,구조,산악사고,C,2021,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,구조,산악사고,C,2022,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,구조,산악사고,C,2023,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,1,1,0,0,0
강서구,화전동,구조,산악사고,C,2024,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,구조,수난사고,A,2020,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,구조,수난사고,A,2020–2024,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,4,1,3,0,0
강서구,화전동,구조,수난사고,A,2021,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,구조,수난사고,A,2022,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,구조,수난사고,A,2023,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,구조,수난사고,A,2024,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,4,1,3,0,0
강서구,화전동,화재,일반화재(주택),A,2020,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,3,1,2,0,0
강서구,화전동,화재,일반화재(주택),A,2020–2024,False,4,4,1.0,0.0,0.0,False,False,0.0,0.0,11,4,7,0,0
강서구,화전동,화재,일반화재(주택),A,2021,False,2,2,1.0,0.0,0.0,False,False,0.0,0.0,4,2,2,0,0
강서구,화전동,화재,일반화재(주택),A,2022,False,0,0,,,,False,False,,,1,0,1,0,0
강서구,화전동,화재,일반화재(주택),A,2023,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,3,1,2,0,0
강서구,화전동,화재,일반화재(주택),A,2024,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,화재,일반화재(주택),B,2020,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,3,1,2,0,0
강서구,화전동,화재,일반화재(주택),B,2020–2024,False,2,2,1.0,0.0,0.0,False,False,0.0,0.0,7,2,5,0,0
강서구,화전동,화재,일반화재(주택),B,2021,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,2,1,1,0,0
강서구,화전동,화재,일반화재(주택),B,2022,False,0,0,,,,False,False,,,1,0,1,0,0
강서구,화전동,화재,일반화재(주택),B,2023,False,0,0,,,,False,False,,,1,0,1,0,0
강서구,화전동,화재,일반화재(주택),B,2024,False,0,0,,,,False,False,,,0,0,0,0,0
강서구,화전동,화재,일반화재(주택),C,2020,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,3,1,2,0,0
강서구,화전동,화재,일반화재(주택),C,2020–2024,False,2,2,1.0,0.0,0.0,False,False,0.0,0.0,7,2,5,0,0
강서구,화전동,화재,일반화재(주택),C,2021,False,1,1,1.0,0.0,0.0,False,False,0.0,0.0,2,1,1,0,0
강서구,화전동,화재,일반화재(주택),C,2022,False,0,0,,,,False,False,,,1,0,1,0,0
강서구,화전동,화재,일반화재(주택),C,2023,False,0,0,,,,False,False,,,1,0,1,0,0
강서구,화전동,화재,일반화재(주택),C,2024,False,0,0,,,,False,False,,,0,0,0,0,0
금정구,구서동,구급,교통사고,A,2020,True,87,64,0.735632183908046,1.1955671447196872,1.0636752136752137,False,False,-2.1372126436781658,0.13667385057471265,104,64,17,23,0
금정구,구서동,구급,교통사고,A,2020–2024,True,461,344,0.7462039045553145,0.9609609609609608,1.0245901639344261,True,False,1.1722494072542,0.05761615295363971,596,344,135,117,0
금정구,구서동,구급,교통사고,A,2021,True,98,79,0.8061224489795918,1.274112426035503,1.6207932692307692,False,False,1.0849909584086825,0.12231981400155001,120,79,22,19,0
금정구,구서동,구급,교통사고,A,2022,True,91,73,0.8021978021978022,0.6534391534391534,0.7517006802721088,False,False,0.903206382658428,0.06969742586180941,124,73,33,18,0
금정구,구서동,구급,교통사고,A,2023,True,72,45,0.625,0.5456012913640033,0.45614035087719296,False,False,6.388888888888888,0.1416666666666667,98,45,26,27,0
금정구,구서동,구급,교통사고,A,2024,True,113,83,0.7345132743362832,1.130424063116371,1.1491228070175439,False,False,0.8742936347158614,0.08572342467213989,150,83,37,30,0
금정구,구서동,구급,교통사고,B,2020,True,63,48,0.7619047619047619,1.1717352415026834,1.1451048951048952,False,False,-3.9682539682539653,0.12698412698412698,78,48,15,15,0
금정구,구서동,구급,교통사고,B,2020–2024,True,336,258,0.7678571428571429,0.9285714285714286,1.043956043956044,True,False,-0.7267441860465129,0.05017995570321152,427,258,91,78,0
금정구,구서동,구급,교통사고,B,2021,True,75,61,0.8133333333333334,1.1809954751131222,1.415680473372781,False,False,-0.8743169398907069,0.12437158469945353,93,61,18,14,0
금정구,구서동,구급,교통사고,B,2022,True,64,52,0.8125,0.8253968253968255,1.0038610038610039,True,False,2.043269230769229,0.06730769230769232,83,52,19,12,0
금정구,구서동,구급,교통사고,B,2023,True,55,36,0.6545454545454545,0.5502645502645502,0.3993855606758832,False,False,2.171717171717169,0.11818181818181817,77,36,22,19,0
금정구,구서동,구급,교통사고,B,2024,True,79,61,0.7721518987341772,0.9121352785145889,1.1396520146520146,True,False,-1.3695787507781665,0.06598879435567545,96,61,17,18,0
금정구,구서동,구급,교통사고,C,2020,True,63,48,0.7619047619047619,1.1717352415026834,1.1451048951048952,False,False,-3.9682539682539653,0.12698412698412698,78,48,15,15,0
금정구,구서동,구급,교통사고,C,2020–2024,True,336,258,0.7678571428571429,0.9285714285714286,1.043956043956044,True,False,-0.7267441860465129,0.05017995570321152,427,258,91,78,0
금정구,구서동,구급,교통사고,C,2021,True,75,61,0.8133333333333334,1.1809954751131222,1.415680473372781,False,False,-0.8743169398907069,0.12437158469945353,93,61,18,14,0
금정구,구서동,구급,교통사고,C,2022,True,64,52,0.8125,0.8253968253968255,1.0038610038610039,True,False,2.043269230769229,0.06730769230769232,83,52,19,12,0
금정구,구서동,구급,교통사고,C,2023,True,55,36,0.6545454545454545,0.5502645502645502,0.3993855606758832,False,False,2.171717171717169,0.11818181818181817,77,36,22,19,0
금정구,구서동,구급,교통사고,C,2024,True,79,61,0.7721518987341772,0.9121352785145889,1.1396520146520146,True,False,-1.3695787507781665,0.06598879435567545,96,61,17,18,0
금정구,구서동,구급,심정지,A,2020,True,36,25,0.6944444444444444,0.6080901856763925,0.34353146853146854,False,False,-1.444444444444437,0.13111111111111112,41,25,5,11,0
금정구,구서동,구급,심정지,A,2020–2024,True,240,168,0.7,0.8333333333333334,0.7307692307692308,False,False,-2.2023809523809557,0.07916666666666669,305,168,65,72,0
금정구,구서동,구급,심정지,A,2021,True,52,43,0.8269230769230769,0.9245951417004048,0.9714640198511166,False,False,-5.232558139534882,0.0885509838998211,73,43,21,9,0
금정구,구서동,구급,심정지,A,2022,True,56,34,0.6071428571428571,0.8253968253968254,0.761904761904762,False,False,-5.35714285714286,0.21638655462184875,71,34,15,22,0
금정구,구서동,구급,심정지,A,2023,True,44,31,0.7045454545454546,1.2807881773399012,1.1791383219954648,False,False,0.2932551319648091,0.1510263929618768,51,31,7,13,0
금정구,구서동,구급,심정지,A,2024,True,52,35,0.6730769230769231,0.5998168498168499,0.41987179487179493,False,False,-1.538461538461544,0.14945054945054947,69,35,17,17,0
금정구,구서동,구급,심정지,B,2020,True,31,23,0.7419354838709677,0.6046153846153846,0.3778846153846154,False,False,-2.524544179523136,0.13744740532959326,36,23,5,8,0
금정구,구서동,구급,심정지,B,2020–2024,True,201,147,0.7313432835820896,0.805921052631579,0.7236842105263158,False,False,-1.1473246014823801,0.07391613361762617,245,147,44,54,0
금정구,구서동,구급,심정지,B,2021,True,37,33,0.8918918918918919,1.0617603550295858,1.0911371237458196,False,False,-2.9484029484029506,0.08517608517608517,47,33,10,4,0
금정구,구서동,구급,심정지,B,2022,True,49,30,0.6122448979591837,0.7167919799498746,0.753623188405797,False,False,-3.809523809523807,0.20612244897959184,62,30,13,19,0
금정구,구서동,구급,심정지,B,2023,True,41,30,0.7317073170731707,1.2839506172839505,1.0612244897959182,False,False,2.1138211382113803,0.15691056910569107,47,30,6,11,0
금정구,구서동,구급,심정지,B,2024,True,43,31,0.7209302325581395,0.4898504273504273,0.3732193732193732,False,False,-2.400600150037502,0.1387846961740435,53,31,10,12,0
금정구,구서동,구급,심정지,C,2020,True,31,23,0.7419354838709677,0.6046153846153846,0.3778846153846154,False,False,-2.524544179523136,0.13744740532959326,36,23,5,8,0
금정구,구서동,구급,심정지,C,2020–2024,True,201,147,0.7313432835820896,0.805921052631579,0.7236842105263158,False,False,-1.1473246014823801,0.07391613361762617,245,147,44,54,0
금정구,구서동,구급,심정지,C,2021,True,37,33,0.8918918918918919,1.0617603550295858,1.0911371237458196,False,False,-2.9484029484029506,0.08517608517608517,47,33,10,4,0
금정구,구서동,구급,심정지,C,2022,True,49,30,0.6122448979591837,0.7167919799498746,0.753623188405797,False,False,-3.809523809523807,0.20612244897959184,62,30,13,19,0
금정구,구서동,구급,심정지,C,2023,True,41,30,0.7317073170731707,1.2839506172839505,1.0612244897959182,False,False,2.1138211382113803,0.15691056910569107,47,30,6,11,0
금정구,구서동,구급,심정지,C,2024,True,43,31,0.7209302325581395,0.4898504273504273,0.3732193732193732,False,False,-2.400600150037502,0.1387846961740435,53,31,10,12,0
금정구,구서동,구조,산악사고,A,2020,False,14,7,0.5,6.298076923076923,15.115384615384617,False,False,0.0,0.21428571428571427,18,7,4,7,0
금정구,구서동,구조,산악사고,A,2020–2024,False,45,28,0.6222222222222222,2.0,1.875,False,False,3.9682539682539764,0.16269841269841268,58,28,13,17,0
금정구,구서동,구조,산악사고,A,2021,False,14,9,0.6428571428571429,1.8822115384615388,2.007692307692308,False,False,13.492063492063489,0.246031746031746,19,9,5,5,0
