caseId,receiptDistrict,receiptRawDong,receiptSubtype,year,referenceDate,districtCode,district,candidateCode,candidateName,candidateCount,linkStatus,geographyConfirmed,total,age,ageLabel,count,share
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,75,75세,235,0.007762436414084693
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,76,76세,191,0.006309044064213516
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,77,77세,165,0.005450221312016912
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,78,78세,180,0.0059456959767457225
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,79,79세,139,0.004591398559820308
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,80,80세,161,0.0053180947347558965
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,81,81세,147,0.00485565171434234
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,82,82세,135,0.004459271982559292
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,83,83세,122,0.00402986060646099
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,84,84세,113,0.0037325758076237037
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,85,85세,90,0.0029728479883728612
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,86,86세,73,0.002411310035013543
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,87,87세,82,0.002708594833850829
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,88,88세,54,0.0017837087930237167
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,89,89세,35,0.0011561075510338904
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,90,90세,25,0.0008257911078813503
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,91,91세,20,0.0006606328863050803
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,92,92세,24,0.0007927594635660963
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,93,93세,25,0.0008257911078813503
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,94,94세,19,0.0006276012419898263
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,95,95세,6,0.00019818986589152407
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,96,96세,12,0.00039637973178304815
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,97,97세,4,0.00013212657726101605
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,98,98세,5,0.00016515822157627007
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,99,99세,1,3.303164431525401e-05
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052000,우제2동,3,복수 코드 후보·각각 표시,False,30274,100,100세 이상,5,0.00016515822157627007
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,0,0세,136,0.004791431792559188
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,1,1세,162,0.005707440811724916
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,2,2세,167,0.005883596392333709
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,3,3세,232,0.008173618940248028
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,4,4세,267,0.009406708004509583
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,5,5세,279,0.009829481397970687
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,6,6세,335,0.011802423900789177
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,7,7세,393,0.013845828635851183
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,8,8세,361,0.012718432919954904
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,9,9세,367,0.012929819616685457
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,10,10세,385,0.013563979706877114
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,11,11세,356,0.012542277339346111
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,12,12세,346,0.012189966178128522
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,13,13세,314,0.011062570462232243
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,14,14세,312,0.010992108229988726
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,15,15세,323,0.011379650507328072
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,16,16세,332,0.0116967305524239
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,17,17세,270,0.00951240135287486
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,18,18세,294,0.010357948139797069
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,19,19세,296,0.010428410372040587
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,20,20세,231,0.008138387824126268
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,21,21세,281,0.009899943630214205
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,22,22세,286,0.010076099210823
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,23,23세,279,0.009829481397970687
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,24,24세,267,0.009406708004509583
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,25,25세,235,0.008279312288613304
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,26,26세,234,0.008244081172491544
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,27,27세,240,0.008455467869222097
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,28,28세,232,0.008173618940248028
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,29,29세,227,0.007997463359639233
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,30,30세,216,0.007609921082299887
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,31,31세,246,0.00866685456595265
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,32,32세,224,0.007891770011273957
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,33,33세,236,0.008314543404735062
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,34,34세,283,0.009970405862457723
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,35,35세,300,0.010569334836527621
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,36,36세,339,0.011943348365276212
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,37,37세,344,0.012119503945885006
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,38,38세,364,0.01282412626832018
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,39,39세,482,0.016981397970687713
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,40,40세,514,0.018108793686583993
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,41,41세,557,0.019623731679819616
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,42,42세,555,0.0195532694475761
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,43,43세,554,0.01951803833145434
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,44,44세,424,0.014937993235625705
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,45,45세,469,0.016523393461104846
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,46,46세,459,0.01617108229988726
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,47,47세,489,0.017228015783540024
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,48,48세,512,0.018038331454340473
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,49,49세,509,0.017932638105975198
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,50,50세,483,0.01701662908680947
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,51,51세,543,0.019130496054114994
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,52,52세,519,0.018284949267192784
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,53,53세,525,0.018496335963923336
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,54,54세,468,0.016488162344983088
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,55,55세,478,0.016840473506200677
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,56,56세,415,0.014620913190529876
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,57,57세,415,0.014620913190529876
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,58,58세,419,0.01476183765501691
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,59,59세,453,0.015959695603156708
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,60,60세,471,0.016593855693348366
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,61,61세,504,0.017756482525366404
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,62,62세,458,0.016135851183765502
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,63,63세,450,0.015854002254791433
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,64,64세,425,0.014973224351747463
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,65,65세,431,0.015184611048478016
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,66,66세,377,0.013282130777903044
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,67,67세,394,0.013881059751972942
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,68,68세,306,0.010780721533258174
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,69,69세,289,0.010181792559188276
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,70,70세,299,0.010534103720405863
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,71,71세,228,0.008032694475760991
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,72,72세,210,0.007398534385569335
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,73,73세,235,0.008279312288613304
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,74,74세,235,0.008279312288613304
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,75,75세,201,0.007081454340473506
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,76,76세,185,0.0065177564825253664
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,77,77세,157,0.005531285231116121
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,78,78세,132,0.0046505073280721535
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,79,79세,145,0.005108511837655017
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,80,80세,144,0.005073280721533258
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,81,81세,128,0.004509582863585118
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,82,82세,115,0.004051578354002255
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,83,83세,113,0.0039811161217587375
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,84,84세,86,0.0030298759864712515
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,85,85세,76,0.002677564825253664
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,86,86세,79,0.0027832581736189402
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,87,87세,58,0.002043404735062007
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,88,88세,45,0.0015854002254791432
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,89,89세,40,0.0014092446448703494
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,90,90세,34,0.001197857948139797
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,91,91세,24,0.0008455467869222097
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,92,92세,16,0.0005636978579481398
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,93,93세,17,0.0005989289740698985
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,94,94세,13,0.00045800450958286356
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,95,95세,7,0.00024661781285231115
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,96,96세,9,0.0003170800450958286
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,97,97세,3,0.00010569334836527621
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,98,98세,4,0.00014092446448703494
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,99,99세,3,0.00010569334836527621
action-8,해운대구,우동,수난사고,2022,2022-12-31,2635000000,해운대구,2635052500,우제3동,3,복수 코드 후보·각각 표시,False,28384,100,100세 이상,5,0.00017615558060879368
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,0,0세,64,0.002889390519187359
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,1,1세,106,0.004785553047404063
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,2,2세,97,0.004379232505643341
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,3,3세,104,0.004695259593679458
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,4,4세,105,0.004740406320541761
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,5,5세,123,0.005553047404063206
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,6,6세,111,0.005011286681715576
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,7,7세,145,0.00654627539503386
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,8,8세,156,0.007042889390519187
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,9,9세,138,0.006230248306997743
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,10,10세,179,0.008081264108352144
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,11,11세,173,0.007810383747178329
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,12,12세,169,0.00762979683972912
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,13,13세,155,0.006997742663656885
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,14,14세,158,0.007133182844243792
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,15,15세,168,0.0075846501128668175
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,16,16세,177,0.00799097065462754
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,17,17세,147,0.006636568848758465
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,18,18세,161,0.0072686230248307
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,19,19세,147,0.006636568848758465
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,20,20세,170,0.007674943566591422
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,21,21세,164,0.007404063205417607
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,22,22세,216,0.009751693002257337
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,23,23세,256,0.011557562076749435
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,24,24세,311,0.014040632054176072
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,25,25세,267,0.012054176072234763
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,26,26세,286,0.01291196388261851
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,27,27세,289,0.013047404063205417
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,28,28세,290,0.01309255079006772
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,29,29세,294,0.01327313769751693
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,30,30세,334,0.015079006772009029
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,31,31세,301,0.013589164785553047
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,32,32세,322,0.0145372460496614
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,33,33세,282,0.0127313769751693
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,34,34세,261,0.011783295711060949
action-8,해운대구,우동,수난사고,2023,2023-12-31,2635000000,해운대구,2635051000,우제1동,3,복수 코드 후보·각각 표시,False,22150,35,35세,241,0.010880361173814898
