year,code,name,populationType,observedMonths,nameMissing,peakHours,maximum,midnight,noon,noonToMidnight
2023,2647062000,연제구 거제2동,평균방문인구수,12,False,14시,7199.5,2842.25,6868.25,2.416483419825842
2023,2647063000,연제구 거제3동,평균주거인구수,12,False,04시,7812.25,7562.833333333333,4361.75,0.5767349097560438
2023,2647063000,연제구 거제3동,평균직장인구수,12,False,16시,1813.5833333333333,159.5,1674.9166666666667,10.501044932079415
2023,2647063000,연제구 거제3동,평균방문인구수,12,False,13시,7203.75,4354.75,7027.916666666667,1.613850775972597
2023,2647064000,연제구 거제4동,평균주거인구수,12,False,04시,8292.75,8096.833333333333,4464.083333333333,0.5513369424260514
2023,2647064000,연제구 거제4동,평균직장인구수,12,False,09시,1113.1666666666667,75.66666666666667,1057.3333333333333,13.973568281938324
2023,2647064000,연제구 거제4동,평균방문인구수,12,False,10시,1518.0833333333333,1065.5,1419.4166666666667,1.332160175191616
2023,2647065000,연제구 연산1동,평균주거인구수,12,False,04시,13595.083333333334,13247.916666666666,7616.916666666667,0.574952036483724
2023,2647065000,연제구 연산1동,평균직장인구수,12,False,15시,3543.4166666666665,268.0833333333333,3352.25,12.504507304942495
2023,2647065000,연제구 연산1동,평균방문인구수,12,False,14시,5046.833333333333,3082.8333333333335,5017.916666666667,1.6276963831972753
2023,2647066000,연제구 연산2동,평균주거인구수,12,False,04시,18839.416666666668,18241.166666666668,9755.833333333334,0.5348250751505295
2023,2647066000,연제구 연산2동,평균직장인구수,12,False,15시,4391.0,401.0833333333333,4199.333333333333,10.469977145231663
2023,2647066000,연제구 연산2동,평균방문인구수,12,False,13시,9644.416666666666,8453.416666666666,9509.0,1.1248706144458356
2023,2647067000,연제구 연산3동,평균주거인구수,12,False,05시,5030.583333333333,4907.166666666667,2833.5833333333335,0.5774377610977143
2023,2647067000,연제구 연산3동,평균직장인구수,12,False,09시,537.3333333333334,38.5,519.9166666666666,13.504329004329003
2023,2647067000,연제구 연산3동,평균방문인구수,12,False,23시,802.4166666666666,740.25,709.3333333333334,0.9582348305752562
2023,2647068000,연제구 연산4동,평균주거인구수,12,False,04시,12125.0,11880.583333333334,7238.0,0.6092293447992874
2023,2647068000,연제구 연산4동,평균직장인구수,12,False,16시,3506.25,293.6666666666667,3279.8333333333335,11.168558456299658
2023,2647068000,연제구 연산4동,평균방문인구수,12,False,19시,8901.333333333334,5808.583333333333,7980.833333333333,1.3739724258640231
2023,2647069000,연제구 연산5동,평균주거인구수,12,False,05시,12273.75,11601.416666666666,7048.416666666667,0.6075479287730665
2023,2647069000,연제구 연산5동,평균직장인구수,12,False,14시,5372.333333333333,324.6666666666667,5209.666666666667,16.046201232032853
2023,2647069000,연제구 연산5동,평균방문인구수,12,False,14시,6246.833333333333,3561.5,6059.166666666667,1.7012962702980954
2023,2647070000,연제구 연산6동,평균주거인구수,12,False,04시,11732.916666666666,11481.083333333334,7154.666666666667,0.6231699970240904
2023,2647070000,연제구 연산6동,평균직장인구수,12,False,16시,1815.3333333333333,179.75,1698.8333333333333,9.451089476124245
2023,2647070000,연제구 연산6동,평균방문인구수,12,False,19시,5102.583333333333,4819.166666666667,5062.416666666667,1.0504755317309356
2023,2647072000,연제구 연산8동,평균주거인구수,12,False,04시,6092.083333333333,5961.083333333333,3691.75,0.619308570869389
2023,2647072000,연제구 연산8동,평균직장인구수,12,False,13시,1211.5,117.83333333333333,1201.5,10.196605374823196
2023,2647072000,연제구 연산8동,평균방문인구수,12,False,10시,3430.4166666666665,3265.5,3406.5,1.043178686265503
2023,2647073000,연제구 연산9동,평균주거인구수,12,False,05시,31097.25,30237.083333333332,17852.0,0.590400859871295
2023,2647073000,연제구 연산9동,평균직장인구수,12,False,16시,5384.333333333333,336.1666666666667,5041.25,14.996281606346058
2023,2647073000,연제구 연산9동,평균방문인구수,12,False,14시,6013.166666666667,3531.6666666666665,5903.5,1.6715903728173667
2023,2650066000,수영구 남천1동,평균주거인구수,12,False,04시,14018.25,13712.75,8123.583333333333,0.5924109557407036
2023,2650066000,수영구 남천1동,평균직장인구수,12,False,15시,5886.666666666667,397.5833333333333,5498.75,13.830433871305807
2023,2650066000,수영구 남천1동,평균방문인구수,12,False,14시,9233.333333333334,3848.8333333333335,8896.416666666666,2.311458017581085
2023,2650067000,수영구 남천2동,평균주거인구수,12,False,04시,7548.75,7345.166666666667,3966.4166666666665,0.540003630505321
2023,2650067000,수영구 남천2동,평균직장인구수,12,False,16시,972.25,84.66666666666667,892.4166666666666,10.540354330708661
2023,2650067000,수영구 남천2동,평균방문인구수,12,False,19시,2914.4166666666665,2498.75,2880.5,1.1527763881940971
2023,2650073000,수영구 수영동,평균주거인구수,12,False,04시,13442.416666666666,13080.416666666666,7881.916666666667,0.6025738221896602
2023,2650073000,수영구 수영동,평균직장인구수,12,False,16시,2508.3333333333335,192.25,2276.5833333333335,11.841785869094062
2023,2650073000,수영구 수영동,평균방문인구수,12,False,19시,3926.0,2433.5833333333335,3475.6666666666665,1.4282094305379582
2023,2650074000,수영구 망미1동,평균주거인구수,12,False,04시,25767.583333333332,25306.583333333332,15219.666666666666,0.6014113587044214
2023,2650074000,수영구 망미1동,평균직장인구수,12,False,16시,3573.4166666666665,280.4166666666667,3222.0,11.490044576523031
2023,2650074000,수영구 망미1동,평균방문인구수,12,False,15시,4394.416666666667,3138.0,4228.75,1.3475940089228808
2023,2650075000,수영구 망미2동,평균주거인구수,12,False,05시,6986.583333333333,6719.5,3888.9166666666665,0.5787508991244388
2023,2650075000,수영구 망미2동,평균직장인구수,12,False,16시,1083.1666666666667,110.0,973.75,8.852272727272727
2023,2650075000,수영구 망미2동,평균방문인구수,12,False,15시,3406.0,2784.25,3148.75,1.1309149681242705
2023,2650076000,수영구 광안1동,평균주거인구수,12,False,05시,17202.5,16637.666666666668,9717.5,0.5840662753190551
2023,2650076000,수영구 광안1동,평균직장인구수,12,False,16시,2401.9166666666665,166.91666666666666,2271.3333333333335,13.60758861707439
2023,2650076000,수영구 광안1동,평균방문인구수,12,False,12시,3413.25,2542.8333333333335,3413.25,1.3423018942124925
2023,2650077000,수영구 광안2동,평균주거인구수,12,False,04시,15781.833333333334,15230.833333333334,9327.75,0.6124254527548284
2023,2650077000,수영구 광안2동,평균직장인구수,12,False,15시,3785.5833333333335,286.8333333333333,3580.5833333333335,12.483149331783848
2023,2650077000,수영구 광안2동,평균방문인구수,12,False,20시,9205.833333333334,6032.833333333333,7430.833333333333,1.2317319114843772
2023,2650078000,수영구 광안3동,평균주거인구수,12,False,05시,8823.5,8418.083333333334,5391.666666666667,0.640486254788798
2023,2650078000,수영구 광안3동,평균직장인구수,12,False,16시,2257.3333333333335,205.91666666666666,2116.6666666666665,10.27923917442331
2023,2650078000,수영구 광안3동,평균방문인구수,12,False,20시,5589.916666666667,3706.5,4530.5,1.2223121543234858
2023,2650079000,수영구 광안4동,평균주거인구수,12,False,04시,9701.75,9405.916666666666,5524.75,0.5873696520806939
2023,2650079000,수영구 광안4동,평균직장인구수,12,False,14시,1609.25,185.0,1571.25,8.493243243243244
2023,2650079000,수영구 광안4동,평균방문인구수,12,False,11시,4784.083333333333,4097.416666666667,4636.666666666667,1.1316073135512212
2023,2650080000,수영구 민락동,평균주거인구수,12,False,04시,24049.916666666668,23370.583333333332,13885.75,0.5941550453383349
2023,2650080000,수영구 민락동,평균직장인구수,12,False,16시,4303.416666666667,352.0833333333333,3896.25,11.066272189349114
2023,2650080000,수영구 민락동,평균방문인구수,12,False,20시,12493.916666666666,7248.5,8494.0,1.1718286542043181
2023,2653058000,사상구 삼락동,평균주거인구수,12,False,05시,4287.333333333333,4156.5,2766.8333333333335,0.6656642206985044
2023,2653058000,사상구 삼락동,평균직장인구수,12,False,13시,4431.75,223.5,4409.666666666667,19.73005219985086
2023,2653058000,사상구 삼락동,평균방문인구수,12,False,14시,5012.416666666667,3196.3333333333335,4756.5,1.4881113776201897
2023,2653059100,사상구 모라1동,평균주거인구수,12,False,05시,23824.5,23359.25,13473.083333333334,0.576777222442216
2023,2653059100,사상구 모라1동,평균직장인구수,12,False,16시,6770.5,309.8333333333333,6662.25,21.502689618074236
2023,2653059100,사상구 모라1동,평균방문인구수,12,False,12시,5290.5,2643.25,5290.5,2.001513288565213
2023,2653059300,사상구 모라3동,평균주거인구수,12,False,03시,9894.5,9788.25,6129.833333333333,0.6262440511157085
2023,2653059300,사상구 모라3동,평균직장인구수,12,False,16시,1238.75,86.16666666666667,1185.9166666666667,13.763056092843327
2023,2653059300,사상구 모라3동,평균방문인구수,12,False,11시,1811.9166666666667,1058.3333333333333,1720.8333333333333,1.625984251968504
2023,2653060000,사상구 덕포1동,평균주거인구수,12,False,04시,6461.916666666667,6334.333333333333,3538.3333333333335,0.5585960111561333
2023,2653060000,사상구 덕포1동,평균직장인구수,12,False,15시,979.5,64.08333333333333,936.5,14.613784135240573
2023,2653060000,사상구 덕포1동,평균방문인구수,12,False,13시,1307.0833333333333,1076.25,1299.0833333333333,1.2070460704607044
2023,2653061000,사상구 덕포2동,평균주거인구수,12,False,04시,11878.083333333334,11609.083333333334,6486.083333333333,0.5587076211874322
2023,2653061000,사상구 덕포2동,평균직장인구수,12,False,15시,3688.6666666666665,155.41666666666666,3652.4166666666665,23.500804289544238
2023,2653061000,사상구 덕포2동,평균방문인구수,12,False,14시,3791.75,1589.5833333333333,3601.9166666666665,2.2659501965923985
2023,2653062000,사상구 괘법동,평균주거인구수,12,False,04시,23221.833333333332,22941.583333333332,12650.833333333334,0.551436801441342
2023,2653062000,사상구 괘법동,평균직장인구수,12,False,15시,9145.5,608.4166666666666,8775.0,14.422681824407617
2023,2653062000,사상구 괘법동,평균방문인구수,12,False,14시,12860.333333333334,7167.333333333333,12138.0,1.6935168821504978
2023,2653064500,사상구 감전동,평균주거인구수,12,False,04시,9801.416666666666,9405.666666666666,6139.75,0.6527713789559486
2023,2653064500,사상구 감전동,평균직장인구수,12,False,11시,8651.833333333334,343.0833333333333,8567.083333333334,24.970852562545545
2023,2653064500,사상구 감전동,평균방문인구수,12,False,11시,7386.583333333333,2746.9166666666665,7234.416666666667,2.6336498498316296
2023,2653065000,사상구 주례1동,평균주거인구수,12,False,04시,15227.833333333334,14975.666666666666,8355.666666666666,0.5579495626238119
2023,2653065000,사상구 주례1동,평균직장인구수,12,False,15시,3588.0,186.66666666666666,3501.0,18.755357142857143
2023,2653065000,사상구 주례1동,평균방문인구수,12,False,11시,4021.0,1925.3333333333333,3898.0833333333335,2.024627770083103
2023,2653066000,사상구 주례2동,평균주거인구수,12,False,04시,21349.416666666668,20844.583333333332,11837.416666666666,0.5678893397565314
2023,2653066000,사상구 주례2동,평균직장인구수,12,False,15시,5348.75,395.5833333333333,5114.166666666667,12.928165156941228
2023,2653066000,사상구 주례2동,평균방문인구수,12,False,14시,6264.833333333333,3487.75,6119.083333333333,1.7544500991565717
2023,2653066100,사상구 주례3동,평균주거인구수,12,False,04시,6121.416666666667,5956.25,3396.8333333333335,0.5702973067506121
2023,2653066100,사상구 주례3동,평균직장인구수,12,False,15시,1216.75,77.41666666666667,1162.5833333333333,15.017222820236812
2023,2653066100,사상구 주례3동,평균방문인구수,12,False,11시,1787.4166666666667,948.5833333333334,1743.25,1.8377404902046912
2023,2653067000,사상구 학장동,평균주거인구수,12,False,05시,17325.166666666668,16946.833333333332,10417.5,0.6147166137233112
2023,2653067000,사상구 학장동,평균직장인구수,12,False,11시,6312.25,338.5833333333333,6245.083333333333,18.444745262121586
2023,2653067000,사상구 학장동,평균방문인구수,12,False,11시,6005.916666666667,3796.8333333333335,5801.583333333333,1.5280057943022693
2023,2653068000,사상구 엄궁동,평균주거인구수,12,False,04시,24684.833333333332,23936.083333333332,13761.333333333334,0.5749200126726386
2023,2653068000,사상구 엄궁동,평균직장인구수,12,False,16시,4785.166666666667,188.33333333333334,4615.0,24.50442477876106
2023,2653068000,사상구 엄궁동,평균방문인구수,12,False,12시,4544.75,1957.0,4544.75,2.32230454777721
2023,2671025000,기장군 기장읍,평균주거인구수,12,False,04시,53343.666666666664,52743.166666666664,33811.5,0.6410593473404138
2023,2671025000,기장군 기장읍,평균직장인구수,12,False,16시,14994.583333333334,681.0833333333334,14588.0,21.418818059464087
2023,2671025000,기장군 기장읍,평균방문인구수,12,False,14시,29652.25,7744.833333333333,24549.166666666668,3.1697475736512515
2023,2671025300,기장군 장안읍,평균주거인구수,12,False,04시,8216.5,8068.75,5342.0,0.6620604182804027
2023,2671025300,기장군 장안읍,평균직장인구수,12,False,13시,9207.25,461.8333333333333,9117.0,19.740887766149406
2023,2671025300,기장군 장안읍,평균방문인구수,12,False,14시,12043.5,2695.4166666666665,10720.25,3.97721440717267
2023,2671025600,기장군 정관읍,평균주거인구수,12,False,04시,77080.5,76328.75,46568.0,0.6100977678790757
2023,2671025600,기장군 정관읍,평균직장인구수,12,False,16시,15961.25,596.4166666666666,15535.166666666666,26.04750593824228
2023,2671025600,기장군 정관읍,평균방문인구수,12,False,14시,10043.583333333334,5143.916666666667,9692.166666666666,1.8841997829150936
2023,2671025900,기장군 일광읍,평균주거인구수,12,False,04시,22517.833333333332,22224.583333333332,12553.583333333334,0.5648512345563285
2023,2671025900,기장군 일광읍,평균직장인구수,12,False,16시,5264.75,312.0833333333333,5069.416666666667,16.243791722296397
2023,2671025900,기장군 일광읍,평균방문인구수,12,False,14시,10653.416666666666,3373.5833333333335,9761.833333333334,2.8936096633154658
2023,2671033000,기장군 철마면,평균주거인구수,12,False,04시,5729.0,5638.916666666667,3687.3333333333335,0.6539081088270501
2023,2671033000,기장군 철마면,평균직장인구수,12,False,14시,1830.0,85.41666666666667,1795.8333333333333,21.024390243902438
2023,2671033000,기장군 철마면,평균방문인구수,12,False,13시,4776.916666666667,930.1666666666666,4654.416666666667,5.003852356208565
2024,2611051000,중구 중앙동,평균주거인구수,12,False,04시,6555.583333333333,6312.333333333333,3861.25,0.6116993187938956
2024,2611051000,중구 중앙동,평균직장인구수,12,False,14시,11246.5,351.0833333333333,10810.416666666666,30.791597436506052
2024,2611051000,중구 중앙동,평균방문인구수,12,False,14시,10547.166666666666,3791.75,10010.166666666666,2.6399859343750687
2024,2611052000,중구 동광동,평균주거인구수,12,False,04시,2038.5833333333333,1971.0,1375.6666666666667,0.6979536614239811
2024,2611052000,중구 동광동,평균직장인구수,12,False,15시,1027.25,27.0,963.6666666666666,35.691358024691354
2024,2611052000,중구 동광동,평균방문인구수,12,False,12시,1423.9166666666667,797.25,1423.9166666666667,1.7860353297794502
2024,2611053000,중구 대청동,평균주거인구수,12,False,04시,5613.75,5425.666666666667,3536.9166666666665,0.6518860969466117
2024,2611053000,중구 대청동,평균직장인구수,12,False,14시,2852.5833333333335,87.58333333333333,2694.5833333333335,30.765937202664134
2024,2611053000,중구 대청동,평균방문인구수,12,False,14시,3836.8333333333335,1028.3333333333333,3371.5833333333335,3.278687196110211
2024,2611054500,중구 보수동,평균주거인구수,12,False,04시,7531.833333333333,7235.916666666667,4407.083333333333,0.6090566733079199
2024,2611054500,중구 보수동,평균직장인구수,12,False,16시,1416.25,66.58333333333333,1296.75,19.475594493116397
2024,2611054500,중구 보수동,평균방문인구수,12,False,13시,2177.5,925.4166666666666,2168.9166666666665,2.343719045475011
2024,2611056000,중구 부평동,평균주거인구수,12,False,04시,3995.4166666666665,3895.8333333333335,2563.4166666666665,0.6579893048128341
2024,2611056000,중구 부평동,평균직장인구수,12,False,15시,2565.4166666666665,221.0,2368.8333333333335,10.71870286576169
2024,2611056000,중구 부평동,평균방문인구수,12,False,19시,8368.333333333334,4587.583333333333,5870.083333333333,1.2795589544240795
2024,2611057000,중구 광복동,평균주거인구수,12,False,05시,417.0833333333333,399.25,339.0,0.8490920475892298
2024,2611057000,중구 광복동,평균직장인구수,12,False,15시,1585.1666666666667,54.083333333333336,1430.5,26.449922958397533
2024,2611057000,중구 광복동,평균방문인구수,12,False,14시,3778.25,434.75,2974.5833333333335,6.842054820778225
2024,2611058000,중구 남포동,평균주거인구수,12,False,06시,2697.6666666666665,2480.25,2051.4166666666665,0.8271007626919329
2024,2611058000,중구 남포동,평균직장인구수,12,False,15시,5709.333333333333,223.0,5198.0,23.309417040358746
2024,2611058000,중구 남포동,평균방문인구수,12,False,14시,13528.916666666666,3478.4166666666665,11182.75,3.2148966244220314
2024,2611059000,중구 영주1동,평균주거인구수,12,False,04시,408.75,384.4166666666667,220.58333333333334,0.5738131367873401
2024,2611059000,중구 영주1동,평균직장인구수,12,False,14시,240.41666666666666,7.666666666666667,217.33333333333334,28.347826086956523
2024,2611059000,중구 영주1동,평균방문인구수,12,False,12시,502.4166666666667,317.6666666666667,502.4166666666667,1.5815844700944386
2024,2611060000,중구 영주2동,평균주거인구수,12,False,04시,6440.416666666667,6309.5,3836.0833333333335,0.6079853131521251
2024,2611060000,중구 영주2동,평균직장인구수,12,False,16시,809.25,43.166666666666664,740.8333333333334,17.162162162162165
2024,2611060000,중구 영주2동,평균방문인구수,12,False,14시,1438.0833333333333,976.8333333333334,1400.4166666666667,1.433629073536939
2024,2614051000,서구 동대신1동,평균주거인구수,12,False,04시,4624.083333333333,4457.25,2580.5833333333335,0.5789631125320172
2024,2614051000,서구 동대신1동,평균직장인구수,12,False,16시,624.75,50.666666666666664,583.9166666666666,11.524671052631579
2024,2614051000,서구 동대신1동,평균방문인구수,12,False,12시,1373.3333333333333,1007.75,1373.3333333333333,1.3627718514843297
2024,2614052000,서구 동대신2동,평균주거인구수,12,False,04시,3181.75,3101.8333333333335,2044.1666666666667,0.6590188598140885
2024,2614052000,서구 동대신2동,평균직장인구수,12,False,13시,311.1666666666667,22.0,307.5,13.977272727272727
2024,2614052000,서구 동대신2동,평균방문인구수,12,False,12시,651.9166666666666,411.25,651.9166666666666,1.585207700101317
2024,2614053000,서구 동대신3동,평균주거인구수,12,False,04시,6770.333333333333,6579.833333333333,4140.583333333333,0.6292839230983561
2024,2614053000,서구 동대신3동,평균직장인구수,12,False,15시,3331.25,202.83333333333334,3162.6666666666665,15.592440427280195
2024,2614053000,서구 동대신3동,평균방문인구수,12,False,14시,5750.416666666667,2631.9166666666665,5463.583333333333,2.075895260108286
2024,2614054000,서구 서대신1동,평균주거인구수,12,False,04시,14022.916666666666,13756.0,7398.166666666667,0.537813802461956
2024,2614054000,서구 서대신1동,평균직장인구수,12,False,16시,2277.9166666666665,154.41666666666666,2036.0833333333333,13.1856449001619
2024,2614054000,서구 서대신1동,평균방문인구수,12,False,19시,3358.5,1996.25,2920.8333333333335,1.4631600918388645
2024,2614056000,서구 서대신3동,평균주거인구수,12,False,05시,3688.0833333333335,3586.5,1889.1666666666667,0.5267438077977601
2024,2614056000,서구 서대신3동,평균직장인구수,12,False,09시|13시,903.75,62.583333333333336,899.5,14.372836218375499
2024,2614056000,서구 서대신3동,평균방문인구수,12,False,10시,1404.6666666666667,765.1666666666666,1330.25,1.7385101285123068
2024,2614057000,서구 서대신4동,평균주거인구수,12,False,04시,6503.416666666667,6343.583333333333,3626.0,0.571601224334301
2024,2614057000,서구 서대신4동,평균직장인구수,12,False,13시,1023.5833333333334,67.58333333333333,1018.1666666666666,15.065351418002466
2024,2614057000,서구 서대신4동,평균방문인구수,12,False,12시,2802.6666666666665,1003.3333333333334,2802.6666666666665,2.7933554817275743
2024,2614059000,서구 부민동,평균주거인구수,12,False,04시,4639.5,4519.166666666667,2718.8333333333335,0.6016227180527384
2024,2614059000,서구 부민동,평균직장인구수,12,False,15시,1291.5833333333333,69.16666666666667,1185.4166666666667,17.13855421686747
2024,2614059000,서구 부민동,평균방문인구수,12,False,13시,1984.6666666666667,747.9166666666666,1966.0,2.6286350974930364
2024,2614061500,서구 아미동,평균주거인구수,12,False,04시,5874.083333333333,5737.583333333333,3694.5833333333335,0.6439267403523552
2024,2614061500,서구 아미동,평균직장인구수,12,False,14시,1015.0833333333334,55.0,962.4166666666666,17.498484848484846
2024,2614061500,서구 아미동,평균방문인구수,12,False,10시,2168.5,1268.1666666666667,2094.5,1.6515967932711262
2024,2614063000,서구 초장동,평균주거인구수,12,False,04시,3736.0833333333335,3638.5833333333335,2286.8333333333335,0.6284955225247921
2024,2614063000,서구 초장동,평균직장인구수,12,False,14시,485.3333333333333,42.416666666666664,459.1666666666667,10.82514734774067
2024,2614063000,서구 초장동,평균방문인구수,12,False,12시,993.75,726.5833333333334,993.75,1.3677027182016286
2024,2614064000,서구 충무동,평균주거인구수,12,False,04시,6161.916666666667,5892.166666666667,3843.0,0.6522218765027012
2024,2614064000,서구 충무동,평균직장인구수,12,False,14시,1686.5,80.33333333333333,1593.8333333333333,19.8402489626556
2024,2614064000,서구 충무동,평균방문인구수,12,False,12시,2180.3333333333335,947.5833333333334,2180.3333333333335,2.3009409902383258
2024,2614065000,서구 남부민1동,평균주거인구수,12,False,05시,2646.9166666666665,2527.9166666666665,1843.1666666666667,0.729124773364101
2024,2614065000,서구 남부민1동,평균직장인구수,12,False,15시,451.75,38.25,416.1666666666667,10.880174291938998
2024,2614065000,서구 남부민1동,평균방문인구수,12,False,11시,930.75,598.75,905.0833333333334,1.5116214335421017
2024,2614066000,서구 남부민2동,평균주거인구수,12,False,04시,7496.916666666667,7333.666666666667,4346.75,0.592711694922958
2024,2614066000,서구 남부민2동,평균직장인구수,12,False,16시,968.75,75.41666666666667,931.0,12.344751381215469
2024,2614066000,서구 남부민2동,평균방문인구수,12,False,10시,2398.5,1720.6666666666667,2215.6666666666665,1.2876791941108097
2024,2614068000,서구 암남동,평균주거인구수,12,False,04시,14259.333333333334,13932.583333333334,8277.666666666666,0.594122889389979
2024,2614068000,서구 암남동,평균직장인구수,12,False,14시,5074.5,263.6666666666667,4907.666666666667,18.61314791403287
2024,2614068000,서구 암남동,평균방문인구수,12,False,14시,8271.583333333334,3811.75,7804.666666666667,2.0475284755471024
2024,2617051000,동구 초량1동,평균주거인구수,12,False,05시,2311.25,2240.5,1470.5,0.6563267127873242
2024,2617051000,동구 초량1동,평균직장인구수,12,False,14시,2088.6666666666665,69.16666666666667,1950.0,28.19277108433735
2024,2617051000,동구 초량1동,평균방문인구수,12,False,12시,3061.6666666666665,1836.9166666666667,3061.6666666666665,1.666742276459647
2024,2617052000,동구 초량2동,평균주거인구수,12,False,04시,4722.75,4641.083333333333,3124.1666666666665,0.6731546154812993
2024,2617052000,동구 초량2동,평균직장인구수,12,False,15시,2267.0833333333335,132.25,2206.5833333333335,16.68494013862634
2024,2617052000,동구 초량2동,평균방문인구수,12,False,12시,5781.25,2882.5,5781.25,2.005637467476149
2024,2617053000,동구 초량3동,평균주거인구수,12,False,04시,10668.666666666666,10354.916666666666,5819.416666666667,0.5619955093796023
2024,2617053000,동구 초량3동,평균직장인구수,12,False,14시,5881.583333333333,216.58333333333334,5641.5,26.047710657945363
2024,2617053000,동구 초량3동,평균방문인구수,12,False,15시,12619.833333333334,3258.3333333333335,11098.833333333334,3.406291560102302
2024,2617055000,동구 초량6동,평균주거인구수,12,False,04시,1375.0833333333333,1328.9166666666667,817.4166666666666,0.6151000188123157
2024,2617055000,동구 초량6동,평균직장인구수,12,False,14시,388.0833333333333,16.5,355.8333333333333,21.565656565656564
2024,2617055000,동구 초량6동,평균방문인구수,12,False,15시,1332.3333333333333,418.9166666666667,954.4166666666666,2.27829719514621
2024,2617056000,동구 수정1동,평균주거인구수,12,False,04시,3859.0833333333335,3772.5,2308.0,0.6117958913187541
2024,2617056000,동구 수정1동,평균직장인구수,12,False,15시,955.75,57.416666666666664,915.1666666666666,15.939042089985486
2024,2617056000,동구 수정1동,평균방문인구수,12,False,12시,1501.1666666666667,1023.8333333333334,1501.1666666666667,1.4662217157740518
2024,2617057000,동구 수정2동,평균주거인구수,12,False,04시,7319.666666666667,7135.916666666667,4528.25,0.6345715920636218
2024,2617057000,동구 수정2동,평균직장인구수,12,False,16시,1685.75,76.33333333333333,1606.6666666666667,21.048034934497817
2024,2617057000,동구 수정2동,평균방문인구수,12,False,12시,2095.4166666666665,931.25,2095.4166666666665,2.250111856823266
2024,2617059000,동구 수정4동,평균주거인구수,12,False,04시,2915.3333333333335,2855.8333333333335,1842.9166666666667,0.6453166034432448
2024,2617059000,동구 수정4동,평균직장인구수,12,False,16시,244.16666666666666,14.083333333333334,214.75,15.248520710059172
2024,2617059000,동구 수정4동,평균방문인구수,12,False,10시,400.25,378.1666666666667,391.6666666666667,1.0356985456148082
2024,2617060000,동구 수정5동,평균주거인구수,12,False,04시,4754.583333333333,4663.916666666667,3009.1666666666665,0.6452016366787571
2024,2617060000,동구 수정5동,평균직장인구수,12,False,13시,503.0833333333333,33.916666666666664,487.5833333333333,14.375921375921376
2024,2617060000,동구 수정5동,평균방문인구수,12,False,11시,711.1666666666666,461.75,687.9166666666666,1.4898032846056668
2024,2617064500,동구 좌천동,평균주거인구수,12,False,04시,3602.1666666666665,3505.1666666666665,2144.75,0.6118824592268556
2024,2617064500,동구 좌천동,평균직장인구수,12,False,10시,652.5,44.0,643.4166666666666,14.62310606060606
2024,2617064500,동구 좌천동,평균방문인구수,12,False,11시,2527.6666666666665,1568.25,2423.75,1.545512513948669
2024,2617065000,동구 범일1동,평균주거인구수,12,False,04시,9454.583333333334,9238.166666666666,5698.666666666667,0.6168612098360065
2024,2617065000,동구 범일1동,평균직장인구수,12,False,16시,1530.3333333333333,81.33333333333333,1460.5833333333333,17.957991803278688
2024,2617065000,동구 범일1동,평균방문인구수,12,False,11시,2351.8333333333335,1266.25,2223.5,1.7559723593287266
2024,2617066000,동구 범일2동,평균주거인구수,12,False,04시,7102.75,6950.583333333333,4174.916666666667,0.6006570191950317
2024,2617066000,동구 범일2동,평균직장인구수,12,False,13시,8985.583333333334,351.9166666666667,8831.5,25.095429789249348
2024,2617066000,동구 범일2동,평균방문인구수,12,False,13시,9425.166666666666,3459.4166666666665,9226.083333333334,2.6669477031291406
2024,2617068000,동구 범일5동,평균주거인구수,12,False,04시,7765.75,7534.083333333333,3985.5833333333335,0.5290070678804102
2024,2617068000,동구 범일5동,평균직장인구수,12,False,13시,2554.1666666666665,132.33333333333334,2522.1666666666665,19.059193954659946
2024,2617068000,동구 범일5동,평균방문인구수,12,False,11시,5272.083333333333,3116.4166666666665,5258.333333333333,1.6873011204107282
2024,2620053000,영도구 남항동,평균주거인구수,12,False,04시,9935.5,9702.666666666666,6471.166666666667,0.6669472310017865
2024,2620053000,영도구 남항동,평균직장인구수,12,False,15시,3913.6666666666665,226.25,3713.5,16.41325966850829
2024,2620053000,영도구 남항동,평균방문인구수,12,False,12시,6364.0,3500.0,6364.0,1.8182857142857143
2024,2620054000,영도구 영선1동,평균주거인구수,12,False,04시,1314.3333333333333,1254.0833333333333,791.5,0.6311382816133962
2024,2620054000,영도구 영선1동,평균직장인구수,12,False,15시,476.0833333333333,21.916666666666668,445.0833333333333,20.307984790874524
2024,2620054000,영도구 영선1동,평균방문인구수,12,False,14시,955.9166666666666,458.4166666666667,936.0833333333334,2.041992365024541
2024,2620055000,영도구 영선2동,평균주거인구수,12,False,04시,7044.5,6904.583333333333,4202.416666666667,0.6086416028000725
2024,2620055000,영도구 영선2동,평균직장인구수,12,False,14시,1061.5,59.333333333333336,1022.3333333333334,17.230337078651687
2024,2620055000,영도구 영선2동,평균방문인구수,12,False,14시,2191.4166666666665,891.25,1881.4166666666667,2.11098644226274
2024,2620058500,영도구 신선동,평균주거인구수,12,False,04시,6488.833333333333,6373.75,4124.916666666667,0.6471726482316794
2024,2620058500,영도구 신선동,평균직장인구수,12,False,09시,890.1666666666666,39.916666666666664,880.5833333333334,22.060542797494783
2024,2620058500,영도구 신선동,평균방문인구수,12,False,11시,1266.75,714.25,1239.6666666666667,1.7356201143390504
