year,dictionarySignature,districtCode,district,lawDongCode,lawDong,categoryCode,category,quarters,minSharePct,maxSharePct,spreadPP
2023,62f6a938f48b,26110,중구,2611010500,중앙동2가,N1,시설관리·임대,4,9.30232558139535,9.6,0.29767441860465027
2023,62f6a938f48b,26110,중구,2611010500,중앙동2가,P1,교육,4,0.847457627118644,2.4,1.5525423728813559
2023,62f6a938f48b,26110,중구,2611010500,중앙동2가,Q1,보건의료,3,1.550387596899225,2.3622047244094486,0.8118171275102237
2023,62f6a938f48b,26110,중구,2611010500,중앙동2가,R1,예술·스포츠,4,2.3622047244094486,3.2,0.8377952755905516
2023,62f6a938f48b,26110,중구,2611010500,중앙동2가,S2,수리·개인,4,6.976744186046512,7.627118644067797,0.6503744580212851
2023,62f6a938f48b,26110,중구,2611010600,중앙동3가,G2,소매,4,16.666666666666668,18.181818181818183,1.5151515151515156
2023,62f6a938f48b,26110,중구,2611010600,중앙동3가,I2,음식,4,39.66942148760331,41.5929203539823,1.923498866378992
2023,62f6a938f48b,26110,중구,2611010600,중앙동3가,L1,부동산,4,0.8264462809917356,0.8849557522123894,0.058509471220653864
2023,62f6a938f48b,26110,중구,2611010600,중앙동3가,M1,과학·기술,4,22.31404958677686,23.008849557522122,0.6947999707452617
2023,62f6a938f48b,26110,중구,2611010600,중앙동3가,N1,시설관리·임대,4,8.849557522123893,10.0,1.1504424778761067
2023,62f6a938f48b,26110,중구,2611010600,중앙동3가,P1,교육,4,2.479338842975207,2.6548672566371683,0.17552841366196148
2023,62f6a938f48b,26110,중구,2611010600,중앙동3가,Q1,보건의료,3,0.8264462809917356,0.8333333333333334,0.00688705234159781
2023,62f6a938f48b,26110,중구,2611010600,중앙동3가,R1,예술·스포츠,4,0.8849557522123894,1.6666666666666667,0.7817109144542773
2023,62f6a938f48b,26110,중구,2611010600,중앙동3가,S2,수리·개인,4,4.132231404958677,5.3097345132743365,1.1775031083156593
2023,62f6a938f48b,26110,중구,2611010700,중앙동4가,G2,소매,4,11.608391608391608,12.23021582733813,0.6218242189465215
2023,62f6a938f48b,26110,중구,2611010700,중앙동4가,I1,숙박,4,1.2587412587412588,1.2949640287769784,0.03622277003571961
2023,62f6a938f48b,26110,중구,2611010700,중앙동4가,I2,음식,4,37.410071942446045,37.9020979020979,0.4920259596518548
2023,62f6a938f48b,26110,중구,2611010700,중앙동4가,L1,부동산,4,1.7069701280227596,2.302158273381295,0.5951881453585353
2023,62f6a938f48b,26110,중구,2611010700,중앙동4가,M1,과학·기술,4,17.908309455587393,18.705035971223023,0.7967265156356298
2023,62f6a938f48b,26110,중구,2611010700,중앙동4가,N1,시설관리·임대,4,18.705035971223023,19.62750716332378,0.9224711921007582
2023,62f6a938f48b,26110,중구,2611010700,중앙동4가,P1,교육,4,1.5827338129496402,1.8624641833810889,0.27973037043144866
2023,62f6a938f48b,26110,중구,2611010700,중앙동4가,Q1,보건의료,4,0.2844950213371266,0.4195804195804196,0.13508539824329296
2023,62f6a938f48b,26110,중구,2611010700,중앙동4가,R1,예술·스포츠,4,1.8624641833810889,2.158273381294964,0.29580919791387505
2023,62f6a938f48b,26110,중구,2611010700,중앙동4가,S2,수리·개인,4,5.323741007194244,5.547652916073969,0.22391190887972456
2023,62f6a938f48b,26110,중구,2611010800,중앙동5가,G2,소매,4,10.714285714285714,15.384615384615385,4.6703296703296715
2023,62f6a938f48b,26110,중구,2611010800,중앙동5가,I2,음식,4,34.61538461538461,36.36363636363637,1.7482517482517537
2023,62f6a938f48b,26110,중구,2611010800,중앙동5가,L1,부동산,4,5.357142857142857,5.769230769230769,0.4120879120879124
2023,62f6a938f48b,26110,중구,2611010800,중앙동5가,M1,과학·기술,4,21.153846153846153,21.818181818181817,0.6643356643356633
2023,62f6a938f48b,26110,중구,2611010800,중앙동5가,N1,시설관리·임대,4,17.307692307692307,18.181818181818183,0.8741258741258768
2023,62f6a938f48b,26110,중구,2611010800,중앙동5가,P1,교육,4,1.9230769230769231,5.357142857142857,3.4340659340659334
2023,62f6a938f48b,26110,중구,2611010800,중앙동5가,S2,수리·개인,4,3.5714285714285716,3.8461538461538463,0.27472527472527464
2023,62f6a938f48b,26110,중구,2611010900,중앙동6가,G2,소매,4,71.1297071129707,72.22222222222223,1.0925151092515222
2023,62f6a938f48b,26110,중구,2611010900,중앙동6가,I1,숙박,4,0.8403361344537815,1.293103448275862,0.4527673138220806
2023,62f6a938f48b,26110,중구,2611010900,중앙동6가,I2,음식,4,10.683760683760683,11.764705882352942,1.080945198592259
2023,62f6a938f48b,26110,중구,2611010900,중앙동6가,L1,부동산,4,0.42735042735042733,0.8620689655172413,0.434718538166814
2023,62f6a938f48b,26110,중구,2611010900,중앙동6가,M1,과학·기술,4,3.4188034188034186,3.8793103448275863,0.46050692602416765
2023,62f6a938f48b,26110,중구,2611010900,중앙동6가,N1,시설관리·임대,4,2.510460251046025,2.586206896551724,0.0757466455056992
2023,62f6a938f48b,26110,중구,2611010900,중앙동6가,P1,교육,4,2.9411764705882355,3.4188034188034186,0.47762694821518314
2023,62f6a938f48b,26110,중구,2611010900,중앙동6가,Q1,보건의료,4,0.41841004184100417,0.43103448275862066,0.012624440917616497
2023,62f6a938f48b,26110,중구,2611010900,중앙동6가,R1,예술·스포츠,4,0.8368200836820083,0.8620689655172413,0.025248881835232995
2023,62f6a938f48b,26110,중구,2611010900,중앙동6가,S2,수리·개인,4,4.184100418410042,4.700854700854701,0.5167542824446594
2023,62f6a938f48b,26110,중구,2611011000,중앙동7가,G2,소매,4,72.22222222222223,75.87209302325581,3.649870801033586
2023,62f6a938f48b,26110,중구,2611011000,중앙동7가,I2,음식,4,18.8953488372093,21.91358024691358,3.0182314097042777
2023,62f6a938f48b,26110,중구,2611011000,중앙동7가,N1,시설관리·임대,4,0.28653295128939826,0.30864197530864196,0.022109024019243695
2023,62f6a938f48b,26110,중구,2611011000,중앙동7가,P1,교육,4,0.5813953488372093,0.9259259259259259,0.3445305770887166
2023,62f6a938f48b,26110,중구,2611011000,중앙동7가,R1,예술·스포츠,4,1.4326647564469914,1.5432098765432098,0.11054512009621842
2023,62f6a938f48b,26110,중구,2611011000,중앙동7가,S2,수리·개인,4,2.865329512893983,3.0864197530864197,0.22109024019243684
2023,62f6a938f48b,26110,중구,2611011100,동광동1가,G2,소매,4,40.0,45.348837209302324,5.348837209302324
2023,62f6a938f48b,26110,중구,2611011100,동광동1가,I2,음식,4,26.74418604651163,32.94117647058823,6.196990424076603
2023,62f6a938f48b,26110,중구,2611011100,동광동1가,L1,부동산,1,1.1627906976744187,1.1627906976744187,0.0
2023,62f6a938f48b,26110,중구,2611011100,동광동1가,M1,과학·기술,4,6.818181818181818,7.0588235294117645,0.24064171122994615
2023,62f6a938f48b,26110,중구,2611011100,동광동1가,N1,시설관리·임대,4,7.954545454545454,8.235294117647058,0.28074866310160385
2023,62f6a938f48b,26110,중구,2611011100,동광동1가,P1,교육,4,1.1627906976744187,2.3529411764705883,1.1901504787961696
2023,62f6a938f48b,26110,중구,2611011100,동광동1가,Q1,보건의료,4,1.1363636363636365,1.1764705882352942,0.04010695187165769
2023,62f6a938f48b,26110,중구,2611011100,동광동1가,R1,예술·스포츠,4,1.1363636363636365,2.3255813953488373,1.1892177589852009
2023,62f6a938f48b,26110,중구,2611011100,동광동1가,S2,수리·개인,4,6.818181818181818,7.0588235294117645,0.24064171122994615
2023,62f6a938f48b,26110,중구,2611011200,동광동2가,G2,소매,4,17.80821917808219,18.055555555555557,0.247336377473367
2023,62f6a938f48b,26110,중구,2611011200,동광동2가,I1,숙박,4,13.698630136986301,13.88888888888889,0.19025875190258823
2023,62f6a938f48b,26110,중구,2611011200,동광동2가,I2,음식,4,44.44444444444444,45.205479452054796,0.7610350076103529
2023,62f6a938f48b,26110,중구,2611011200,동광동2가,L1,부동산,4,1.36986301369863,1.3888888888888888,0.01902587519025878
2023,62f6a938f48b,26110,중구,2611011200,동광동2가,M1,과학·기술,4,6.8493150684931505,6.944444444444445,0.09512937595129412
2023,62f6a938f48b,26110,중구,2611011200,동광동2가,N1,시설관리·임대,4,8.219178082191782,8.333333333333334,0.11415525114155223
2023,62f6a938f48b,26110,중구,2611011200,동광동2가,S2,수리·개인,4,6.8493150684931505,6.944444444444445,0.09512937595129412
2023,62f6a938f48b,26110,중구,2611011300,동광동3가,G2,소매,4,11.940298507462687,12.121212121212121,0.18091361374943382
2023,62f6a938f48b,26110,중구,2611011300,동광동3가,I1,숙박,4,10.447761194029852,12.121212121212121,1.6734509271822695
2023,62f6a938f48b,26110,중구,2611011300,동광동3가,I2,음식,4,49.25373134328358,50.74626865671642,1.492537313432834
2023,62f6a938f48b,26110,중구,2611011300,동광동3가,M1,과학·기술,4,10.447761194029852,10.606060606060606,0.15829941203075393
2023,62f6a938f48b,26110,중구,2611011300,동광동3가,N1,시설관리·임대,4,5.970149253731344,6.0606060606060606,0.09045680687471691
2023,62f6a938f48b,26110,중구,2611011300,동광동3가,R1,예술·스포츠,4,1.492537313432836,1.5151515151515151,0.022614201718679228
2023,62f6a938f48b,26110,중구,2611011300,동광동3가,S2,수리·개인,4,7.575757575757576,9.090909090909092,1.5151515151515156
2023,62f6a938f48b,26110,중구,2611011400,동광동4가,G2,소매,4,8.333333333333334,11.538461538461538,3.2051282051282044
2023,62f6a938f48b,26110,중구,2611011400,동광동4가,I2,음식,4,8.0,9.090909090909092,1.0909090909090917
2023,62f6a938f48b,26110,중구,2611011400,동광동4가,L1,부동산,4,1.2820512820512822,1.3888888888888888,0.10683760683760668
2023,62f6a938f48b,26110,중구,2611011400,동광동4가,M1,과학·기술,4,66.23376623376623,70.83333333333333,4.599567099567096
2023,62f6a938f48b,26110,중구,2611011400,동광동4가,N1,시설관리·임대,4,1.3888888888888888,2.6666666666666665,1.2777777777777777
2023,62f6a938f48b,26110,중구,2611011400,동광동4가,P1,교육,4,3.8461538461538463,5.555555555555555,1.709401709401709
2023,62f6a938f48b,26110,중구,2611011400,동광동4가,S2,수리·개인,4,4.166666666666667,5.333333333333333,1.166666666666666
2023,62f6a938f48b,26110,중구,2611011500,동광동5가,G2,소매,4,30.208333333333332,32.63157894736842,2.4232456140350855
2023,62f6a938f48b,26110,중구,2611011500,동광동5가,I1,숙박,4,2.0408163265306123,2.1052631578947367,0.06444683136412444
2023,62f6a938f48b,26110,중구,2611011500,동광동5가,I2,음식,4,26.31578947368421,31.25,4.934210526315791
2023,62f6a938f48b,26110,중구,2611011500,동광동5가,L1,부동산,4,1.0204081632653061,1.0526315789473684,0.03222341568206222
2023,62f6a938f48b,26110,중구,2611011500,동광동5가,M1,과학·기술,4,15.306122448979592,16.842105263157894,1.5359828141783023
2023,62f6a938f48b,26110,중구,2611011500,동광동5가,N1,시설관리·임대,4,2.0408163265306123,2.1052631578947367,0.06444683136412444
2023,62f6a938f48b,26110,중구,2611011500,동광동5가,R1,예술·스포츠,2,1.0204081632653061,1.0526315789473684,0.03222341568206222
2023,62f6a938f48b,26110,중구,2611011500,동광동5가,S2,수리·개인,4,17.346938775510203,17.894736842105264,0.5477980665950604
2023,62f6a938f48b,26110,중구,2611011600,대청동1가,G2,소매,4,19.11764705882353,19.736842105263158,0.6191950464396285
2023,62f6a938f48b,26110,중구,2611011600,대청동1가,I2,음식,4,17.647058823529413,21.05263157894737,3.405572755417957
2023,62f6a938f48b,26110,중구,2611011600,대청동1가,L1,부동산,4,1.36986301369863,2.6315789473684212,1.2617159336697912
2023,62f6a938f48b,26110,중구,2611011600,대청동1가,M1,과학·기술,4,34.21052631578947,41.1764705882353,6.9659442724458245
2023,62f6a938f48b,26110,중구,2611011600,대청동1가,N1,시설관리·임대,4,2.9411764705882355,4.166666666666667,1.2254901960784315
2023,62f6a938f48b,26110,중구,2611011600,대청동1가,P1,교육,4,3.9473684210526314,4.411764705882353,0.46439628482972184
2023,62f6a938f48b,26110,중구,2611011600,대청동1가,R1,예술·스포츠,4,2.73972602739726,3.9473684210526314,1.2076423936553713
2023,62f6a938f48b,26110,중구,2611011600,대청동1가,S2,수리·개인,4,9.722222222222221,10.95890410958904,1.236681887366819
2023,62f6a938f48b,26110,중구,2611011700,대청동2가,G2,소매,4,32.48407643312102,34.83870967741935,2.354633244298334
2023,62f6a938f48b,26110,중구,2611011700,대청동2가,I1,숙박,4,2.484472049689441,2.5806451612903225,0.09617311160088171
2023,62f6a938f48b,26110,중구,2611011700,대청동2가,I2,음식,4,30.322580645161292,32.48407643312102,2.1614957879597263
2023,62f6a938f48b,26110,중구,2611011700,대청동2가,L1,부동산,4,1.2422360248447204,1.935483870967742,0.6932478461230216
2023,62f6a938f48b,26110,중구,2611011700,대청동2가,M1,과학·기술,4,6.832298136645963,7.741935483870968,0.9096373472250052
2023,62f6a938f48b,26110,중구,2611011700,대청동2가,N1,시설관리·임대,4,1.935483870967742,2.5806451612903225,0.6451612903225805
2023,62f6a938f48b,26110,중구,2611011700,대청동2가,P1,교육,4,0.6211180124223602,1.2903225806451613,0.669204568222801
2023,62f6a938f48b,26110,중구,2611011700,대청동2가,Q1,보건의료,4,1.2422360248447204,1.2903225806451613,0.048086555800440856
2023,62f6a938f48b,26110,중구,2611011700,대청동2가,R1,예술·스포츠,4,1.8633540372670807,1.935483870967742,0.07212983370066128
2023,62f6a938f48b,26110,중구,2611011700,대청동2가,S2,수리·개인,4,17.391304347826086,18.06451612903226,0.6732117812061738
2023,62f6a938f48b,26110,중구,2611011800,대청동3가,G2,소매,4,35.84905660377358,39.62264150943396,3.7735849056603783
2023,62f6a938f48b,26110,중구,2611011800,대청동3가,I2,음식,4,13.20754716981132,16.9811320754717,3.7735849056603783
2023,62f6a938f48b,26110,중구,2611011800,대청동3가,L1,부동산,4,3.7037037037037037,3.8461538461538463,0.14245014245014254
2023,62f6a938f48b,26110,중구,2611011800,대청동3가,M1,과학·기술,4,12.962962962962964,13.461538461538462,0.498575498575498
2023,62f6a938f48b,26110,중구,2611011800,대청동3가,N1,시설관리·임대,4,3.7037037037037037,3.8461538461538463,0.14245014245014254
2023,62f6a938f48b,26110,중구,2611011800,대청동3가,P1,교육,4,3.7037037037037037,3.8461538461538463,0.14245014245014254
2023,62f6a938f48b,26110,중구,2611011800,대청동3가,Q1,보건의료,4,1.8518518518518519,1.9230769230769231,0.07122507122507127
2023,62f6a938f48b,26110,중구,2611011800,대청동3가,R1,예술·스포츠,4,1.8518518518518519,1.9230769230769231,0.07122507122507127
2023,62f6a938f48b,26110,중구,2611011800,대청동3가,S2,수리·개인,4,18.51851851851852,19.23076923076923,0.7122507122507109
2023,62f6a938f48b,26110,중구,2611011900,대청동4가,G2,소매,4,25.555555555555557,29.26829268292683,3.7127371273712733
2023,62f6a938f48b,26110,중구,2611011900,대청동4가,I1,숙박,4,2.1739130434782608,2.4390243902439024,0.26511134676564163
2023,62f6a938f48b,26110,중구,2611011900,대청동4가,I2,음식,4,26.829268292682926,30.0,3.170731707317074
2023,62f6a938f48b,26110,중구,2611011900,대청동4가,L1,부동산,4,1.0869565217391304,1.2195121951219512,0.13255567338282082
2023,62f6a938f48b,26110,중구,2611011900,대청동4가,M1,과학·기술,4,4.878048780487805,5.555555555555555,0.6775067750677506
2023,62f6a938f48b,26110,중구,2611011900,대청동4가,N1,시설관리·임대,4,3.658536585365854,4.444444444444445,0.7859078590785908
2023,62f6a938f48b,26110,중구,2611011900,대청동4가,P1,교육,4,2.197802197802198,3.260869565217391,1.0630673674151931
2023,62f6a938f48b,26110,중구,2611011900,대청동4가,Q1,보건의료,3,1.0869565217391304,1.1111111111111112,0.024154589371980784
2023,62f6a938f48b,26110,중구,2611011900,대청동4가,R1,예술·스포츠,3,1.0869565217391304,1.1111111111111112,0.024154589371980784
2023,62f6a938f48b,26110,중구,2611011900,대청동4가,S2,수리·개인,4,26.08695652173913,29.26829268292683,3.1813361611877014
2023,62f6a938f48b,26110,중구,2611012000,보수동1가,G2,소매,4,28.24858757062147,33.13953488372093,4.890947313099456
2023,62f6a938f48b,26110,중구,2611012000,보수동1가,I1,숙박,4,1.1494252873563218,2.2598870056497176,1.1104617182933958
2023,62f6a938f48b,26110,중구,2611012000,보수동1가,I2,음식,4,26.162790697674417,31.638418079096045,5.475627381421628
2023,62f6a938f48b,26110,중구,2611012000,보수동1가,L1,부동산,4,0.5649717514124294,1.1627906976744187,0.5978189462619893
2023,62f6a938f48b,26110,중구,2611012000,보수동1가,M1,과학·기술,4,8.474576271186441,8.771929824561404,0.29735355337496294
2023,62f6a938f48b,26110,중구,2611012000,보수동1가,P1,교육,4,3.389830508474576,4.069767441860465,0.6799369333858891
2023,62f6a938f48b,26110,중구,2611012000,보수동1가,Q1,보건의료,4,0.5747126436781609,1.1299435028248588,0.5552308591466979
2023,62f6a938f48b,26110,중구,2611012000,보수동1가,R1,예술·스포츠,4,1.744186046511628,2.824858757062147,1.0806727105505192
2023,62f6a938f48b,26110,중구,2611012000,보수동1가,S2,수리·개인,4,21.468926553672315,23.391812865497077,1.9228863118247617
2023,62f6a938f48b,26110,중구,2611012100,보수동2가,G2,소매,4,20.30075187969925,22.794117647058822,2.493365767359574
2023,62f6a938f48b,26110,중구,2611012100,보수동2가,I2,음식,4,19.852941176470587,20.30075187969925,0.44781070322866157
2023,62f6a938f48b,26110,중구,2611012100,보수동2가,L1,부동산,4,2.9411764705882355,3.7593984962406015,0.818222025652366
2023,62f6a938f48b,26110,중구,2611012100,보수동2가,M1,과학·기술,4,23.91304347826087,24.81203007518797,0.8989865969270987
2023,62f6a938f48b,26110,중구,2611012100,보수동2가,N1,시설관리·임대,4,1.4492753623188406,1.5037593984962405,0.05448403617739994
2023,62f6a938f48b,26110,중구,2611012100,보수동2가,P1,교육,4,2.898550724637681,3.007518796992481,0.10896807235479988
2023,62f6a938f48b,26110,중구,2611012100,보수동2가,Q1,보건의료,4,0.7246376811594203,1.5037593984962405,0.7791217173368202
2023,62f6a938f48b,26110,중구,2611012100,보수동2가,R1,예술·스포츠,4,4.411764705882353,5.147058823529412,0.7352941176470589
2023,62f6a938f48b,26110,중구,2611012100,보수동2가,S2,수리·개인,4,19.565217391304348,20.30075187969925,0.7355344883949009
2023,62f6a938f48b,26110,중구,2611012200,보수동3가,G2,소매,4,24.137931034482758,26.829268292682926,2.691337258200168
2023,62f6a938f48b,26110,중구,2611012200,보수동3가,I1,숙박,4,3.4482758620689653,3.658536585365854,0.2102607232968885
2023,62f6a938f48b,26110,중구,2611012200,보수동3가,I2,음식,4,36.58536585365854,41.37931034482759,4.79394449116905
2023,62f6a938f48b,26110,중구,2611012200,보수동3가,L1,부동산,4,3.4482758620689653,3.658536585365854,0.2102607232968885
2023,62f6a938f48b,26110,중구,2611012200,보수동3가,M1,과학·기술,4,3.4482758620689653,3.658536585365854,0.2102607232968885
2023,62f6a938f48b,26110,중구,2611012200,보수동3가,N1,시설관리·임대,4,3.4482758620689653,4.878048780487805,1.4297729184188395
2023,62f6a938f48b,26110,중구,2611012200,보수동3가,P1,교육,4,2.4390243902439024,3.488372093023256,1.0493477027793534
2023,62f6a938f48b,26110,중구,2611012200,보수동3가,R1,예술·스포츠,4,2.2988505747126435,2.4390243902439024,0.14017381553125885
2023,62f6a938f48b,26110,중구,2611012200,보수동3가,S2,수리·개인,4,14.942528735632184,15.853658536585366,0.9111298009531819
2023,62f6a938f48b,26110,중구,2611012300,부평동1가,G2,소매,4,61.71875,62.284820031298906,0.5660700312989064
2023,62f6a938f48b,26110,중구,2611012300,부평동1가,I1,숙박,4,1.71606864274571,1.8808777429467085,0.1648091002009986
2023,62f6a938f48b,26110,중구,2611012300,부평동1가,I2,음식,4,27.54303599374022,28.28125,0.7382140062597813
2023,62f6a938f48b,26110,중구,2611012300,부평동1가,L1,부동산,4,1.4040561622464898,1.5649452269170578,0.16088906467056807
2023,62f6a938f48b,26110,중구,2611012300,부평동1가,M1,과학·기술,4,1.5649452269170578,1.7241379310344827,0.1591927041174248
2023,62f6a938f48b,26110,중구,2611012300,부평동1가,N1,시설관리·임대,4,0.46801872074882994,0.4702194357366771,0.0022007149878471854
2023,62f6a938f48b,26110,중구,2611012300,부평동1가,Q1,보건의료,4,0.31201248049922,0.31347962382445144,0.001467143325231457
2023,62f6a938f48b,26110,중구,2611012300,부평동1가,R1,예술·스포츠,4,1.5625,1.8720748829953198,0.30957488299531977
2023,62f6a938f48b,26110,중구,2611012300,부평동1가,S2,수리·개인,4,2.65210608424337,2.816901408450704,0.16479532420733412
2023,62f6a938f48b,26110,중구,2611012400,부평동2가,G2,소매,4,26.010544815465728,26.642984014209592,0.6324391987438638
2023,62f6a938f48b,26110,중구,2611012400,부평동2가,I1,숙박,4,1.9298245614035088,2.1314387211367674,0.20161415973325858
2023,62f6a938f48b,26110,중구,2611012400,부평동2가,I2,음식,4,59.50266429840142,60.45694200351494,0.954277705113519
2023,62f6a938f48b,26110,중구,2611012400,부평동2가,L1,부동산,4,2.6315789473684212,2.664298401420959,0.032719454052537955
2023,62f6a938f48b,26110,중구,2611012400,부평동2가,M1,과학·기술,4,2.1052631578947367,2.1314387211367674,0.02617556324203063
2023,62f6a938f48b,26110,중구,2611012400,부평동2가,N1,시설관리·임대,4,0.5263157894736842,0.5328596802841918,0.006543890810507658
2023,62f6a938f48b,26110,중구,2611012400,부평동2가,P1,교육,4,0.3508771929824561,0.3552397868561279,0.004362593873671772
2023,62f6a938f48b,26110,중구,2611012400,부평동2가,Q1,보건의료,4,0.3508771929824561,0.3552397868561279,0.004362593873671772
2023,62f6a938f48b,26110,중구,2611012400,부평동2가,R1,예술·스포츠,4,1.4209591474245116,1.7543859649122806,0.33342681748776903
2023,62f6a938f48b,26110,중구,2611012400,부평동2가,S2,수리·개인,4,3.6842105263157894,4.085257548845471,0.4010470225296814
2023,62f6a938f48b,26110,중구,2611012500,부평동3가,G2,소매,4,17.647058823529413,18.181818181818183,0.5347593582887704
2023,62f6a938f48b,26110,중구,2611012500,부평동3가,I1,숙박,4,3.0303030303030303,3.5714285714285716,0.5411255411255413
2023,62f6a938f48b,26110,중구,2611012500,부평동3가,I2,음식,4,55.88235294117647,56.96969696969697,1.0873440285204978
2023,62f6a938f48b,26110,중구,2611012500,부평동3가,L1,부동산,4,4.117647058823529,4.3478260869565215,0.2301790281329925
2023,62f6a938f48b,26110,중구,2611012500,부평동3가,M1,과학·기술,4,4.761904761904762,5.294117647058823,0.5322128851540615
2023,62f6a938f48b,26110,중구,2611012500,부평동3가,N1,시설관리·임대,4,0.5882352941176471,0.6211180124223602,0.03288271830471312
2023,62f6a938f48b,26110,중구,2611012500,부평동3가,P1,교육,4,0.5882352941176471,0.6211180124223602,0.03288271830471312
2023,62f6a938f48b,26110,중구,2611012500,부평동3가,R1,예술·스포츠,1,0.5882352941176471,0.5882352941176471,0.0
2023,62f6a938f48b,26110,중구,2611012500,부평동3가,S2,수리·개인,4,11.515151515151516,11.904761904761905,0.3896103896103895
2023,62f6a938f48b,26110,중구,2611012600,부평동4가,G2,소매,4,14.285714285714286,16.417910447761194,2.132196162046908
2023,62f6a938f48b,26110,중구,2611012600,부평동4가,I1,숙박,4,2.2388059701492535,2.34375,0.10494402985074647
2023,62f6a938f48b,26110,중구,2611012600,부평동4가,I2,음식,4,43.84615384615385,46.61654135338346,2.7703875072296142
2023,62f6a938f48b,26110,중구,2611012600,부평동4가,L1,부동산,4,2.985074626865672,3.125,0.13992537313432818
2023,62f6a938f48b,26110,중구,2611012600,부평동4가,M1,과학·기술,4,11.940298507462687,12.5,0.5597014925373127
2023,62f6a938f48b,26110,중구,2611012600,부평동4가,N1,시설관리·임대,4,1.492537313432836,2.3076923076923075,0.8151549942594716
2023,62f6a938f48b,26110,중구,2611012600,부평동4가,P1,교육,4,1.492537313432836,3.125,1.632462686567164
2023,62f6a938f48b,26110,중구,2611012600,부평동4가,Q1,보건의료,4,0.746268656716418,0.78125,0.034981343283582045
2023,62f6a938f48b,26110,중구,2611012600,부평동4가,R1,예술·스포츠,4,2.3076923076923075,3.007518796992481,0.6998264893001735
2023,62f6a938f48b,26110,중구,2611012600,부평동4가,S2,수리·개인,4,13.432835820895523,14.0625,0.629664179104477
2023,62f6a938f48b,26110,중구,2611012700,신창동1가,G2,소매,4,77.77777777777777,79.38144329896907,1.603665521191303
2023,62f6a938f48b,26110,중구,2611012700,신창동1가,I2,음식,4,10.996563573883162,11.864406779661017,0.8678432057778558
2023,62f6a938f48b,26110,중구,2611012700,신창동1가,L1,부동산,4,1.0169491525423728,1.0416666666666667,0.024717514124293904
2023,62f6a938f48b,26110,중구,2611012700,신창동1가,M1,과학·기술,4,0.3389830508474576,0.3472222222222222,0.008239171374764598
2023,62f6a938f48b,26110,중구,2611012700,신창동1가,N1,시설관리·임대,4,0.3389830508474576,0.3472222222222222,0.008239171374764598
2023,62f6a938f48b,26110,중구,2611012700,신창동1가,P1,교육,4,0.3436426116838488,0.6944444444444444,0.3508018327605956
2023,62f6a938f48b,26110,중구,2611012700,신창동1가,Q1,보건의료,4,0.3389830508474576,0.3472222222222222,0.008239171374764598
2023,62f6a938f48b,26110,중구,2611012700,신창동1가,R1,예술·스포츠,4,0.6872852233676976,1.0416666666666667,0.35438144329896915
2023,62f6a938f48b,26110,중구,2611012700,신창동1가,S2,수리·개인,4,6.440677966101695,6.597222222222222,0.1565442561205277
2023,62f6a938f48b,26110,중구,2611012800,신창동2가,G2,소매,4,83.01886792452831,84.61538461538461,1.5965166908563049
2023,62f6a938f48b,26110,중구,2611012800,신창동2가,I2,음식,4,4.8582995951417,5.3061224489795915,0.44782285383789144
2023,62f6a938f48b,26110,중구,2611012800,신창동2가,L1,부동산,4,0.37735849056603776,0.40816326530612246,0.030804774740084695
2023,62f6a938f48b,26110,중구,2611012800,신창동2가,M1,과학·기술,4,2.3529411764705883,2.641509433962264,0.2885682574916757
2023,62f6a938f48b,26110,중구,2611012800,신창동2가,N1,시설관리·임대,4,0.37735849056603776,0.40816326530612246,0.030804774740084695
2023,62f6a938f48b,26110,중구,2611012800,신창동2가,P1,교육,1,0.37735849056603776,0.37735849056603776,0.0
2023,62f6a938f48b,26110,중구,2611012800,신창동2가,R1,예술·스포츠,4,0.37735849056603776,0.40816326530612246,0.030804774740084695
2023,62f6a938f48b,26110,중구,2611012800,신창동2가,S2,수리·개인,4,6.882591093117409,7.9245283018867925,1.041937208769384
2023,62f6a938f48b,26110,중구,2611012900,신창동3가,G2,소매,4,77.47747747747748,79.27927927927928,1.8018018018018012
2023,62f6a938f48b,26110,중구,2611012900,신창동3가,I1,숙박,4,0.8928571428571429,0.9345794392523364,0.04172229639519354
2023,62f6a938f48b,26110,중구,2611012900,신창동3가,I2,음식,4,10.81081081081081,12.612612612612613,1.801801801801803
2023,62f6a938f48b,26110,중구,2611012900,신창동3가,M1,과학·기술,4,4.464285714285714,4.672897196261682,0.2086114819759679
2023,62f6a938f48b,26110,중구,2611012900,신창동3가,S2,수리·개인,4,3.7383177570093458,4.504504504504505,0.7661867474951589
2023,62f6a938f48b,26110,중구,2611013000,신창동4가,G2,소매,4,91.41791044776119,92.96875,1.5508395522388128
2023,62f6a938f48b,26110,중구,2611013000,신창동4가,I2,음식,4,4.296875,5.223880597014926,0.9270055970149258
2023,62f6a938f48b,26110,중구,2611013000,신창동4가,L1,부동산,1,0.373134328358209,0.373134328358209,0.0
2023,62f6a938f48b,26110,중구,2611013000,신창동4가,M1,과학·기술,4,0.373134328358209,0.390625,0.017490671641791022
2023,62f6a938f48b,26110,중구,2611013000,신창동4가,P1,교육,4,1.8656716417910448,1.953125,0.08745335820895517
2023,62f6a938f48b,26110,중구,2611013000,신창동4가,R1,예술·스포츠,4,0.373134328358209,0.390625,0.017490671641791022
