year,행정동코드,행정동명,나이대,평균주거인구수,평균직장인구수,평균방문인구수,observedMonths,nameMissing
2023,2632056100,북구 덕천3동,30대,389.25,28.25,91.75,12,False
2023,2632056100,북구 덕천3동,40대,638.1666666666666,57.916666666666664,124.33333333333333,12,False
2023,2632056100,북구 덕천3동,50대,1033.5,114.0,164.66666666666666,12,False
2023,2632056100,북구 덕천3동,60대이상,2460.5833333333335,78.08333333333333,310.1666666666667,12,False
2023,2632057100,북구 만덕1동,20대,1094.6666666666667,96.0,237.0,12,False
2023,2632057100,북구 만덕1동,20대미만,875.6666666666666,56.166666666666664,166.41666666666666,12,False
2023,2632057100,북구 만덕1동,30대,2095.1666666666665,129.66666666666666,338.1666666666667,12,False
2023,2632057100,북구 만덕1동,40대,1584.0833333333333,134.75,283.4166666666667,12,False
2023,2632057100,북구 만덕1동,50대,1658.5,153.66666666666666,342.0833333333333,12,False
2023,2632057100,북구 만덕1동,60대이상,3653.1666666666665,175.83333333333334,684.5,12,False
2023,2632057200,북구 만덕2동,20대,1796.4166666666667,171.33333333333334,317.3333333333333,12,False
2023,2632057200,북구 만덕2동,20대미만,2431.0833333333335,143.66666666666666,248.5,12,False
2023,2632057200,북구 만덕2동,30대,2332.0,205.41666666666666,403.0833333333333,12,False
2023,2632057200,북구 만덕2동,40대,2840.5833333333335,308.0833333333333,444.25,12,False
2023,2632057200,북구 만덕2동,50대,2933.8333333333335,323.6666666666667,532.5,12,False
2023,2632057200,북구 만덕2동,60대이상,6362.333333333333,299.0833333333333,963.5,12,False
2023,2632057300,북구 만덕3동,20대,1290.0833333333333,107.25,443.6666666666667,12,False
2023,2632057300,북구 만덕3동,20대미만,1084.6666666666667,33.0,366.6666666666667,12,False
2023,2632057300,북구 만덕3동,30대,1402.8333333333333,113.25,489.6666666666667,12,False
2023,2632057300,북구 만덕3동,40대,1669.4166666666667,135.75,507.0833333333333,12,False
2023,2632057300,북구 만덕3동,50대,2126.9166666666665,222.0,552.5833333333334,12,False
2023,2632057300,북구 만덕3동,60대이상,5064.25,263.25,1154.5833333333333,12,False
2023,2635051000,해운대구 우1동,20대,1918.6666666666667,681.1666666666666,2697.0833333333335,12,False
2023,2635051000,해운대구 우1동,20대미만,1683.5833333333333,361.3333333333333,1353.1666666666667,12,False
2023,2635051000,해운대구 우1동,30대,2037.0,610.1666666666666,2198.1666666666665,12,False
2023,2635051000,해운대구 우1동,40대,2366.5,622.3333333333334,2238.6666666666665,12,False
2023,2635051000,해운대구 우1동,50대,2751.3333333333335,669.3333333333334,2021.9166666666667,12,False
2023,2635051000,해운대구 우1동,60대이상,5967.583333333333,621.3333333333334,2584.0833333333335,12,False
2023,2635052000,해운대구 우2동,20대,1922.25,2316.3333333333335,2469.9166666666665,12,False
2023,2635052000,해운대구 우2동,20대미만,2350.0,550.0,1488.4166666666667,12,False
2023,2635052000,해운대구 우2동,30대,2583.0,2245.3333333333335,2758.75,12,False
2023,2635052000,해운대구 우2동,40대,3613.3333333333335,1805.1666666666667,2570.6666666666665,12,False
2023,2635052000,해운대구 우2동,50대,3909.8333333333335,1433.75,2207.9166666666665,12,False
2023,2635052000,해운대구 우2동,60대이상,6475.666666666667,771.0,2657.8333333333335,12,False
2023,2635052500,해운대구 우3동,20대,1676.6666666666667,358.0,721.0833333333334,12,False
2023,2635052500,해운대구 우3동,20대미만,2850.9166666666665,68.08333333333333,497.0833333333333,12,False
2023,2635052500,해운대구 우3동,30대,2084.9166666666665,393.6666666666667,861.5833333333334,12,False
2023,2635052500,해운대구 우3동,40대,3707.9166666666665,528.8333333333334,1027.5833333333333,12,False
2023,2635052500,해운대구 우3동,50대,3407.5833333333335,509.75,1007.4166666666666,12,False
2023,2635052500,해운대구 우3동,60대이상,6139.583333333333,454.3333333333333,1301.75,12,False
2023,2635053000,해운대구 중1동,20대,2109.4166666666665,703.8333333333334,2074.5833333333335,12,False
2023,2635053000,해운대구 중1동,20대미만,1849.1666666666667,118.58333333333333,1157.9166666666667,12,False
2023,2635053000,해운대구 중1동,30대,2429.1666666666665,669.25,2190.3333333333335,12,False
2023,2635053000,해운대구 중1동,40대,3384.9166666666665,693.75,2209.75,12,False
2023,2635053000,해운대구 중1동,50대,3504.3333333333335,749.9166666666666,1956.5,12,False
2023,2635053000,해운대구 중1동,60대이상,5689.916666666667,601.6666666666666,2324.5,12,False
2023,2635054000,해운대구 중2동,20대,1021.5833333333334,163.91666666666666,538.6666666666666,12,False
2023,2635054000,해운대구 중2동,20대미만,1386.5833333333333,38.083333333333336,255.33333333333334,12,False
2023,2635054000,해운대구 중2동,30대,1449.9166666666667,179.83333333333334,586.5,12,False
2023,2635054000,해운대구 중2동,40대,1999.4166666666667,240.83333333333334,627.5,12,False
2023,2635054000,해운대구 중2동,50대,1968.8333333333333,235.66666666666666,708.4166666666666,12,False
2023,2635054000,해운대구 중2동,60대이상,3758.8333333333335,237.33333333333334,1027.4166666666667,12,False
2023,2635055100,해운대구 좌1동,20대,1490.9166666666667,432.9166666666667,823.25,12,False
2023,2635055100,해운대구 좌1동,20대미만,1133.0,80.16666666666667,554.25,12,False
2023,2635055100,해운대구 좌1동,30대,1375.6666666666667,390.5833333333333,734.0,12,False
2023,2635055100,해운대구 좌1동,40대,1944.9166666666667,422.75,826.75,12,False
2023,2635055100,해운대구 좌1동,50대,2319.1666666666665,508.0,1035.1666666666667,12,False
2023,2635055100,해운대구 좌1동,60대이상,3243.5,372.4166666666667,1319.25,12,False
2023,2635055200,해운대구 좌2동,20대,2877.1666666666665,313.0,644.8333333333334,12,False
2023,2635055200,해운대구 좌2동,20대미만,2150.5,114.25,472.9166666666667,12,False
2023,2635055200,해운대구 좌2동,30대,2986.0833333333335,289.9166666666667,522.0833333333334,12,False
2023,2635055200,해운대구 좌2동,40대,2903.5833333333335,373.6666666666667,529.5833333333334,12,False
2023,2635055200,해운대구 좌2동,50대,4035.75,433.75,608.0833333333334,12,False
2023,2635055200,해운대구 좌2동,60대이상,6153.25,331.3333333333333,877.0833333333334,12,False
2023,2635055300,해운대구 좌3동,20대,1179.0,113.5,296.8333333333333,12,False
2023,2635055300,해운대구 좌3동,20대미만,1329.8333333333333,224.08333333333334,328.25,12,False
2023,2635055300,해운대구 좌3동,30대,1052.25,100.66666666666667,288.25,12,False
2023,2635055300,해운대구 좌3동,40대,1570.5833333333333,143.58333333333334,355.6666666666667,12,False
2023,2635055300,해운대구 좌3동,50대,2118.8333333333335,195.0,492.0833333333333,12,False
2023,2635055300,해운대구 좌3동,60대이상,4120.833333333333,172.66666666666666,719.5833333333334,12,False
2023,2635055400,해운대구 좌4동,20대,1919.5,529.25,863.3333333333334,12,False
2023,2635055400,해운대구 좌4동,20대미만,2964.3333333333335,340.9166666666667,521.3333333333334,12,False
2023,2635055400,해운대구 좌4동,30대,1731.4166666666667,439.75,741.8333333333334,12,False
2023,2635055400,해운대구 좌4동,40대,2689.0833333333335,517.1666666666666,895.4166666666666,12,False
2023,2635055400,해운대구 좌4동,50대,3141.6666666666665,559.0,1101.9166666666667,12,False
2023,2635055400,해운대구 좌4동,60대이상,4720.0,384.9166666666667,1808.4166666666667,12,False
2023,2635056000,해운대구 송정동,20대,655.8333333333334,304.5,1294.6666666666667,12,False
2023,2635056000,해운대구 송정동,20대미만,633.6666666666666,125.66666666666667,587.6666666666666,12,False
2023,2635056000,해운대구 송정동,30대,833.75,278.9166666666667,1043.3333333333333,12,False
2023,2635056000,해운대구 송정동,40대,947.9166666666666,302.1666666666667,1072.5833333333333,12,False
2023,2635056000,해운대구 송정동,50대,1193.8333333333333,382.0,1084.5,12,False
2023,2635056000,해운대구 송정동,60대이상,3373.75,305.0,1268.3333333333333,12,False
2023,2635057000,해운대구 반여1동,20대,2820.5833333333335,427.0833333333333,614.5833333333334,12,False
2023,2635057000,해운대구 반여1동,20대미만,3989.5,195.41666666666666,432.1666666666667,12,False
2023,2635057000,해운대구 반여1동,30대,2599.0833333333335,412.4166666666667,721.9166666666666,12,False
2023,2635057000,해운대구 반여1동,40대,4330.916666666667,633.6666666666666,903.0833333333334,12,False
2023,2635057000,해운대구 반여1동,50대,4717.75,776.75,1099.1666666666667,12,False
2023,2635057000,해운대구 반여1동,60대이상,7692.583333333333,520.6666666666666,1631.4166666666667,12,False
2023,2635058000,해운대구 반여2동,20대,824.3333333333334,85.41666666666667,352.0,12,False
2023,2635058000,해운대구 반여2동,20대미만,503.0,42.416666666666664,160.66666666666666,12,False
2023,2635058000,해운대구 반여2동,30대,968.5833333333334,81.5,327.4166666666667,12,False
2023,2635058000,해운대구 반여2동,40대,1203.0,131.91666666666666,433.8333333333333,12,False
2023,2635058000,해운대구 반여2동,50대,1637.6666666666667,190.83333333333334,615.5833333333334,12,False
2023,2635058000,해운대구 반여2동,60대이상,4310.25,164.75,1026.75,12,False
2023,2635059000,해운대구 반여3동,20대,468.5833333333333,38.166666666666664,69.33333333333333,12,False
2023,2635059000,해운대구 반여3동,20대미만,206.75,8.416666666666666,32.916666666666664,12,False
2023,2635059000,해운대구 반여3동,30대,375.6666666666667,32.5,70.41666666666667,12,False
2023,2635059000,해운대구 반여3동,40대,578.9166666666666,41.583333333333336,86.16666666666667,12,False
2023,2635059000,해운대구 반여3동,50대,847.0833333333334,75.58333333333333,132.5,12,False
2023,2635059000,해운대구 반여3동,60대이상,1774.25,72.5,199.0,12,False
2023,2635059500,해운대구 반여4동,20대,774.8333333333334,56.166666666666664,193.83333333333334,12,False
2023,2635059500,해운대구 반여4동,20대미만,824.6666666666666,27.666666666666668,163.66666666666666,12,False
2023,2635059500,해운대구 반여4동,30대,655.5,66.91666666666667,229.16666666666666,12,False
2023,2635059500,해운대구 반여4동,40대,995.0833333333334,104.41666666666667,287.4166666666667,12,False
2023,2635059500,해운대구 반여4동,50대,1163.6666666666667,110.0,360.9166666666667,12,False
2023,2635059500,해운대구 반여4동,60대이상,1994.3333333333333,86.83333333333333,685.4166666666666,12,False
2023,2635061000,해운대구 반송1동,20대,906.25,154.33333333333334,171.41666666666666,12,False
2023,2635061000,해운대구 반송1동,20대미만,375.1666666666667,95.5,88.75,12,False
2023,2635061000,해운대구 반송1동,30대,632.1666666666666,110.66666666666667,170.5,12,False
2023,2635061000,해운대구 반송1동,40대,890.25,161.33333333333334,238.41666666666666,12,False
2023,2635061000,해운대구 반송1동,50대,1199.0833333333333,228.91666666666666,357.5,12,False
2023,2635061000,해운대구 반송1동,60대이상,3264.6666666666665,193.91666666666666,527.6666666666666,12,False
2023,2635062000,해운대구 반송2동,20대,1338.3333333333333,132.16666666666666,149.75,12,False
2023,2635062000,해운대구 반송2동,20대미만,1067.3333333333333,14.75,84.41666666666667,12,False
2023,2635062000,해운대구 반송2동,30대,1267.5833333333333,105.5,198.58333333333334,12,False
2023,2635062000,해운대구 반송2동,40대,2016.25,197.0,264.25,12,False
2023,2635062000,해운대구 반송2동,50대,2864.0833333333335,344.5833333333333,341.25,12,False
2023,2635062000,해운대구 반송2동,60대이상,7469.75,322.0,611.6666666666666,12,False
2023,2635065000,해운대구 재송1동,20대,2554.5833333333335,569.75,797.25,12,False
2023,2635065000,해운대구 재송1동,20대미만,4400.083333333333,218.08333333333334,504.9166666666667,12,False
2023,2635065000,해운대구 재송1동,30대,2874.6666666666665,637.8333333333334,905.8333333333334,12,False
2023,2635065000,해운대구 재송1동,40대,5579.0,852.1666666666666,1165.75,12,False
2023,2635065000,해운대구 재송1동,50대,4137.25,715.9166666666666,1156.8333333333333,12,False
2023,2635065000,해운대구 재송1동,60대이상,6566.916666666667,514.25,1724.0833333333333,12,False
2023,2635066000,해운대구 재송2동,20대,1692.25,149.25,300.3333333333333,12,False
2023,2635066000,해운대구 재송2동,20대미만,1148.3333333333333,46.916666666666664,205.0,12,False
2023,2635066000,해운대구 재송2동,30대,1692.5,168.75,324.1666666666667,12,False
2023,2635066000,해운대구 재송2동,40대,2230.0833333333335,238.75,423.9166666666667,12,False
2023,2635066000,해운대구 재송2동,50대,2795.9166666666665,302.5,466.1666666666667,12,False
2023,2635066000,해운대구 재송2동,60대이상,5802.75,272.1666666666667,741.0,12,False
2023,2638051000,사하구 괴정1동,20대,1344.75,134.16666666666666,436.9166666666667,12,False
2023,2638051000,사하구 괴정1동,20대미만,1275.4166666666667,209.0,344.25,12,False
2023,2638051000,사하구 괴정1동,30대,1267.8333333333333,125.75,449.3333333333333,12,False
2023,2638051000,사하구 괴정1동,40대,1784.25,191.25,508.8333333333333,12,False
2023,2638051000,사하구 괴정1동,50대,2194.3333333333335,264.0,668.5833333333334,12,False
2023,2638051000,사하구 괴정1동,60대이상,5836.916666666667,270.8333333333333,1191.0,12,False
2023,2638052000,사하구 괴정2동,20대,1039.75,69.16666666666667,133.33333333333334,12,False
2023,2638052000,사하구 괴정2동,20대미만,939.8333333333334,60.416666666666664,92.83333333333333,12,False
2023,2638052000,사하구 괴정2동,30대,941.1666666666666,67.58333333333333,131.58333333333334,12,False
2023,2638052000,사하구 괴정2동,40대,1486.1666666666667,126.83333333333333,170.41666666666666,12,False
2023,2638052000,사하구 괴정2동,50대,1784.8333333333333,144.83333333333334,201.16666666666666,12,False
2023,2638052000,사하구 괴정2동,60대이상,4467.166666666667,153.5,399.5,12,False
2023,2638053000,사하구 괴정3동,20대,858.0833333333334,283.25,429.8333333333333,12,False
2023,2638053000,사하구 괴정3동,20대미만,739.6666666666666,82.58333333333333,275.75,12,False
2023,2638053000,사하구 괴정3동,30대,943.0,173.75,349.5833333333333,12,False
2023,2638053000,사하구 괴정3동,40대,1105.5,222.83333333333334,466.75,12,False
2023,2638053000,사하구 괴정3동,50대,1506.5833333333333,301.8333333333333,603.9166666666666,12,False
2023,2638053000,사하구 괴정3동,60대이상,4459.666666666667,323.8333333333333,1100.6666666666667,12,False
2023,2638054000,사하구 괴정4동,20대,869.25,87.66666666666667,233.25,12,False
2023,2638054000,사하구 괴정4동,20대미만,1039.3333333333333,63.583333333333336,300.25,12,False
2023,2638054000,사하구 괴정4동,30대,1095.75,105.0,266.25,12,False
2023,2638054000,사하구 괴정4동,40대,1510.1666666666667,152.33333333333334,367.0,12,False
2023,2638054000,사하구 괴정4동,50대,1441.8333333333333,170.91666666666666,400.4166666666667,12,False
2023,2638054000,사하구 괴정4동,60대이상,3404.5833333333335,155.16666666666666,819.8333333333334,12,False
2023,2638055000,사하구 당리동,20대,1896.3333333333333,288.0833333333333,564.5,12,False
2023,2638055000,사하구 당리동,20대미만,1804.25,118.0,432.4166666666667,12,False
2023,2638055000,사하구 당리동,30대,1899.4166666666667,344.5833333333333,590.0833333333334,12,False
2023,2638055000,사하구 당리동,40대,2569.8333333333335,454.4166666666667,645.1666666666666,12,False
2023,2638055000,사하구 당리동,50대,3163.8333333333335,488.75,759.5833333333334,12,False
2023,2638055000,사하구 당리동,60대이상,7144.833333333333,441.0833333333333,1406.5,12,False
2023,2638056100,사하구 하단1동,20대,2422.0,250.16666666666666,604.4166666666666,12,False
2023,2638056100,사하구 하단1동,20대미만,1328.1666666666667,50.666666666666664,255.0,12,False
2023,2638056100,사하구 하단1동,30대,2056.8333333333335,214.0,511.0,12,False
2023,2638056100,사하구 하단1동,40대,2167.75,286.9166666666667,550.3333333333334,12,False
2023,2638056100,사하구 하단1동,50대,2576.0833333333335,362.1666666666667,701.1666666666666,12,False
2023,2638056100,사하구 하단1동,60대이상,5529.083333333333,364.25,1115.75,12,False
2023,2638056200,사하구 하단2동,20대,3743.75,1343.5,1585.0,12,False
2023,2638056200,사하구 하단2동,20대미만,2005.5,381.1666666666667,588.75,12,False
2023,2638056200,사하구 하단2동,30대,2291.5833333333335,457.0833333333333,830.75,12,False
2023,2638056200,사하구 하단2동,40대,2569.0833333333335,514.3333333333334,833.9166666666666,12,False
2023,2638056200,사하구 하단2동,50대,2979.5833333333335,553.3333333333334,890.1666666666666,12,False
2023,2638056200,사하구 하단2동,60대이상,5861.25,400.75,1159.3333333333333,12,False
2023,2638057100,사하구 신평1동,20대,1083.75,247.25,226.66666666666666,12,False
2023,2638057100,사하구 신평1동,20대미만,973.1666666666666,133.16666666666666,157.08333333333334,12,False
2023,2638057100,사하구 신평1동,30대,1181.25,345.9166666666667,321.5833333333333,12,False
2023,2638057100,사하구 신평1동,40대,1626.25,460.6666666666667,418.6666666666667,12,False
2023,2638057100,사하구 신평1동,50대,2261.5,598.75,549.9166666666666,12,False
2023,2638057100,사하구 신평1동,60대이상,5238.166666666667,358.5833333333333,627.6666666666666,12,False
2023,2638057200,사하구 신평2동,20대,1326.0833333333333,244.0,305.3333333333333,12,False
2023,2638057200,사하구 신평2동,20대미만,1239.0833333333333,69.66666666666667,193.5,12,False
2023,2638057200,사하구 신평2동,30대,1728.1666666666667,343.8333333333333,402.5,12,False
2023,2638057200,사하구 신평2동,40대,1884.0833333333333,411.5,466.5,12,False
2023,2638057200,사하구 신평2동,50대,2179.0,482.1666666666667,632.3333333333334,12,False
2023,2638057200,사하구 신평2동,60대이상,3906.8333333333335,416.0833333333333,869.5,12,False
2023,2638058000,사하구 장림1동,20대,649.9166666666666,195.75,278.4166666666667,12,False
2023,2638058000,사하구 장림1동,20대미만,959.3333333333334,33.333333333333336,133.83333333333334,12,False
2023,2638058000,사하구 장림1동,30대,880.5833333333334,297.5833333333333,358.3333333333333,12,False
2023,2638058000,사하구 장림1동,40대,1433.1666666666667,442.5,458.1666666666667,12,False
2023,2638058000,사하구 장림1동,50대,1305.5,619.8333333333334,675.3333333333334,12,False
2023,2638058000,사하구 장림1동,60대이상,2627.8333333333335,548.1666666666666,970.0,12,False
2023,2638059000,사하구 장림2동,20대,1985.25,279.5833333333333,475.1666666666667,12,False
2023,2638059000,사하구 장림2동,20대미만,1998.6666666666667,101.25,312.6666666666667,12,False
2023,2638059000,사하구 장림2동,30대,2222.0833333333335,357.9166666666667,616.8333333333334,12,False
2023,2638059000,사하구 장림2동,40대,2981.4166666666665,509.3333333333333,686.0833333333334,12,False
2023,2638059000,사하구 장림2동,50대,3275.4166666666665,635.9166666666666,825.6666666666666,12,False
2023,2638059000,사하구 장림2동,60대이상,5996.916666666667,555.6666666666666,1210.3333333333333,12,False
2023,2638060100,사하구 다대1동,20대,2652.8333333333335,469.4166666666667,485.6666666666667,12,False
2023,2638060100,사하구 다대1동,20대미만,3181.0833333333335,82.41666666666667,243.16666666666666,12,False
2023,2638060100,사하구 다대1동,30대,2802.6666666666665,516.0,542.25,12,False
2023,2638060100,사하구 다대1동,40대,4219.416666666667,752.75,670.6666666666666,12,False
2023,2638060100,사하구 다대1동,50대,5323.166666666667,904.75,905.9166666666666,12,False
2023,2638060100,사하구 다대1동,60대이상,10091.083333333334,747.5833333333334,1384.25,12,False
2023,2638060200,사하구 다대2동,20대,2020.6666666666667,272.0,314.0,12,False
2023,2638060200,사하구 다대2동,20대미만,2203.5833333333335,69.83333333333333,172.16666666666666,12,False
2023,2638060200,사하구 다대2동,30대,1770.9166666666667,247.5,325.5833333333333,12,False
2023,2638060200,사하구 다대2동,40대,2737.25,404.25,389.0,12,False
2023,2638060200,사하구 다대2동,50대,3919.3333333333335,523.9166666666666,532.0,12,False
2023,2638060200,사하구 다대2동,60대이상,8413.583333333334,436.4166666666667,810.3333333333334,12,False
2023,2638061000,사하구 구평동,20대,845.9166666666666,177.25,190.58333333333334,12,False
2023,2638061000,사하구 구평동,20대미만,1043.9166666666667,70.5,131.5,12,False
2023,2638061000,사하구 구평동,30대,1631.5833333333333,283.4166666666667,280.6666666666667,12,False
2023,2638061000,사하구 구평동,40대,1475.5,413.9166666666667,392.6666666666667,12,False
2023,2638061000,사하구 구평동,50대,1440.4166666666667,479.9166666666667,553.8333333333334,12,False
2023,2638061000,사하구 구평동,60대이상,2491.6666666666665,471.9166666666667,721.8333333333334,12,False
2023,2638062000,사하구 감천1동,20대,1187.0,159.41666666666666,227.08333333333334,12,False
2023,2638062000,사하구 감천1동,20대미만,1252.75,322.0,283.8333333333333,12,False
2023,2638062000,사하구 감천1동,30대,1061.3333333333333,217.75,289.1666666666667,12,False
2023,2638062000,사하구 감천1동,40대,1744.5833333333333,323.5,410.4166666666667,12,False
2023,2638062000,사하구 감천1동,50대,2360.25,442.0833333333333,567.75,12,False
2023,2638062000,사하구 감천1동,60대이상,6207.833333333333,387.5833333333333,858.8333333333334,12,False
2023,2638063000,사하구 감천2동,20대,233.83333333333334,15.5,63.333333333333336,12,False
2023,2638063000,사하구 감천2동,20대미만,141.91666666666666,1.0,45.25,12,False
2023,2638063000,사하구 감천2동,30대,225.5,22.916666666666668,62.916666666666664,12,False
2023,2638063000,사하구 감천2동,40대,492.75,45.416666666666664,86.91666666666667,12,False
2023,2638063000,사하구 감천2동,50대,755.0833333333334,62.583333333333336,135.91666666666666,12,False
2023,2638063000,사하구 감천2동,60대이상,1988.0,52.25,196.41666666666666,12,False
2023,2641051000,금정구 서1동,20대,269.6666666666667,25.416666666666668,67.16666666666667,12,False
2023,2641051000,금정구 서1동,20대미만,177.75,7.166666666666667,45.666666666666664,12,False
2023,2641051000,금정구 서1동,30대,261.25,25.5,85.41666666666667,12,False
2023,2641051000,금정구 서1동,40대,433.9166666666667,48.833333333333336,115.91666666666667,12,False
2023,2641051000,금정구 서1동,50대,658.0,86.0,175.58333333333334,12,False
2023,2641051000,금정구 서1동,60대이상,1914.75,104.66666666666667,331.0833333333333,12,False
2023,2641052000,금정구 서2동,20대,446.5833333333333,67.33333333333333,190.25,12,False
2023,2641052000,금정구 서2동,20대미만,206.83333333333334,57.666666666666664,90.25,12,False
2023,2641052000,금정구 서2동,30대,495.5,78.58333333333333,197.41666666666666,12,False
2023,2641052000,금정구 서2동,40대,594.6666666666666,104.75,246.16666666666666,12,False
2023,2641052000,금정구 서2동,50대,903.5,183.08333333333334,381.8333333333333,12,False
2023,2641052000,금정구 서2동,60대이상,2314.5,186.58333333333334,690.6666666666666,12,False
2023,2641053000,금정구 서3동,20대,635.9166666666666,80.25,151.08333333333334,12,False
2023,2641053000,금정구 서3동,20대미만,342.9166666666667,46.583333333333336,106.83333333333333,12,False
2023,2641053000,금정구 서3동,30대,731.5833333333334,100.91666666666667,187.25,12,False
2023,2641053000,금정구 서3동,40대,849.4166666666666,126.25,232.5,12,False
2023,2641053000,금정구 서3동,50대,1321.8333333333333,197.25,354.25,12,False
2023,2641053000,금정구 서3동,60대이상,3582.3333333333335,245.83333333333334,689.6666666666666,12,False
2023,2641055500,금정구 금사회동동,20대,388.0833333333333,334.4166666666667,275.5,12,False
2023,2641055500,금정구 금사회동동,20대미만,287.4166666666667,53.166666666666664,128.0,12,False
2023,2641055500,금정구 금사회동동,30대,436.1666666666667,494.0,442.0833333333333,12,False
2023,2641055500,금정구 금사회동동,40대,617.5833333333334,572.0833333333334,538.75,12,False
2023,2641055500,금정구 금사회동동,50대,924.6666666666666,704.0,803.3333333333334,12,False
2023,2641055500,금정구 금사회동동,60대이상,2772.5,593.1666666666666,1250.0833333333333,12,False
2023,2641057000,금정구 부곡1동,20대,456.25,44.916666666666664,131.08333333333334,12,False
2023,2641057000,금정구 부곡1동,20대미만,358.75,99.33333333333333,139.25,12,False
2023,2641057000,금정구 부곡1동,30대,491.3333333333333,46.0,123.75,12,False
2023,2641057000,금정구 부곡1동,40대,659.1666666666666,74.41666666666667,168.83333333333334,12,False
2023,2641057000,금정구 부곡1동,50대,906.1666666666666,90.58333333333333,214.41666666666666,12,False
2023,2641057000,금정구 부곡1동,60대이상,2812.6666666666665,119.25,390.75,12,False
2023,2641058000,금정구 부곡2동,20대,1675.6666666666667,306.25,498.9166666666667,12,False
2023,2641058000,금정구 부곡2동,20대미만,1381.0,278.3333333333333,390.0833333333333,12,False
2023,2641058000,금정구 부곡2동,30대,1297.0,295.0833333333333,529.4166666666666,12,False
2023,2641058000,금정구 부곡2동,40대,1824.8333333333333,378.0,583.0,12,False
2023,2641058000,금정구 부곡2동,50대,2175.25,363.4166666666667,644.9166666666666,12,False
2023,2641058000,금정구 부곡2동,60대이상,4602.0,354.0,1071.3333333333333,12,False
2023,2641059000,금정구 부곡3동,20대,1353.6666666666667,422.5833333333333,462.8333333333333,12,False
2023,2641059000,금정구 부곡3동,20대미만,1220.4166666666667,385.6666666666667,326.1666666666667,12,False
2023,2641059000,금정구 부곡3동,30대,1273.1666666666667,341.8333333333333,410.6666666666667,12,False
2023,2641059000,금정구 부곡3동,40대,1559.3333333333333,363.5,507.75,12,False
2023,2641059000,금정구 부곡3동,50대,1849.25,369.75,626.25,12,False
2023,2641059000,금정구 부곡3동,60대이상,3800.1666666666665,291.4166666666667,972.5,12,False
2023,2641059100,금정구 부곡4동,20대,421.3333333333333,55.583333333333336,194.83333333333334,12,False
2023,2641059100,금정구 부곡4동,20대미만,270.25,32.5,164.0,12,False
2023,2641059100,금정구 부곡4동,30대,482.4166666666667,65.75,192.58333333333334,12,False
2023,2641059100,금정구 부곡4동,40대,486.0,82.08333333333333,242.25,12,False
2023,2641059100,금정구 부곡4동,50대,713.0833333333334,107.16666666666667,294.75,12,False
2023,2641059100,금정구 부곡4동,60대이상,1883.9166666666667,134.08333333333334,573.3333333333334,12,False
2023,2641060000,금정구 장전1동,20대,4226.0,494.0,999.0833333333334,12,False
2023,2641060000,금정구 장전1동,20대미만,1059.25,97.91666666666667,370.6666666666667,12,False
2023,2641060000,금정구 장전1동,30대,1382.6666666666667,207.25,437.3333333333333,12,False
2023,2641060000,금정구 장전1동,40대,1513.25,240.91666666666666,466.5,12,False
2023,2641060000,금정구 장전1동,50대,1556.75,262.75,506.25,12,False
2023,2641060000,금정구 장전1동,60대이상,3464.8333333333335,201.16666666666666,711.1666666666666,12,False
2023,2641061000,금정구 장전2동,20대,2072.3333333333335,1904.1666666666667,2358.6666666666665,12,False
2023,2641061000,금정구 장전2동,20대미만,2604.75,310.0833333333333,858.6666666666666,12,False
2023,2641061000,금정구 장전2동,30대,2373.4166666666665,767.0833333333334,951.6666666666666,12,False
2023,2641061000,금정구 장전2동,40대,3479.0,754.75,978.5833333333334,12,False
2023,2641061000,금정구 장전2동,50대,2747.5,688.4166666666666,942.75,12,False
2023,2641061000,금정구 장전2동,60대이상,5759.0,485.0833333333333,1253.9166666666667,12,False
2023,2641063500,금정구 선두구동,20대,44.5,31.166666666666668,82.58333333333333,12,False
2023,2641063500,금정구 선두구동,20대미만,48.833333333333336,0.5,34.166666666666664,12,False
2023,2641063500,금정구 선두구동,30대,54.666666666666664,46.166666666666664,123.33333333333333,12,False
2023,2641063500,금정구 선두구동,40대,108.25,76.91666666666667,231.83333333333334,12,False
2023,2641063500,금정구 선두구동,50대,230.16666666666666,131.25,340.9166666666667,12,False
2023,2641063500,금정구 선두구동,60대이상,661.6666666666666,110.08333333333333,493.75,12,False
2023,2641066500,금정구 청룡노포동,20대,573.0833333333334,124.5,392.75,12,False
2023,2641066500,금정구 청룡노포동,20대미만,505.1666666666667,33.666666666666664,173.91666666666666,12,False
2023,2641066500,금정구 청룡노포동,30대,582.0,170.41666666666666,393.0833333333333,12,False
2023,2641066500,금정구 청룡노포동,40대,727.5,186.91666666666666,545.75,12,False
2023,2641066500,금정구 청룡노포동,50대,1150.5,277.4166666666667,884.8333333333334,12,False
2023,2641066500,금정구 청룡노포동,60대이상,3306.5833333333335,290.0,1597.5,12,False
2023,2641067000,금정구 남산동,20대,2422.9166666666665,532.5833333333334,781.9166666666666,12,False
2023,2641067000,금정구 남산동,20대미만,1579.1666666666667,157.83333333333334,482.9166666666667,12,False
2023,2641067000,금정구 남산동,30대,1712.5833333333333,281.8333333333333,573.8333333333334,12,False
2023,2641067000,금정구 남산동,40대,2041.6666666666667,419.5833333333333,755.5,12,False
2023,2641067000,금정구 남산동,50대,3301.5833333333335,576.75,1047.3333333333333,12,False
