snapshot,year,quarter,level,dictionarySignature,shops,districtCode,district,lawDongCode,lawDong
20210630,2021,2,lawDong,62f6a938f48b,2991,26170,동구,2617010400,범일동
20210630,2021,2,lawDong,62f6a938f48b,248,26200,영도구,2620010100,대교동1가
20210630,2021,2,lawDong,62f6a938f48b,234,26200,영도구,2620010200,대교동2가
20210630,2021,2,lawDong,62f6a938f48b,48,26200,영도구,2620010300,대평동1가
20210630,2021,2,lawDong,62f6a938f48b,23,26200,영도구,2620010400,대평동2가
20210630,2021,2,lawDong,62f6a938f48b,315,26200,영도구,2620010500,남항동1가
20210630,2021,2,lawDong,62f6a938f48b,141,26200,영도구,2620010600,남항동2가
20210630,2021,2,lawDong,62f6a938f48b,61,26200,영도구,2620010700,남항동3가
20210630,2021,2,lawDong,62f6a938f48b,173,26200,영도구,2620010800,영선동1가
20210630,2021,2,lawDong,62f6a938f48b,229,26200,영도구,2620010900,영선동2가
20210630,2021,2,lawDong,62f6a938f48b,121,26200,영도구,2620011000,영선동3가
20210630,2021,2,lawDong,62f6a938f48b,129,26200,영도구,2620011100,영선동4가
20210630,2021,2,lawDong,62f6a938f48b,46,26200,영도구,2620011200,신선동1가
20210630,2021,2,lawDong,62f6a938f48b,42,26200,영도구,2620011300,신선동2가
20210630,2021,2,lawDong,62f6a938f48b,49,26200,영도구,2620011400,신선동3가
20210630,2021,2,lawDong,62f6a938f48b,85,26200,영도구,2620011500,봉래동1가
20210630,2021,2,lawDong,62f6a938f48b,132,26200,영도구,2620011600,봉래동2가
20210630,2021,2,lawDong,62f6a938f48b,182,26200,영도구,2620011700,봉래동3가
20210630,2021,2,lawDong,62f6a938f48b,35,26200,영도구,2620011800,봉래동4가
20210630,2021,2,lawDong,62f6a938f48b,61,26200,영도구,2620011900,봉래동5가
20210630,2021,2,lawDong,62f6a938f48b,590,26200,영도구,2620012000,청학동
20210630,2021,2,lawDong,62f6a938f48b,1142,26200,영도구,2620012100,동삼동
20210630,2021,2,lawDong,62f6a938f48b,1860,26230,부산진구,2623010100,양정동
20210630,2021,2,lawDong,62f6a938f48b,2775,26230,부산진구,2623010200,전포동
20210630,2021,2,lawDong,62f6a938f48b,6775,26230,부산진구,2623010300,부전동
20210630,2021,2,lawDong,62f6a938f48b,1849,26230,부산진구,2623010400,범천동
20210630,2021,2,lawDong,62f6a938f48b,178,26230,부산진구,2623010500,범전동
20210630,2021,2,lawDong,62f6a938f48b,510,26230,부산진구,2623010600,연지동
20210630,2021,2,lawDong,62f6a938f48b,794,26230,부산진구,2623010700,초읍동
20210630,2021,2,lawDong,62f6a938f48b,869,26230,부산진구,2623010800,부암동
20210630,2021,2,lawDong,62f6a938f48b,1456,26230,부산진구,2623010900,당감동
20210630,2021,2,lawDong,62f6a938f48b,1301,26230,부산진구,2623011000,가야동
20210630,2021,2,lawDong,62f6a938f48b,1539,26230,부산진구,2623011100,개금동
20210630,2021,2,lawDong,62f6a938f48b,910,26260,동래구,2626010100,명장동
20210630,2021,2,lawDong,62f6a938f48b,2120,26260,동래구,2626010200,안락동
20210630,2021,2,lawDong,62f6a938f48b,84,26260,동래구,2626010300,칠산동
20210630,2021,2,lawDong,62f6a938f48b,310,26260,동래구,2626010400,낙민동
20210630,2021,2,lawDong,62f6a938f48b,391,26260,동래구,2626010500,복천동
20210630,2021,2,lawDong,62f6a938f48b,879,26260,동래구,2626010600,수안동
20210630,2021,2,lawDong,62f6a938f48b,1437,26260,동래구,2626010700,명륜동
20210630,2021,2,lawDong,62f6a938f48b,3463,26260,동래구,2626010800,온천동
20210630,2021,2,lawDong,62f6a938f48b,2191,26260,동래구,2626010900,사직동
20210630,2021,2,lawDong,62f6a938f48b,4518,26290,남구,2629010600,대연동
20210630,2021,2,lawDong,62f6a938f48b,1963,26290,남구,2629010700,용호동
20210630,2021,2,lawDong,62f6a938f48b,348,26290,남구,2629010800,용당동
20210630,2021,2,lawDong,62f6a938f48b,1564,26290,남구,2629010900,문현동
20210630,2021,2,lawDong,62f6a938f48b,253,26290,남구,2629011000,우암동
20210630,2021,2,lawDong,62f6a938f48b,617,26290,남구,2629011100,감만동
20210630,2021,2,lawDong,62f6a938f48b,613,26320,북구,2632010100,금곡동
20210630,2021,2,lawDong,62f6a938f48b,2248,26320,북구,2632010200,화명동
20210630,2021,2,lawDong,62f6a938f48b,1384,26320,북구,2632010300,만덕동
20210630,2021,2,lawDong,62f6a938f48b,2108,26320,북구,2632010400,덕천동
20210630,2021,2,lawDong,62f6a938f48b,2411,26320,북구,2632010500,구포동
20210630,2021,2,lawDong,62f6a938f48b,1289,26350,해운대구,2635010100,반송동
20210630,2021,2,lawDong,62f6a938f48b,73,26350,해운대구,2635010200,석대동
20210630,2021,2,lawDong,62f6a938f48b,1897,26350,해운대구,2635010300,반여동
20210630,2021,2,lawDong,62f6a938f48b,2432,26350,해운대구,2635010400,재송동
20210630,2021,2,lawDong,62f6a938f48b,4889,26350,해운대구,2635010500,우동
20210630,2021,2,lawDong,62f6a938f48b,2519,26350,해운대구,2635010600,중동
20210630,2021,2,lawDong,62f6a938f48b,3069,26350,해운대구,2635010700,좌동
20210630,2021,2,lawDong,62f6a938f48b,675,26350,해운대구,2635010800,송정동
20210630,2021,2,lawDong,62f6a938f48b,2210,26380,사하구,2638010100,괴정동
20210630,2021,2,lawDong,62f6a938f48b,1057,26380,사하구,2638010200,당리동
20210630,2021,2,lawDong,62f6a938f48b,2386,26380,사하구,2638010300,하단동
20210630,2021,2,lawDong,62f6a938f48b,1101,26380,사하구,2638010400,신평동
20210630,2021,2,lawDong,62f6a938f48b,1301,26380,사하구,2638010500,장림동
20210630,2021,2,lawDong,62f6a938f48b,1720,26380,사하구,2638010600,다대동
20210630,2021,2,lawDong,62f6a938f48b,297,26380,사하구,2638010700,구평동
20210630,2021,2,lawDong,62f6a938f48b,785,26380,사하구,2638010800,감천동
20210630,2021,2,lawDong,62f6a938f48b,166,26410,금정구,2641010100,두구동
20210630,2021,2,lawDong,62f6a938f48b,83,26410,금정구,2641010200,노포동
20210630,2021,2,lawDong,62f6a938f48b,244,26410,금정구,2641010300,청룡동
20210630,2021,2,lawDong,62f6a938f48b,1329,26410,금정구,2641010400,남산동
20210630,2021,2,lawDong,62f6a938f48b,40,26410,금정구,2641010500,선동
20210630,2021,2,lawDong,62f6a938f48b,44,26410,금정구,2641010600,오륜동
20210630,2021,2,lawDong,62f6a938f48b,1765,26410,금정구,2641010700,구서동
20210630,2021,2,lawDong,62f6a938f48b,2873,26410,금정구,2641010800,장전동
20210630,2021,2,lawDong,62f6a938f48b,1899,26410,금정구,2641010900,부곡동
20210630,2021,2,lawDong,62f6a938f48b,1406,26410,금정구,2641011000,서동
20210630,2021,2,lawDong,62f6a938f48b,428,26410,금정구,2641011100,금사동
20210630,2021,2,lawDong,62f6a938f48b,135,26410,금정구,2641011200,회동동
20210630,2021,2,lawDong,62f6a938f48b,125,26410,금정구,2641011300,금성동
20210630,2021,2,lawDong,62f6a938f48b,683,26440,강서구,2644010100,대저1동
20210630,2021,2,lawDong,62f6a938f48b,747,26440,강서구,2644010200,대저2동
20210630,2021,2,lawDong,62f6a938f48b,273,26440,강서구,2644010300,강동동
20210630,2021,2,lawDong,62f6a938f48b,2948,26440,강서구,2644010400,명지동
20210630,2021,2,lawDong,62f6a938f48b,61,26440,강서구,2644010500,죽림동
20210630,2021,2,lawDong,62f6a938f48b,19,26440,강서구,2644010600,식만동
20210630,2021,2,lawDong,62f6a938f48b,26,26440,강서구,2644010700,죽동동
20210630,2021,2,lawDong,62f6a938f48b,57,26440,강서구,2644010800,봉림동
20210630,2021,2,lawDong,62f6a938f48b,320,26440,강서구,2644010900,송정동
20210630,2021,2,lawDong,62f6a938f48b,157,26440,강서구,2644011000,화전동
20210630,2021,2,lawDong,62f6a938f48b,194,26440,강서구,2644011100,녹산동
20210630,2021,2,lawDong,62f6a938f48b,64,26440,강서구,2644011200,생곡동
20210630,2021,2,lawDong,62f6a938f48b,60,26440,강서구,2644011300,구랑동
20210630,2021,2,lawDong,62f6a938f48b,245,26440,강서구,2644011400,지사동
20210630,2021,2,lawDong,62f6a938f48b,73,26440,강서구,2644011500,미음동
20210630,2021,2,lawDong,62f6a938f48b,142,26440,강서구,2644011600,범방동
20210630,2021,2,lawDong,62f6a938f48b,571,26440,강서구,2644011700,신호동
20210630,2021,2,lawDong,62f6a938f48b,25,26440,강서구,2644011800,동선동
20210630,2021,2,lawDong,62f6a938f48b,47,26440,강서구,2644011900,성북동
20210630,2021,2,lawDong,62f6a938f48b,5,26440,강서구,2644012000,눌차동
20210630,2021,2,lawDong,62f6a938f48b,71,26440,강서구,2644012100,천성동
20210630,2021,2,lawDong,62f6a938f48b,48,26440,강서구,2644012200,대항동
20210630,2021,2,lawDong,62f6a938f48b,2824,26470,연제구,2647010100,거제동
20210630,2021,2,lawDong,62f6a938f48b,6924,26470,연제구,2647010200,연산동
20210630,2021,2,lawDong,62f6a938f48b,1283,26500,수영구,2650010100,망미동
20210630,2021,2,lawDong,62f6a938f48b,1098,26500,수영구,2650010200,수영동
20210630,2021,2,lawDong,62f6a938f48b,1487,26500,수영구,2650010300,민락동
20210630,2021,2,lawDong,62f6a938f48b,3216,26500,수영구,2650010400,광안동
20210630,2021,2,lawDong,62f6a938f48b,1838,26500,수영구,2650010500,남천동
20210630,2021,2,lawDong,62f6a938f48b,415,26530,사상구,2653010100,삼락동
20210630,2021,2,lawDong,62f6a938f48b,1255,26530,사상구,2653010200,모라동
20210630,2021,2,lawDong,62f6a938f48b,1012,26530,사상구,2653010300,덕포동
20210630,2021,2,lawDong,62f6a938f48b,2556,26530,사상구,2653010400,괘법동
20210630,2021,2,lawDong,62f6a938f48b,1435,26530,사상구,2653010500,감전동
20210630,2021,2,lawDong,62f6a938f48b,1690,26530,사상구,2653010600,주례동
20210630,2021,2,lawDong,62f6a938f48b,846,26530,사상구,2653010700,학장동
20210630,2021,2,lawDong,62f6a938f48b,777,26530,사상구,2653010800,엄궁동
20210630,2021,2,lawDong,62f6a938f48b,704,26710,기장군,2671025021,기장읍
20210630,2021,2,lawDong,62f6a938f48b,380,26710,기장군,2671025022,기장읍
20210630,2021,2,lawDong,62f6a938f48b,10,26710,기장군,2671025023,기장읍
20210630,2021,2,lawDong,62f6a938f48b,82,26710,기장군,2671025024,기장읍
20210630,2021,2,lawDong,62f6a938f48b,69,26710,기장군,2671025025,기장읍
20210630,2021,2,lawDong,62f6a938f48b,776,26710,기장군,2671025026,기장읍
20210630,2021,2,lawDong,62f6a938f48b,281,26710,기장군,2671025027,기장읍
20210630,2021,2,lawDong,62f6a938f48b,114,26710,기장군,2671025028,기장읍
20210630,2021,2,lawDong,62f6a938f48b,112,26710,기장군,2671025029,기장읍
20210630,2021,2,lawDong,62f6a938f48b,20,26710,기장군,2671025030,기장읍
20210630,2021,2,lawDong,62f6a938f48b,8,26710,기장군,2671025031,기장읍
20210630,2021,2,lawDong,62f6a938f48b,421,26710,기장군,2671025032,기장읍
20210630,2021,2,lawDong,62f6a938f48b,258,26710,기장군,2671025033,기장읍
20210630,2021,2,lawDong,62f6a938f48b,67,26710,기장군,2671025034,기장읍
20210630,2021,2,lawDong,62f6a938f48b,316,26710,기장군,2671025321,장안읍
20210630,2021,2,lawDong,62f6a938f48b,4,26710,기장군,2671025323,장안읍
20210630,2021,2,lawDong,62f6a938f48b,30,26710,기장군,2671025324,장안읍
20210630,2021,2,lawDong,62f6a938f48b,45,26710,기장군,2671025325,장안읍
20210630,2021,2,lawDong,62f6a938f48b,9,26710,기장군,2671025326,장안읍
20210630,2021,2,lawDong,62f6a938f48b,12,26710,기장군,2671025327,장안읍
20210630,2021,2,lawDong,62f6a938f48b,65,26710,기장군,2671025328,장안읍
20210630,2021,2,lawDong,62f6a938f48b,33,26710,기장군,2671025329,장안읍
20210630,2021,2,lawDong,62f6a938f48b,106,26710,기장군,2671025330,장안읍
20210630,2021,2,lawDong,62f6a938f48b,39,26710,기장군,2671025331,장안읍
20210630,2021,2,lawDong,62f6a938f48b,40,26710,기장군,2671025332,장안읍
20210630,2021,2,lawDong,62f6a938f48b,20,26710,기장군,2671025333,장안읍
20210630,2021,2,lawDong,62f6a938f48b,118,26710,기장군,2671025334,장안읍
20210630,2021,2,lawDong,62f6a938f48b,255,26710,기장군,2671025621,정관읍
20210630,2021,2,lawDong,62f6a938f48b,1037,26710,기장군,2671025622,정관읍
20210630,2021,2,lawDong,62f6a938f48b,4,26710,기장군,2671025623,정관읍
20210630,2021,2,lawDong,62f6a938f48b,5,26710,기장군,2671025624,정관읍
20210630,2021,2,lawDong,62f6a938f48b,235,26710,기장군,2671025625,정관읍
20210630,2021,2,lawDong,62f6a938f48b,23,26710,기장군,2671025626,정관읍
20210630,2021,2,lawDong,62f6a938f48b,467,26710,기장군,2671025627,정관읍
20210630,2021,2,lawDong,62f6a938f48b,409,26710,기장군,2671025628,정관읍
20210630,2021,2,lawDong,62f6a938f48b,5,26710,기장군,2671025629,정관읍
20210630,2021,2,lawDong,62f6a938f48b,87,26710,기장군,2671025630,정관읍
20210630,2021,2,lawDong,62f6a938f48b,507,26710,기장군,2671025921,일광읍
20210630,2021,2,lawDong,62f6a938f48b,148,26710,기장군,2671025922,일광읍
20210630,2021,2,lawDong,62f6a938f48b,30,26710,기장군,2671025923,일광읍
20210630,2021,2,lawDong,62f6a938f48b,48,26710,기장군,2671025924,일광읍
20210630,2021,2,lawDong,62f6a938f48b,28,26710,기장군,2671025925,일광읍
20210630,2021,2,lawDong,62f6a938f48b,30,26710,기장군,2671025926,일광읍
20210630,2021,2,lawDong,62f6a938f48b,64,26710,기장군,2671025927,일광읍
20210630,2021,2,lawDong,62f6a938f48b,25,26710,기장군,2671025928,일광읍
20210630,2021,2,lawDong,62f6a938f48b,4,26710,기장군,2671025929,일광읍
20210630,2021,2,lawDong,62f6a938f48b,20,26710,기장군,2671025930,일광읍
20210630,2021,2,lawDong,62f6a938f48b,57,26710,기장군,2671025931,일광읍
20210630,2021,2,lawDong,62f6a938f48b,4,26710,기장군,2671025932,일광읍
20210630,2021,2,lawDong,62f6a938f48b,14,26710,기장군,2671025933,일광읍
20210630,2021,2,lawDong,62f6a938f48b,13,26710,기장군,2671033021,철마면
20210630,2021,2,lawDong,62f6a938f48b,38,26710,기장군,2671033022,철마면
20210630,2021,2,lawDong,62f6a938f48b,2,26710,기장군,2671033023,철마면
20210630,2021,2,lawDong,62f6a938f48b,55,26710,기장군,2671033024,철마면
20210630,2021,2,lawDong,62f6a938f48b,29,26710,기장군,2671033025,철마면
20210630,2021,2,lawDong,62f6a938f48b,21,26710,기장군,2671033026,철마면
20210630,2021,2,lawDong,62f6a938f48b,8,26710,기장군,2671033027,철마면
20210630,2021,2,lawDong,62f6a938f48b,8,26710,기장군,2671033028,철마면
20210630,2021,2,lawDong,62f6a938f48b,56,26710,기장군,2671033029,철마면
20210630,2021,2,lawDong,62f6a938f48b,20,26710,기장군,2671033030,철마면
20210630,2021,2,lawDong,62f6a938f48b,13,26710,기장군,2671033031,철마면
20210930,2021,3,busan,62f6a938f48b,155874,,,,
20210930,2021,3,district,62f6a938f48b,7562,26110,중구,,
20210930,2021,3,district,62f6a938f48b,4006,26140,서구,,
20210930,2021,3,district,62f6a938f48b,6811,26170,동구,,
20210930,2021,3,district,62f6a938f48b,4141,26200,영도구,,
20210930,2021,3,district,62f6a938f48b,20185,26230,부산진구,,
20210930,2021,3,district,62f6a938f48b,11935,26260,동래구,,
20210930,2021,3,district,62f6a938f48b,9366,26290,남구,,
20210930,2021,3,district,62f6a938f48b,8911,26320,북구,,
20210930,2021,3,district,62f6a938f48b,17144,26350,해운대구,,
20210930,2021,3,district,62f6a938f48b,10986,26380,사하구,,
20210930,2021,3,district,62f6a938f48b,10666,26410,금정구,,
20210930,2021,3,district,62f6a938f48b,7039,26440,강서구,,
20210930,2021,3,district,62f6a938f48b,9874,26470,연제구,,
20210930,2021,3,district,62f6a938f48b,9093,26500,수영구,,
20210930,2021,3,district,62f6a938f48b,10068,26530,사상구,,
20210930,2021,3,district,62f6a938f48b,8087,26710,기장군,,
20210930,2021,3,lawDong,62f6a938f48b,309,26110,중구,2611010100,영주동
20210930,2021,3,lawDong,62f6a938f48b,61,26110,중구,2611010200,대창동1가
20210930,2021,3,lawDong,62f6a938f48b,52,26110,중구,2611010300,대창동2가
20210930,2021,3,lawDong,62f6a938f48b,62,26110,중구,2611010400,중앙동1가
20210930,2021,3,lawDong,62f6a938f48b,122,26110,중구,2611010500,중앙동2가
20210930,2021,3,lawDong,62f6a938f48b,114,26110,중구,2611010600,중앙동3가
20210930,2021,3,lawDong,62f6a938f48b,682,26110,중구,2611010700,중앙동4가
20210930,2021,3,lawDong,62f6a938f48b,59,26110,중구,2611010800,중앙동5가
20210930,2021,3,lawDong,62f6a938f48b,240,26110,중구,2611010900,중앙동6가
20210930,2021,3,lawDong,62f6a938f48b,374,26110,중구,2611011000,중앙동7가
20210930,2021,3,lawDong,62f6a938f48b,72,26110,중구,2611011100,동광동1가
20210930,2021,3,lawDong,62f6a938f48b,73,26110,중구,2611011200,동광동2가
20210930,2021,3,lawDong,62f6a938f48b,72,26110,중구,2611011300,동광동3가
20210930,2021,3,lawDong,62f6a938f48b,71,26110,중구,2611011400,동광동4가
20210930,2021,3,lawDong,62f6a938f48b,107,26110,중구,2611011500,동광동5가
20210930,2021,3,lawDong,62f6a938f48b,72,26110,중구,2611011600,대청동1가
20210930,2021,3,lawDong,62f6a938f48b,159,26110,중구,2611011700,대청동2가
20210930,2021,3,lawDong,62f6a938f48b,54,26110,중구,2611011800,대청동3가
20210930,2021,3,lawDong,62f6a938f48b,85,26110,중구,2611011900,대청동4가
20210930,2021,3,lawDong,62f6a938f48b,191,26110,중구,2611012000,보수동1가
20210930,2021,3,lawDong,62f6a938f48b,136,26110,중구,2611012100,보수동2가
20210930,2021,3,lawDong,62f6a938f48b,81,26110,중구,2611012200,보수동3가
20210930,2021,3,lawDong,62f6a938f48b,649,26110,중구,2611012300,부평동1가
20210930,2021,3,lawDong,62f6a938f48b,559,26110,중구,2611012400,부평동2가
20210930,2021,3,lawDong,62f6a938f48b,170,26110,중구,2611012500,부평동3가
20210930,2021,3,lawDong,62f6a938f48b,122,26110,중구,2611012600,부평동4가
20210930,2021,3,lawDong,62f6a938f48b,299,26110,중구,2611012700,신창동1가
20210930,2021,3,lawDong,62f6a938f48b,264,26110,중구,2611012800,신창동2가
20210930,2021,3,lawDong,62f6a938f48b,104,26110,중구,2611012900,신창동3가
20210930,2021,3,lawDong,62f6a938f48b,267,26110,중구,2611013000,신창동4가
20210930,2021,3,lawDong,62f6a938f48b,176,26110,중구,2611013100,창선동1가
20210930,2021,3,lawDong,62f6a938f48b,203,26110,중구,2611013200,창선동2가
20210930,2021,3,lawDong,62f6a938f48b,132,26110,중구,2611013300,광복동1가
20210930,2021,3,lawDong,62f6a938f48b,84,26110,중구,2611013400,광복동2가
20210930,2021,3,lawDong,62f6a938f48b,64,26110,중구,2611013500,광복동3가
20210930,2021,3,lawDong,62f6a938f48b,83,26110,중구,2611013600,남포동1가
20210930,2021,3,lawDong,62f6a938f48b,171,26110,중구,2611013700,남포동2가
20210930,2021,3,lawDong,62f6a938f48b,60,26110,중구,2611013800,남포동3가
20210930,2021,3,lawDong,62f6a938f48b,153,26110,중구,2611013900,남포동4가
20210930,2021,3,lawDong,62f6a938f48b,412,26110,중구,2611014000,남포동5가
20210930,2021,3,lawDong,62f6a938f48b,342,26110,중구,2611014100,남포동6가
20210930,2021,3,lawDong,62f6a938f48b,192,26140,서구,2614010100,동대신동1가
20210930,2021,3,lawDong,62f6a938f48b,273,26140,서구,2614010200,동대신동2가
20210930,2021,3,lawDong,62f6a938f48b,335,26140,서구,2614010300,동대신동3가
20210930,2021,3,lawDong,62f6a938f48b,181,26140,서구,2614010400,서대신동1가
20210930,2021,3,lawDong,62f6a938f48b,290,26140,서구,2614010500,서대신동2가
20210930,2021,3,lawDong,62f6a938f48b,414,26140,서구,2614010600,서대신동3가
20210930,2021,3,lawDong,62f6a938f48b,46,26140,서구,2614010700,부용동1가
20210930,2021,3,lawDong,62f6a938f48b,52,26140,서구,2614010800,부용동2가
20210930,2021,3,lawDong,62f6a938f48b,140,26140,서구,2614010900,부민동1가
20210930,2021,3,lawDong,62f6a938f48b,74,26140,서구,2614011000,부민동2가
20210930,2021,3,lawDong,62f6a938f48b,40,26140,서구,2614011100,부민동3가
20210930,2021,3,lawDong,62f6a938f48b,67,26140,서구,2614011200,토성동1가
20210930,2021,3,lawDong,62f6a938f48b,29,26140,서구,2614011300,토성동2가
20210930,2021,3,lawDong,62f6a938f48b,48,26140,서구,2614011400,토성동3가
20210930,2021,3,lawDong,62f6a938f48b,60,26140,서구,2614011500,아미동1가
20210930,2021,3,lawDong,62f6a938f48b,177,26140,서구,2614011600,아미동2가
20210930,2021,3,lawDong,62f6a938f48b,48,26140,서구,2614011700,토성동4가
20210930,2021,3,lawDong,62f6a938f48b,76,26140,서구,2614011800,토성동5가
20210930,2021,3,lawDong,62f6a938f48b,81,26140,서구,2614011900,초장동
20210930,2021,3,lawDong,62f6a938f48b,377,26140,서구,2614012000,충무동1가
20210930,2021,3,lawDong,62f6a938f48b,71,26140,서구,2614012100,충무동2가
20210930,2021,3,lawDong,62f6a938f48b,54,26140,서구,2614012200,충무동3가
20210930,2021,3,lawDong,62f6a938f48b,366,26140,서구,2614012300,남부민동
20210930,2021,3,lawDong,62f6a938f48b,515,26140,서구,2614012400,암남동
20210930,2021,3,lawDong,62f6a938f48b,2361,26170,동구,2617010100,초량동
20210930,2021,3,lawDong,62f6a938f48b,1074,26170,동구,2617010200,수정동
20210930,2021,3,lawDong,62f6a938f48b,362,26170,동구,2617010300,좌천동
20210930,2021,3,lawDong,62f6a938f48b,3014,26170,동구,2617010400,범일동
20210930,2021,3,lawDong,62f6a938f48b,254,26200,영도구,2620010100,대교동1가
20210930,2021,3,lawDong,62f6a938f48b,239,26200,영도구,2620010200,대교동2가
20210930,2021,3,lawDong,62f6a938f48b,49,26200,영도구,2620010300,대평동1가
20210930,2021,3,lawDong,62f6a938f48b,23,26200,영도구,2620010400,대평동2가
20210930,2021,3,lawDong,62f6a938f48b,315,26200,영도구,2620010500,남항동1가
20210930,2021,3,lawDong,62f6a938f48b,140,26200,영도구,2620010600,남항동2가
20210930,2021,3,lawDong,62f6a938f48b,62,26200,영도구,2620010700,남항동3가
20210930,2021,3,lawDong,62f6a938f48b,175,26200,영도구,2620010800,영선동1가
20210930,2021,3,lawDong,62f6a938f48b,231,26200,영도구,2620010900,영선동2가
20210930,2021,3,lawDong,62f6a938f48b,124,26200,영도구,2620011000,영선동3가
20210930,2021,3,lawDong,62f6a938f48b,130,26200,영도구,2620011100,영선동4가
20210930,2021,3,lawDong,62f6a938f48b,48,26200,영도구,2620011200,신선동1가
20210930,2021,3,lawDong,62f6a938f48b,42,26200,영도구,2620011300,신선동2가
20210930,2021,3,lawDong,62f6a938f48b,50,26200,영도구,2620011400,신선동3가
20210930,2021,3,lawDong,62f6a938f48b,87,26200,영도구,2620011500,봉래동1가
20210930,2021,3,lawDong,62f6a938f48b,130,26200,영도구,2620011600,봉래동2가
20210930,2021,3,lawDong,62f6a938f48b,186,26200,영도구,2620011700,봉래동3가
20210930,2021,3,lawDong,62f6a938f48b,36,26200,영도구,2620011800,봉래동4가
20210930,2021,3,lawDong,62f6a938f48b,62,26200,영도구,2620011900,봉래동5가
20210930,2021,3,lawDong,62f6a938f48b,597,26200,영도구,2620012000,청학동
20210930,2021,3,lawDong,62f6a938f48b,1161,26200,영도구,2620012100,동삼동
20210930,2021,3,lawDong,62f6a938f48b,1869,26230,부산진구,2623010100,양정동
20210930,2021,3,lawDong,62f6a938f48b,2876,26230,부산진구,2623010200,전포동
20210930,2021,3,lawDong,62f6a938f48b,6826,26230,부산진구,2623010300,부전동
20210930,2021,3,lawDong,62f6a938f48b,1860,26230,부산진구,2623010400,범천동
20210930,2021,3,lawDong,62f6a938f48b,179,26230,부산진구,2623010500,범전동
20210930,2021,3,lawDong,62f6a938f48b,513,26230,부산진구,2623010600,연지동
20210930,2021,3,lawDong,62f6a938f48b,810,26230,부산진구,2623010700,초읍동
20210930,2021,3,lawDong,62f6a938f48b,885,26230,부산진구,2623010800,부암동
20210930,2021,3,lawDong,62f6a938f48b,1474,26230,부산진구,2623010900,당감동
20210930,2021,3,lawDong,62f6a938f48b,1318,26230,부산진구,2623011000,가야동
20210930,2021,3,lawDong,62f6a938f48b,1575,26230,부산진구,2623011100,개금동
20210930,2021,3,lawDong,62f6a938f48b,919,26260,동래구,2626010100,명장동
20210930,2021,3,lawDong,62f6a938f48b,2141,26260,동래구,2626010200,안락동
20210930,2021,3,lawDong,62f6a938f48b,86,26260,동래구,2626010300,칠산동
20210930,2021,3,lawDong,62f6a938f48b,321,26260,동래구,2626010400,낙민동
20210930,2021,3,lawDong,62f6a938f48b,397,26260,동래구,2626010500,복천동
20210930,2021,3,lawDong,62f6a938f48b,876,26260,동래구,2626010600,수안동
20210930,2021,3,lawDong,62f6a938f48b,1457,26260,동래구,2626010700,명륜동
20210930,2021,3,lawDong,62f6a938f48b,3501,26260,동래구,2626010800,온천동
20210930,2021,3,lawDong,62f6a938f48b,2237,26260,동래구,2626010900,사직동
20210930,2021,3,lawDong,62f6a938f48b,4582,26290,남구,2629010600,대연동
20210930,2021,3,lawDong,62f6a938f48b,1982,26290,남구,2629010700,용호동
20210930,2021,3,lawDong,62f6a938f48b,349,26290,남구,2629010800,용당동
20210930,2021,3,lawDong,62f6a938f48b,1582,26290,남구,2629010900,문현동
20210930,2021,3,lawDong,62f6a938f48b,255,26290,남구,2629011000,우암동
20210930,2021,3,lawDong,62f6a938f48b,616,26290,남구,2629011100,감만동
20210930,2021,3,lawDong,62f6a938f48b,615,26320,북구,2632010100,금곡동
20210930,2021,3,lawDong,62f6a938f48b,2292,26320,북구,2632010200,화명동
20210930,2021,3,lawDong,62f6a938f48b,1418,26320,북구,2632010300,만덕동
20210930,2021,3,lawDong,62f6a938f48b,2131,26320,북구,2632010400,덕천동
20210930,2021,3,lawDong,62f6a938f48b,2455,26320,북구,2632010500,구포동
20210930,2021,3,lawDong,62f6a938f48b,1303,26350,해운대구,2635010100,반송동
20210930,2021,3,lawDong,62f6a938f48b,76,26350,해운대구,2635010200,석대동
20210930,2021,3,lawDong,62f6a938f48b,1924,26350,해운대구,2635010300,반여동
20210930,2021,3,lawDong,62f6a938f48b,2486,26350,해운대구,2635010400,재송동
20210930,2021,3,lawDong,62f6a938f48b,4975,26350,해운대구,2635010500,우동
20210930,2021,3,lawDong,62f6a938f48b,2574,26350,해운대구,2635010600,중동
20210930,2021,3,lawDong,62f6a938f48b,3117,26350,해운대구,2635010700,좌동
20210930,2021,3,lawDong,62f6a938f48b,689,26350,해운대구,2635010800,송정동
20210930,2021,3,lawDong,62f6a938f48b,2239,26380,사하구,2638010100,괴정동
20210930,2021,3,lawDong,62f6a938f48b,1074,26380,사하구,2638010200,당리동
20210930,2021,3,lawDong,62f6a938f48b,2414,26380,사하구,2638010300,하단동
20210930,2021,3,lawDong,62f6a938f48b,1120,26380,사하구,2638010400,신평동
20210930,2021,3,lawDong,62f6a938f48b,1315,26380,사하구,2638010500,장림동
20210930,2021,3,lawDong,62f6a938f48b,1733,26380,사하구,2638010600,다대동
20210930,2021,3,lawDong,62f6a938f48b,301,26380,사하구,2638010700,구평동
20210930,2021,3,lawDong,62f6a938f48b,790,26380,사하구,2638010800,감천동
20210930,2021,3,lawDong,62f6a938f48b,171,26410,금정구,2641010100,두구동
20210930,2021,3,lawDong,62f6a938f48b,85,26410,금정구,2641010200,노포동
