year2024,code,name,populationType,observedMonths2024,nameMissing2024,peakHours2024,maximum2024,midnight2024,noon2024,noonToMidnight2024,year2023,observedMonths2023,nameMissing2023,peakHours2023,maximum2023,midnight2023,noon2023,noonToMidnight2023,peakSetSame,noonChange
2024,2629061000,남구 용당동,평균직장인구수,12,False,14시,2997.4166666666665,132.66666666666666,2884.5833333333335,21.74309045226131,2023,12,False,14시,3185.75,164.91666666666666,3034.25,18.39868620515412,True,-149.66666666666652
2024,2629061000,남구 용당동,평균방문인구수,12,False,11시,4170.916666666667,1271.8333333333333,4138.583333333333,3.2540296160398374,2023,12,False,12시,4413.083333333333,1339.3333333333333,4413.083333333333,3.2949850671976106,False,-274.5
2024,2629062000,남구 감만1동,평균주거인구수,12,False,04시,5646.416666666667,5502.916666666667,3134.3333333333335,0.5695767396077838,2023,12,False,04시,7806.916666666667,7604.666666666667,4495.833333333333,0.5911940036819496,True,-1361.4999999999995
2024,2629062000,남구 감만1동,평균직장인구수,12,False,14시,2034.1666666666667,173.16666666666666,1961.0,11.324350336862368,2023,12,False,10시,2410.6666666666665,214.5,2339.4166666666665,10.906371406371406,False,-378.4166666666665
2024,2629062000,남구 감만1동,평균방문인구수,12,False,14시,3079.4166666666665,1611.0833333333333,2933.8333333333335,1.8210313970930536,2023,12,False,11시,3511.75,1891.1666666666667,3373.5,1.7838195117652242,False,-439.6666666666665
2024,2629063000,남구 감만2동,평균주거인구수,12,False,04시,4185.583333333333,4074.0,2454.4166666666665,0.6024586810669285,2023,12,False,04시,3957.0,3857.0,2357.4166666666665,0.6112047359778757,True,97.0
2024,2629063000,남구 감만2동,평균직장인구수,12,False,16시,600.0833333333334,56.416666666666664,541.75,9.602658788774002,2023,12,False,15시,572.1666666666666,48.75,533.75,10.948717948717949,False,8.0
2024,2629063000,남구 감만2동,평균방문인구수,12,False,23시,1818.0,1723.5,1650.0833333333333,0.9574025722850787,2023,12,False,19시,1052.0,876.0,992.1666666666666,1.1326103500761036,False,657.9166666666666
2024,2629064500,남구 우암동,평균주거인구수,12,False,04시,11948.833333333334,11686.833333333334,6936.0,0.5934883986252335,2023,12,False,04시,12168.916666666666,11917.75,7080.166666666667,0.5940858523351025,True,-144.16666666666697
2024,2629064500,남구 우암동,평균직장인구수,12,False,16시,2135.6666666666665,212.66666666666666,2051.8333333333335,9.648119122257054,2023,12,False,16시,2061.5833333333335,211.16666666666666,1981.6666666666667,9.384372533543806,True,70.16666666666674
2024,2629064500,남구 우암동,평균방문인구수,12,False,10시,3653.0,2668.9166666666665,3517.6666666666665,1.318012926593187,2023,12,False,10시,3706.6666666666665,2919.0833333333335,3593.75,1.2311227839789887,True,-76.08333333333348
2024,2629068000,남구 문현1동,평균주거인구수,12,False,04시,8048.333333333333,7869.416666666667,4549.75,0.5781559412493513,2023,12,False,04시,8615.666666666666,8463.5,4939.833333333333,0.5836631811110454,True,-390.08333333333303
