year2024,행정동코드,행정동명,나이대,평균주거인구수2024,평균직장인구수2024,평균방문인구수2024,observedMonths2024,nameMissing2024,year2023,평균주거인구수2023,평균직장인구수2023,평균방문인구수2023,observedMonths2023,nameMissing2023,평균주거인구수差,평균직장인구수差,평균방문인구수差
2024,2623076000,부산진구 개금3동,60대이상,7395.416666666667,340.0,973.9166666666666,12,False,2023,6509.75,319.6666666666667,984.4166666666666,12,False,885.666666666667,20.333333333333314,-10.5
2024,2623077000,부산진구 범천1동,20대,1672.5833333333333,477.0,1050.3333333333333,12,False,2023,1711.8333333333333,505.25,1248.75,12,False,-39.25,-28.25,-198.41666666666674
2024,2623077000,부산진구 범천1동,20대미만,445.6666666666667,18.166666666666668,343.25,12,False,2023,456.9166666666667,19.08333333333333,375.75,12,False,-11.25,-0.9166666666666607,-32.5
2024,2623077000,부산진구 범천1동,30대,1767.8333333333333,616.9166666666666,1091.0,12,False,2023,1837.5,598.75,1223.0833333333333,12,False,-69.66666666666674,18.16666666666663,-132.08333333333326
2024,2623077000,부산진구 범천1동,40대,1175.8333333333333,604.25,1002.8333333333334,12,False,2023,1204.3333333333333,616.0,1128.0833333333333,12,False,-28.5,-11.75,-125.24999999999989
2024,2623077000,부산진구 범천1동,50대,1231.9166666666667,743.6666666666666,1192.9166666666667,12,False,2023,1258.25,765.5,1284.8333333333333,12,False,-26.333333333333258,-21.83333333333337,-91.91666666666652
2024,2623077000,부산진구 범천1동,60대이상,2739.75,649.5833333333334,2139.583333333333,12,False,2023,2691.0,630.0,2255.833333333333,12,False,48.75,19.58333333333337,-116.25
2024,2623078000,부산진구 범천2동,20대,1414.5833333333333,126.25,349.6666666666667,12,False,2023,1446.25,178.5,458.8333333333333,12,False,-31.666666666666742,-52.25,-109.16666666666663
2024,2623078000,부산진구 범천2동,20대미만,697.4166666666666,17.666666666666668,130.0,12,False,2023,735.6666666666666,20.5,151.41666666666666,12,False,-38.25,-2.833333333333332,-21.416666666666657
2024,2623078000,부산진구 범천2동,30대,2351.1666666666665,191.83333333333331,439.6666666666667,12,False,2023,2316.583333333333,232.0,501.25,12,False,34.583333333333485,-40.166666666666686,-61.583333333333314
2024,2623078000,부산진구 범천2동,40대,1990.0,187.5,353.0833333333333,12,False,2023,1992.6666666666667,232.58333333333331,429.3333333333333,12,False,-2.6666666666667425,-45.083333333333314,-76.25
2024,2623078000,부산진구 범천2동,50대,2103.0,277.75,408.5,12,False,2023,2103.1666666666665,327.75,542.3333333333334,12,False,-0.16666666666651508,-50.0,-133.83333333333337
2024,2623078000,부산진구 범천2동,60대이상,5414.666666666667,281.9166666666667,777.1666666666666,12,False,2023,5286.5,358.25,1040.8333333333333,12,False,128.16666666666697,-76.33333333333331,-263.66666666666663
2024,2626051000,동래구 수민동,20대,1664.4166666666667,267.4166666666667,584.4166666666666,12,False,2023,1520.0833333333333,284.1666666666667,701.0833333333334,12,False,144.33333333333348,-16.75,-116.66666666666674
2024,2626051000,동래구 수민동,20대미만,1495.8333333333333,124.75,557.25,12,False,2023,1444.6666666666667,85.66666666666667,695.1666666666666,12,False,51.166666666666515,39.08333333333333,-137.91666666666663
2024,2626051000,동래구 수민동,30대,1905.4166666666667,361.0,703.6666666666666,12,False,2023,1854.25,362.6666666666667,797.6666666666666,12,False,51.16666666666674,-1.6666666666666856,-94.0
2024,2626051000,동래구 수민동,40대,2281.1666666666665,423.4166666666667,886.5833333333334,12,False,2023,2338.833333333333,427.25,1052.4166666666667,12,False,-57.666666666666515,-3.8333333333333144,-165.83333333333337
2024,2626051000,동래구 수민동,50대,2570.333333333333,512.9166666666666,1154.8333333333333,12,False,2023,2494.9166666666665,513.3333333333334,1276.5833333333333,12,False,75.41666666666652,-0.41666666666674246,-121.75
2024,2626051000,동래구 수민동,60대이상,7981.583333333333,451.5833333333333,2342.25,12,False,2023,7101.833333333333,420.0,2655.0,12,False,879.75,31.583333333333314,-312.75
2024,2626052000,동래구 복산동,20대,499.0,58.16666666666666,114.33333333333331,12,False,2023,548.1666666666666,63.333333333333336,169.33333333333334,12,False,-49.16666666666663,-5.1666666666666785,-55.00000000000003
