snapshot,fieldStudyArea,district,lawDong,categoryCode,category,shops,denominatorShops,sharePct
20240930,못골시장,남구,대연동,G219,식물 소매,20,4314,0.46360686138154844
20240930,못골시장,남구,대연동,G220,애완동물·용품 소매,18,4314,0.4172461752433936
20240930,못골시장,남구,대연동,G221,기타 상품 소매,15,4314,0.3477051460361613
20240930,못골시장,남구,대연동,G222,중고 상품 소매,14,4314,0.3245248029670839
20240930,못골시장,남구,대연동,I101,일반 숙박,29,4314,0.6722299490032453
20240930,못골시장,남구,대연동,I102,기타 숙박,17,4314,0.3940658321743162
20240930,못골시장,남구,대연동,I201,한식,598,4314,13.861845155308298
20240930,못골시장,남구,대연동,I202,중식,61,4314,1.4140009272137228
20240930,못골시장,남구,대연동,I203,일식,69,4314,1.599443671766342
20240930,못골시장,남구,대연동,I204,서양식,58,4314,1.3444598980064906
20240930,못골시장,남구,대연동,I205,동남아시아,11,4314,0.25498377375985165
20240930,못골시장,남구,대연동,I207,구내식당·뷔페,10,4314,0.23180343069077422
20240930,못골시장,남구,대연동,I210,기타 간이,334,4314,7.742234585071859
20240930,못골시장,남구,대연동,I211,주점,217,4314,5.030134445989801
20240930,못골시장,남구,대연동,I212,비알코올 ,236,4314,5.470560964302272
20240930,못골시장,남구,대연동,L102,부동산 서비스,198,4314,4.589707927677329
20240930,못골시장,남구,대연동,M103,법무관련 ,10,4314,0.23180343069077422
20240930,못골시장,남구,대연동,M104,회계·세무,18,4314,0.4172461752433936
20240930,못골시장,남구,대연동,M105,광고,82,4314,1.9007881316643487
20240930,못골시장,남구,대연동,M106,시장 조사,1,4314,0.023180343069077423
20240930,못골시장,남구,대연동,M107,본사·경영 컨설팅,52,4314,1.205377839592026
20240930,못골시장,남구,대연동,M109,기술 서비스,101,4314,2.34121464997682
20240930,못골시장,남구,대연동,M111,수의,5,4314,0.11590171534538711
20240930,못골시장,남구,대연동,M112,전문 디자인,54,4314,1.2517385257301807
20240930,못골시장,남구,대연동,M113,사진 촬영,43,4314,0.9967547519703291
20240930,못골시장,남구,대연동,M114,인쇄·제품제작,29,4314,0.6722299490032453
20240930,못골시장,남구,대연동,M115,기타 전문 과학,3,4314,0.06954102920723226
20240930,못골시장,남구,대연동,N101,시설관리,5,4314,0.11590171534538711
20240930,못골시장,남구,대연동,N102,청소·방제,36,4314,0.8344923504867872
20240930,못골시장,남구,대연동,N104,고용 알선,27,4314,0.6258692628650904
20240930,못골시장,남구,대연동,N105,여행사·보조,30,4314,0.6954102920723226
20240930,못골시장,남구,대연동,N107,사무 지원,24,4314,0.5563282336578581
20240930,못골시장,남구,대연동,N108,기타 사업 서비스,20,4314,0.46360686138154844
20240930,못골시장,남구,대연동,N109,운송장비 대여,8,4314,0.1854427445526194
20240930,못골시장,남구,대연동,N110,가정용품 대여,12,4314,0.27816411682892905
20240930,못골시장,남구,대연동,N111,산업용품 대여,11,4314,0.25498377375985165
20240930,못골시장,남구,대연동,P105,일반 교육,58,4314,1.3444598980064906
20240930,못골시장,남구,대연동,P106,기타 교육,153,4314,3.5465924895688454
20240930,못골시장,남구,대연동,P107,교육 지원,39,4314,0.9040333796940194
20240930,못골시장,남구,대연동,Q101,병원,3,4314,0.06954102920723226
20240930,못골시장,남구,대연동,Q102,의원,69,4314,1.599443671766342
20240930,못골시장,남구,대연동,Q104,기타 보건,7,4314,0.16226240148354196
20240930,못골시장,남구,대연동,R102,도서관·사적지,22,4314,0.5099675475197033
20240930,못골시장,남구,대연동,R103,스포츠 서비스,81,4314,1.877607788595271
20240930,못골시장,남구,대연동,R104,유원지·오락,89,4314,2.0630505331478908
20240930,못골시장,남구,대연동,S201,컴퓨터 수리,10,4314,0.23180343069077422
20240930,못골시장,남구,대연동,S202,통신장비 수리,6,4314,0.13908205841446453
20240930,못골시장,남구,대연동,S203,자동차 수리·세차,53,4314,1.2285581826611034
20240930,못골시장,남구,대연동,S204,모터사이클 수리,6,4314,0.13908205841446453
20240930,못골시장,남구,대연동,S205,가전제품 수리,10,4314,0.23180343069077422
20240930,못골시장,남구,대연동,S206,기타 가정용품 수리,17,4314,0.3940658321743162
20240930,못골시장,남구,대연동,S207,이용·미용,394,4314,9.133055169216505
20240930,못골시장,남구,대연동,S208,욕탕·신체관리,25,4314,0.5795085767269356
20240930,못골시장,남구,대연동,S209,세탁,31,4314,0.7185906351414001
20240930,못골시장,남구,대연동,S210,장례식장 ,3,4314,0.06954102920723226
20240930,못골시장,남구,대연동,S211,기타 개인,1,4314,0.023180343069077423
20240930,광안역 주변,수영구,광안동,G202,자동차 부품 소매,9,3203,0.280986575085857
20240930,광안역 주변,수영구,광안동,G203,모터사이클 소매,4,3203,0.12488292226038089
20240930,광안역 주변,수영구,광안동,G204,종합 소매,134,3203,4.18357789572276
20240930,광안역 주변,수영구,광안동,G205,식료품 소매,52,3203,1.6234779893849516
20240930,광안역 주변,수영구,광안동,G206,음료 소매,1,3203,0.031220730565095223
20240930,광안역 주변,수영구,광안동,G207,담배 소매,7,3203,0.21854511395566656
20240930,광안역 주변,수영구,광안동,G208,가전·통신 소매,39,3203,1.2176084920387138
20240930,광안역 주변,수영구,광안동,G209,섬유·의복·신발 소매,97,3203,3.0284108648142367
20240930,광안역 주변,수영구,광안동,G210,철물·건설자재 소매,13,3203,0.4058694973462379
20240930,광안역 주변,수영구,광안동,G211,가구 소매,7,3203,0.21854511395566656
20240930,광안역 주변,수영구,광안동,G212,기타 생활용품 소매,17,3203,0.5307524196066188
20240930,광안역 주변,수영구,광안동,G213,오락용품 소매,29,3203,0.9054011863877615
20240930,광안역 주변,수영구,광안동,G214,연료 소매,5,3203,0.1561036528254761
20240930,광안역 주변,수영구,광안동,G215,의약·화장품 소매,102,3203,3.184514517639713
20240930,광안역 주변,수영구,광안동,G216,안경·정밀기기 소매,15,3203,0.46831095847642834
20240930,광안역 주변,수영구,광안동,G217,시계·귀금속 소매,12,3203,0.3746487667811427
20240930,광안역 주변,수영구,광안동,G218,장식품 소매,25,3203,0.7805182641273806
20240930,광안역 주변,수영구,광안동,G219,식물 소매,19,3203,0.5931938807368092
20240930,광안역 주변,수영구,광안동,G220,애완동물·용품 소매,15,3203,0.46831095847642834
20240930,광안역 주변,수영구,광안동,G221,기타 상품 소매,3,3203,0.09366219169528567
20240930,광안역 주변,수영구,광안동,G222,중고 상품 소매,8,3203,0.24976584452076178
20240930,광안역 주변,수영구,광안동,I101,일반 숙박,106,3203,3.309397439900094
20240930,광안역 주변,수영구,광안동,I102,기타 숙박,2,3203,0.062441461130190445
20240930,광안역 주변,수영구,광안동,I201,한식,423,3203,13.20636902903528
20240930,광안역 주변,수영구,광안동,I202,중식,35,3203,1.092725569778333
20240930,광안역 주변,수영구,광안동,I203,일식,60,3203,1.8732438339057134
20240930,광안역 주변,수영구,광안동,I204,서양식,65,3203,2.0293474867311896
20240930,광안역 주변,수영구,광안동,I205,동남아시아,7,3203,0.21854511395566656
20240930,광안역 주변,수영구,광안동,I207,구내식당·뷔페,4,3203,0.12488292226038089
20240930,광안역 주변,수영구,광안동,I210,기타 간이,251,3203,7.836403371838901
20240930,광안역 주변,수영구,광안동,I211,주점,188,3203,5.869497346237902
20240930,광안역 주변,수영구,광안동,I212,비알코올 ,182,3203,5.68217296284733
20240930,광안역 주변,수영구,광안동,L102,부동산 서비스,165,3203,5.151420543240712
20240930,광안역 주변,수영구,광안동,M103,법무관련 ,7,3203,0.21854511395566656
20240930,광안역 주변,수영구,광안동,M104,회계·세무,16,3203,0.49953168904152356
20240930,광안역 주변,수영구,광안동,M105,광고,23,3203,0.7180768029971901
20240930,광안역 주변,수영구,광안동,M106,시장 조사,3,3203,0.09366219169528567
20240930,광안역 주변,수영구,광안동,M107,본사·경영 컨설팅,41,3203,1.2800499531689042
20240930,광안역 주변,수영구,광안동,M109,기술 서비스,51,3203,1.5922572588198565
20240930,광안역 주변,수영구,광안동,M111,수의,5,3203,0.1561036528254761
20240930,광안역 주변,수영구,광안동,M112,전문 디자인,55,3203,1.7171401810802374
20240930,광안역 주변,수영구,광안동,M113,사진 촬영,42,3203,1.3112706837339994
20240930,광안역 주변,수영구,광안동,M114,인쇄·제품제작,14,3203,0.4370902279113331
20240930,광안역 주변,수영구,광안동,M115,기타 전문 과학,3,3203,0.09366219169528567
20240930,광안역 주변,수영구,광안동,N101,시설관리,4,3203,0.12488292226038089
20240930,광안역 주변,수영구,광안동,N102,청소·방제,27,3203,0.842959725257571
20240930,광안역 주변,수영구,광안동,N104,고용 알선,16,3203,0.49953168904152356
20240930,광안역 주변,수영구,광안동,N105,여행사·보조,12,3203,0.3746487667811427
20240930,광안역 주변,수영구,광안동,N107,사무 지원,1,3203,0.031220730565095223
20240930,광안역 주변,수영구,광안동,N108,기타 사업 서비스,17,3203,0.5307524196066188
20240930,광안역 주변,수영구,광안동,N109,운송장비 대여,3,3203,0.09366219169528567
20240930,광안역 주변,수영구,광안동,N110,가정용품 대여,14,3203,0.4370902279113331
20240930,광안역 주변,수영구,광안동,N111,산업용품 대여,22,3203,0.6868560724320949
20240930,광안역 주변,수영구,광안동,P105,일반 교육,24,3203,0.7492975335622853
20240930,광안역 주변,수영구,광안동,P106,기타 교육,85,3203,2.653762098033094
20240930,광안역 주변,수영구,광안동,P107,교육 지원,12,3203,0.3746487667811427
20240930,광안역 주변,수영구,광안동,Q101,병원,11,3203,0.34342803621604745
20240930,광안역 주변,수영구,광안동,Q102,의원,45,3203,1.4049328754292851
20240930,광안역 주변,수영구,광안동,Q104,기타 보건,4,3203,0.12488292226038089
20240930,광안역 주변,수영구,광안동,R102,도서관·사적지,10,3203,0.3122073056509522
20240930,광안역 주변,수영구,광안동,R103,스포츠 서비스,41,3203,1.2800499531689042
20240930,광안역 주변,수영구,광안동,R104,유원지·오락,36,3203,1.123946300343428
20240930,광안역 주변,수영구,광안동,S201,컴퓨터 수리,9,3203,0.280986575085857
20240930,광안역 주변,수영구,광안동,S202,통신장비 수리,2,3203,0.062441461130190445
20240930,광안역 주변,수영구,광안동,S203,자동차 수리·세차,48,3203,1.4985950671245707
20240930,광안역 주변,수영구,광안동,S204,모터사이클 수리,6,3203,0.18732438339057134
20240930,광안역 주변,수영구,광안동,S205,가전제품 수리,6,3203,0.18732438339057134
20240930,광안역 주변,수영구,광안동,S206,기타 가정용품 수리,8,3203,0.24976584452076178
20240930,광안역 주변,수영구,광안동,S207,이용·미용,319,3203,9.959413050265375
20240930,광안역 주변,수영구,광안동,S208,욕탕·신체관리,23,3203,0.7180768029971901
20240930,광안역 주변,수영구,광안동,S209,세탁,33,3203,1.0302841086481425
20240930,광안역 주변,수영구,광안동,S210,장례식장 ,1,3203,0.031220730565095223
20240930,광안역 주변,수영구,광안동,S211,기타 개인,3,3203,0.09366219169528567
20240930,신평역 주변,사하구,신평동,G202,자동차 부품 소매,3,1081,0.27752081406105455
20240930,신평역 주변,사하구,신평동,G203,모터사이클 소매,1,1081,0.09250693802035152
20240930,신평역 주변,사하구,신평동,G204,종합 소매,62,1081,5.735430157261795
20240930,신평역 주변,사하구,신평동,G205,식료품 소매,33,1081,3.0527289546716005
20240930,신평역 주변,사하구,신평동,G206,음료 소매,1,1081,0.09250693802035152
20240930,신평역 주변,사하구,신평동,G207,담배 소매,3,1081,0.27752081406105455
20240930,신평역 주변,사하구,신평동,G208,가전·통신 소매,15,1081,1.387604070305273
20240930,신평역 주변,사하구,신평동,G209,섬유·의복·신발 소매,25,1081,2.3126734505087883
20240930,신평역 주변,사하구,신평동,G210,철물·건설자재 소매,18,1081,1.6651248843663276
20240930,신평역 주변,사하구,신평동,G211,가구 소매,1,1081,0.09250693802035152
20240930,신평역 주변,사하구,신평동,G212,기타 생활용품 소매,4,1081,0.3700277520814061
20240930,신평역 주변,사하구,신평동,G213,오락용품 소매,8,1081,0.7400555041628122
20240930,신평역 주변,사하구,신평동,G214,연료 소매,12,1081,1.1100832562442182
20240930,신평역 주변,사하구,신평동,G215,의약·화장품 소매,25,1081,2.3126734505087883
20240930,신평역 주변,사하구,신평동,G216,안경·정밀기기 소매,5,1081,0.46253469010175763
20240930,신평역 주변,사하구,신평동,G217,시계·귀금속 소매,7,1081,0.6475485661424607
20240930,신평역 주변,사하구,신평동,G218,장식품 소매,2,1081,0.18501387604070305
20240930,신평역 주변,사하구,신평동,G219,식물 소매,1,1081,0.09250693802035152
20240930,신평역 주변,사하구,신평동,G220,애완동물·용품 소매,5,1081,0.46253469010175763
20240930,신평역 주변,사하구,신평동,G221,기타 상품 소매,2,1081,0.18501387604070305
20240930,신평역 주변,사하구,신평동,G222,중고 상품 소매,6,1081,0.5550416281221091
20240930,신평역 주변,사하구,신평동,I101,일반 숙박,3,1081,0.27752081406105455
20240930,신평역 주변,사하구,신평동,I201,한식,183,1081,16.92876965772433
20240930,신평역 주변,사하구,신평동,I202,중식,10,1081,0.9250693802035153
20240930,신평역 주변,사하구,신평동,I203,일식,5,1081,0.46253469010175763
20240930,신평역 주변,사하구,신평동,I204,서양식,3,1081,0.27752081406105455
20240930,신평역 주변,사하구,신평동,I205,동남아시아,2,1081,0.18501387604070305
20240930,신평역 주변,사하구,신평동,I207,구내식당·뷔페,11,1081,1.0175763182238668
20240930,신평역 주변,사하구,신평동,I210,기타 간이,72,1081,6.66049953746531
20240930,신평역 주변,사하구,신평동,I211,주점,54,1081,4.995374653098982
20240930,신평역 주변,사하구,신평동,I212,비알코올 ,34,1081,3.145235892691952
20240930,신평역 주변,사하구,신평동,L102,부동산 서비스,26,1081,2.4051803885291396
20240930,신평역 주변,사하구,신평동,M103,법무관련 ,1,1081,0.09250693802035152
20240930,신평역 주변,사하구,신평동,M104,회계·세무,1,1081,0.09250693802035152
20240930,신평역 주변,사하구,신평동,M105,광고,25,1081,2.3126734505087883
20240930,신평역 주변,사하구,신평동,M107,본사·경영 컨설팅,20,1081,1.8501387604070305
20240930,신평역 주변,사하구,신평동,M109,기술 서비스,14,1081,1.2950971322849214
20240930,신평역 주변,사하구,신평동,M111,수의,2,1081,0.18501387604070305
20240930,신평역 주변,사하구,신평동,M112,전문 디자인,53,1081,4.902867715078631
20240930,신평역 주변,사하구,신평동,M113,사진 촬영,7,1081,0.6475485661424607
20240930,신평역 주변,사하구,신평동,M114,인쇄·제품제작,5,1081,0.46253469010175763
20240930,신평역 주변,사하구,신평동,M115,기타 전문 과학,2,1081,0.18501387604070305
20240930,신평역 주변,사하구,신평동,N101,시설관리,2,1081,0.18501387604070305
20240930,신평역 주변,사하구,신평동,N102,청소·방제,5,1081,0.46253469010175763
20240930,신평역 주변,사하구,신평동,N104,고용 알선,4,1081,0.3700277520814061
20240930,신평역 주변,사하구,신평동,N105,여행사·보조,2,1081,0.18501387604070305
20240930,신평역 주변,사하구,신평동,N108,기타 사업 서비스,5,1081,0.46253469010175763
20240930,신평역 주변,사하구,신평동,N109,운송장비 대여,6,1081,0.5550416281221091
20240930,신평역 주변,사하구,신평동,N110,가정용품 대여,2,1081,0.18501387604070305
20240930,신평역 주변,사하구,신평동,N111,산업용품 대여,3,1081,0.27752081406105455
20240930,신평역 주변,사하구,신평동,P105,일반 교육,17,1081,1.572617946345976
20240930,신평역 주변,사하구,신평동,P106,기타 교육,15,1081,1.387604070305273
20240930,신평역 주변,사하구,신평동,P107,교육 지원,3,1081,0.27752081406105455
20240930,신평역 주변,사하구,신평동,Q101,병원,2,1081,0.18501387604070305
20240930,신평역 주변,사하구,신평동,Q102,의원,2,1081,0.18501387604070305
20240930,신평역 주변,사하구,신평동,R102,도서관·사적지,4,1081,0.3700277520814061
20240930,신평역 주변,사하구,신평동,R103,스포츠 서비스,21,1081,1.942645698427382
20240930,신평역 주변,사하구,신평동,R104,유원지·오락,36,1081,3.330249768732655
20240930,신평역 주변,사하구,신평동,S201,컴퓨터 수리,5,1081,0.46253469010175763
20240930,신평역 주변,사하구,신평동,S203,자동차 수리·세차,47,1081,4.3478260869565215
20240930,신평역 주변,사하구,신평동,S204,모터사이클 수리,2,1081,0.18501387604070305
20240930,신평역 주변,사하구,신평동,S205,가전제품 수리,5,1081,0.46253469010175763
20240930,신평역 주변,사하구,신평동,S206,기타 가정용품 수리,4,1081,0.3700277520814061
20240930,신평역 주변,사하구,신평동,S207,이용·미용,91,1081,8.418131359851989
20240930,신평역 주변,사하구,신평동,S208,욕탕·신체관리,11,1081,1.0175763182238668
20240930,신평역 주변,사하구,신평동,S209,세탁,13,1081,1.2025901942645698
20240930,신평역 주변,사하구,신평동,S210,장례식장 ,2,1081,0.18501387604070305
20241231,부전시장,부산진구,부전동,G202,자동차 부품 소매,5,7064,0.07078142695356739
20241231,부전시장,부산진구,부전동,G203,모터사이클 소매,1,7064,0.014156285390713477
20241231,부전시장,부산진구,부전동,G204,종합 소매,158,7064,2.2366930917327292
20241231,부전시장,부산진구,부전동,G205,식료품 소매,225,7064,3.185164212910532
20241231,부전시장,부산진구,부전동,G206,음료 소매,10,7064,0.14156285390713477
20241231,부전시장,부산진구,부전동,G207,담배 소매,21,7064,0.297281993204983
20241231,부전시장,부산진구,부전동,G208,가전·통신 소매,105,7064,1.486409966024915
20241231,부전시장,부산진구,부전동,G209,섬유·의복·신발 소매,1016,7064,14.382785956964893
20241231,부전시장,부산진구,부전동,G210,철물·건설자재 소매,13,7064,0.18403171007927518
20241231,부전시장,부산진구,부전동,G211,가구 소매,9,7064,0.1274065685164213
20241231,부전시장,부산진구,부전동,G212,기타 생활용품 소매,45,7064,0.6370328425821065
20241231,부전시장,부산진구,부전동,G213,오락용품 소매,57,7064,0.8069082672706682
20241231,부전시장,부산진구,부전동,G214,연료 소매,3,7064,0.04246885617214043
20241231,부전시장,부산진구,부전동,G215,의약·화장품 소매,220,7064,3.114382785956965
20241231,부전시장,부산진구,부전동,G216,안경·정밀기기 소매,37,7064,0.5237825594563986
20241231,부전시장,부산진구,부전동,G217,시계·귀금속 소매,63,7064,0.891845979614949
20241231,부전시장,부산진구,부전동,G218,장식품 소매,19,7064,0.26896942242355604
20241231,부전시장,부산진구,부전동,G219,식물 소매,17,7064,0.2406568516421291
20241231,부전시장,부산진구,부전동,G220,애완동물·용품 소매,14,7064,0.19818799546998866
20241231,부전시장,부산진구,부전동,G221,기타 상품 소매,73,7064,1.033408833522084
20241231,부전시장,부산진구,부전동,G222,중고 상품 소매,51,7064,0.7219705549263873
20241231,부전시장,부산진구,부전동,I101,일반 숙박,158,7064,2.2366930917327292
20241231,부전시장,부산진구,부전동,I102,기타 숙박,21,7064,0.297281993204983
20241231,부전시장,부산진구,부전동,I201,한식,820,7064,11.60815402038505
20241231,부전시장,부산진구,부전동,I202,중식,61,7064,0.863533408833522
20241231,부전시장,부산진구,부전동,I203,일식,117,7064,1.6562853907134767
20241231,부전시장,부산진구,부전동,I204,서양식,44,7064,0.622876557191393
20241231,부전시장,부산진구,부전동,I205,동남아시아,17,7064,0.2406568516421291
20241231,부전시장,부산진구,부전동,I207,구내식당·뷔페,8,7064,0.11325028312570781
20241231,부전시장,부산진구,부전동,I210,기타 간이,258,7064,3.652321630804077
20241231,부전시장,부산진구,부전동,I211,주점,743,7064,10.518120045300114
20241231,부전시장,부산진구,부전동,I212,비알코올 ,249,7064,3.5249150622876555
20241231,부전시장,부산진구,부전동,L102,부동산 서비스,215,7064,3.0436013590033975
20241231,부전시장,부산진구,부전동,M103,법무관련 ,40,7064,0.5662514156285391
20241231,부전시장,부산진구,부전동,M104,회계·세무,96,7064,1.3590033975084939
20241231,부전시장,부산진구,부전동,M105,광고,93,7064,1.3165345413363534
20241231,부전시장,부산진구,부전동,M106,시장 조사,3,7064,0.04246885617214043
20241231,부전시장,부산진구,부전동,M107,본사·경영 컨설팅,99,7064,1.401472253680634
20241231,부전시장,부산진구,부전동,M109,기술 서비스,54,7064,0.7644394110985278
20241231,부전시장,부산진구,부전동,M111,수의,3,7064,0.04246885617214043
20241231,부전시장,부산진구,부전동,M112,전문 디자인,23,7064,0.32559456398640996
20241231,부전시장,부산진구,부전동,M113,사진 촬영,60,7064,0.8493771234428086
20241231,부전시장,부산진구,부전동,M114,인쇄·제품제작,91,7064,1.2882219705549265
20241231,부전시장,부산진구,부전동,M115,기타 전문 과학,12,7064,0.16987542468856173
20241231,부전시장,부산진구,부전동,N101,시설관리,9,7064,0.1274065685164213
20241231,부전시장,부산진구,부전동,N102,청소·방제,21,7064,0.297281993204983
20241231,부전시장,부산진구,부전동,N104,고용 알선,61,7064,0.863533408833522
20241231,부전시장,부산진구,부전동,N105,여행사·보조,67,7064,0.948471121177803
20241231,부전시장,부산진구,부전동,N107,사무 지원,12,7064,0.16987542468856173
20241231,부전시장,부산진구,부전동,N108,기타 사업 서비스,19,7064,0.26896942242355604
20241231,부전시장,부산진구,부전동,N109,운송장비 대여,3,7064,0.04246885617214043
20241231,부전시장,부산진구,부전동,N110,가정용품 대여,25,7064,0.3539071347678369
20241231,부전시장,부산진구,부전동,N111,산업용품 대여,12,7064,0.16987542468856173
20241231,부전시장,부산진구,부전동,P105,일반 교육,20,7064,0.28312570781426954
20241231,부전시장,부산진구,부전동,P106,기타 교육,171,7064,2.4207248018120047
20241231,부전시장,부산진구,부전동,P107,교육 지원,33,7064,0.46715741789354476
20241231,부전시장,부산진구,부전동,Q101,병원,13,7064,0.18403171007927518
20241231,부전시장,부산진구,부전동,Q102,의원,285,7064,4.034541336353341
20241231,부전시장,부산진구,부전동,Q104,기타 보건,7,7064,0.09909399773499433
20241231,부전시장,부산진구,부전동,R102,도서관·사적지,10,7064,0.14156285390713477
20241231,부전시장,부산진구,부전동,R103,스포츠 서비스,67,7064,0.948471121177803
20241231,부전시장,부산진구,부전동,R104,유원지·오락,96,7064,1.3590033975084939
20241231,부전시장,부산진구,부전동,S201,컴퓨터 수리,8,7064,0.11325028312570781
20241231,부전시장,부산진구,부전동,S202,통신장비 수리,10,7064,0.14156285390713477
20241231,부전시장,부산진구,부전동,S203,자동차 수리·세차,9,7064,0.1274065685164213
20241231,부전시장,부산진구,부전동,S204,모터사이클 수리,2,7064,0.028312570781426953
20241231,부전시장,부산진구,부전동,S205,가전제품 수리,9,7064,0.1274065685164213
20241231,부전시장,부산진구,부전동,S206,기타 가정용품 수리,45,7064,0.6370328425821065
20241231,부전시장,부산진구,부전동,S207,이용·미용,530,7064,7.502831257078142
20241231,부전시장,부산진구,부전동,S208,욕탕·신체관리,42,7064,0.594563986409966
20241231,부전시장,부산진구,부전동,S209,세탁,13,7064,0.18403171007927518
20241231,부전시장,부산진구,부전동,S210,장례식장 ,2,7064,0.028312570781426953
20241231,부전시장,부산진구,부전동,S211,기타 개인,16,7064,0.22650056625141562
20241231,못골시장,남구,대연동,G202,자동차 부품 소매,20,4826,0.4144218814753419
20241231,못골시장,남구,대연동,G203,모터사이클 소매,3,4826,0.06216328222130128
20241231,못골시장,남구,대연동,G204,종합 소매,183,4826,3.7919602154993783
20241231,못골시장,남구,대연동,G205,식료품 소매,91,4826,1.8856195607128057
20241231,못골시장,남구,대연동,G206,음료 소매,1,4826,0.020721094073767096
20241231,못골시장,남구,대연동,G207,담배 소매,10,4826,0.20721094073767096
20241231,못골시장,남구,대연동,G208,가전·통신 소매,57,4826,1.1811023622047243
20241231,못골시장,남구,대연동,G209,섬유·의복·신발 소매,160,4826,3.3153750518027354
20241231,못골시장,남구,대연동,G210,철물·건설자재 소매,32,4826,0.6630750103605471
20241231,못골시장,남구,대연동,G211,가구 소매,7,4826,0.14504765851636967
20241231,못골시장,남구,대연동,G212,기타 생활용품 소매,21,4826,0.43514297554910897
20241231,못골시장,남구,대연동,G213,오락용품 소매,39,4826,0.8081226688769167
20241231,못골시장,남구,대연동,G214,연료 소매,22,4826,0.45586406962287607
20241231,못골시장,남구,대연동,G215,의약·화장품 소매,113,4826,2.3414836303356816
20241231,못골시장,남구,대연동,G216,안경·정밀기기 소매,23,4826,0.47658516369664317
20241231,못골시장,남구,대연동,G217,시계·귀금속 소매,7,4826,0.14504765851636967
20241231,못골시장,남구,대연동,G218,장식품 소매,10,4826,0.20721094073767096
20241231,못골시장,남구,대연동,G219,식물 소매,28,4826,0.5801906340654787
20241231,못골시장,남구,대연동,G220,애완동물·용품 소매,24,4826,0.49730625777041026
20241231,못골시장,남구,대연동,G221,기타 상품 소매,17,4826,0.3522585992540406
20241231,못골시장,남구,대연동,G222,중고 상품 소매,18,4826,0.3729796933278077
20241231,못골시장,남구,대연동,I101,일반 숙박,31,4826,0.64235391628678
20241231,못골시장,남구,대연동,I102,기타 숙박,16,4826,0.33153750518027353
20241231,못골시장,남구,대연동,I201,한식,679,4826,14.069622876087857
20241231,못골시장,남구,대연동,I202,중식,68,4826,1.4090343970161625
20241231,못골시장,남구,대연동,I203,일식,74,4826,1.533360961458765
20241231,못골시장,남구,대연동,I204,서양식,62,4826,1.28470783257356
20241231,못골시장,남구,대연동,I205,동남아시아,15,4826,0.31081641110650643
20241231,못골시장,남구,대연동,I207,구내식당·뷔페,11,4826,0.22793203481143803
20241231,못골시장,남구,대연동,I210,기타 간이,394,4826,8.164111065064235
20241231,못골시장,남구,대연동,I211,주점,242,4826,5.014504765851637
20241231,못골시장,남구,대연동,I212,비알코올 ,252,4826,5.221715706589308
20241231,못골시장,남구,대연동,L102,부동산 서비스,206,4826,4.268545379196022
20241231,못골시장,남구,대연동,M103,법무관련 ,13,4826,0.26937422295897223
20241231,못골시장,남구,대연동,M104,회계·세무,21,4826,0.43514297554910897
20241231,못골시장,남구,대연동,M105,광고,90,4826,1.8648984666390385
20241231,못골시장,남구,대연동,M106,시장 조사,1,4826,0.020721094073767096
20241231,못골시장,남구,대연동,M107,본사·경영 컨설팅,57,4826,1.1811023622047243
20241231,못골시장,남구,대연동,M109,기술 서비스,105,4826,2.175714877745545
20241231,못골시장,남구,대연동,M111,수의,6,4826,0.12432656444260257
20241231,못골시장,남구,대연동,M112,전문 디자인,59,4826,1.2225445503522585
20241231,못골시장,남구,대연동,M113,사진 촬영,56,4826,1.1603812681309573
20241231,못골시장,남구,대연동,M114,인쇄·제품제작,30,4826,0.6216328222130129
20241231,못골시장,남구,대연동,M115,기타 전문 과학,8,4826,0.16576875259013676
20241231,못골시장,남구,대연동,N101,시설관리,6,4826,0.12432656444260257
20241231,못골시장,남구,대연동,N102,청소·방제,38,4826,0.7874015748031497
20241231,못골시장,남구,대연동,N104,고용 알선,27,4826,0.5594695399917116
20241231,못골시장,남구,대연동,N105,여행사·보조,34,4826,0.7045171985080813
20241231,못골시장,남구,대연동,N107,사무 지원,30,4826,0.6216328222130129
20241231,못골시장,남구,대연동,N108,기타 사업 서비스,23,4826,0.47658516369664317
20241231,못골시장,남구,대연동,N109,운송장비 대여,5,4826,0.10360547036883548
20241231,못골시장,남구,대연동,N110,가정용품 대여,14,4826,0.29009531703273933
20241231,못골시장,남구,대연동,N111,산업용품 대여,12,4826,0.24865312888520513
20241231,못골시장,남구,대연동,P105,일반 교육,82,4826,1.6991297140489017
20241231,못골시장,남구,대연동,P106,기타 교육,181,4826,3.7505180273518444
20241231,못골시장,남구,대연동,P107,교육 지원,40,4826,0.8288437629506838
20241231,못골시장,남구,대연동,Q101,병원,4,4826,0.08288437629506838
20241231,못골시장,남구,대연동,Q102,의원,87,4826,1.8027351844177373
20241231,못골시장,남구,대연동,Q104,기타 보건,10,4826,0.20721094073767096
20241231,못골시장,남구,대연동,R102,도서관·사적지,22,4826,0.45586406962287607
20241231,못골시장,남구,대연동,R103,스포츠 서비스,102,4826,2.113551595524244
20241231,못골시장,남구,대연동,R104,유원지·오락,97,4826,2.009946125155408
20241231,못골시장,남구,대연동,S201,컴퓨터 수리,13,4826,0.26937422295897223
20241231,못골시장,남구,대연동,S202,통신장비 수리,6,4826,0.12432656444260257
20241231,못골시장,남구,대연동,S203,자동차 수리·세차,57,4826,1.1811023622047243
