code,name,residential00,residential12,residentialNoonMidnightRatio,residentialPeakHour,workplace00,workplace12,workplaceNoonMidnightRatio,workplacePeakHour,visitor00,visitor12,visitorNoonMidnightRatio,visitorPeakHour,visitorNoonAboveMidnightMonths
2641051000,금정구 서1동,4167.0,2626.25,0.6302495800335973,04시,27.333333333333332,539.8333333333334,19.750000000000004,16시,642.5833333333334,898.9166666666666,1.3989106471274801,12시,12
2641052000,금정구 서2동,6013.916666666667,3595.5,0.5978632893150608,04시,103.16666666666667,1245.1666666666667,12.069466882067852,15시,1649.6666666666667,1769.5833333333333,1.0726914528187512,19시,12
2641053000,금정구 서3동,8813.5,5931.416666666667,0.6729921900115353,04시,90.16666666666667,1617.3333333333333,17.937153419593344,15시,1201.5,2315.5,1.9271743653766125,12시,12
2641055500,금정구 금사회동동,6388.666666666667,4028.0833333333335,0.6305045392883231,04시,240.58333333333334,5647.416666666667,23.47384828541739,15시,2064.0833333333335,4961.166666666667,2.4035689773507207,11시,12
2641057000,금정구 부곡1동,6968.166666666667,4072.3333333333335,0.5844196225693032,04시,70.16666666666667,946.4166666666666,13.488123515439428,14시,944.0833333333334,1236.8333333333333,1.3100891517344866,11시,12
2641058000,금정구 부곡2동,15979.5,9054.666666666666,0.5666426775973382,04시,219.0,4112.5,18.77853881278539,14시,2751.5,4737.75,1.7218789751044885,14시,12
2641059000,금정구 부곡3동,13600.833333333334,7775.416666666667,0.5716867838980455,04시,168.58333333333334,4119.25,24.434503213049926,13시,1694.3333333333333,5107.666666666667,3.0145583316938818,13시,12
2641059100,금정구 부곡4동,6449.0,3613.0833333333335,0.5602548198687135,04시,88.83333333333333,909.5833333333334,10.239212007504692,16시,1432.6666666666667,1987.75,1.3874476500697999,19시,12
2641060000,금정구 장전1동,16265.25,9597.75,0.5900770046571678,04시,170.83333333333334,2972.1666666666665,17.3980487804878,16시,2315.8333333333335,4356.916666666667,1.881360201511335,14시,12
2641061000,금정구 장전2동,23372.916666666668,13259.5,0.5673018985649344,04시,804.25,9308.833333333334,11.57455185991089,15시,4465.416666666667,10204.166666666666,2.2851544275450215,15시,12
2641063500,금정구 선두구동,1563.1666666666667,962.0833333333334,0.615470732487472,04시,29.666666666666668,874.5,29.477528089887638,13시,448.0,3130.5833333333335,6.987909226190476,12시,12
2641066500,금정구 청룡노포동,8082.833333333333,5051.5,0.6249664927727488,04시,100.33333333333333,2107.9166666666665,21.009136212624583,14시,1271.8333333333333,6971.833333333333,5.481719302843664,13시,12
2641067000,금정구 남산동,22402.416666666668,13388.083333333334,0.5976178165302106,04시,387.8333333333333,4495.166666666667,11.5904598195101,15시,4458.25,6890.666666666667,1.5455989831585637,12시,12
2641068000,금정구 구서1동,11518.75,6222.166666666667,0.5401772472418159,04시,168.08333333333334,2805.5833333333335,16.69162121963312,14시,2161.3333333333335,3606.25,1.668530228254164,19시,12
2641069000,금정구 구서2동,27372.166666666668,15172.166666666666,0.5542917684022091,04시,337.5833333333333,3707.8333333333335,10.983460873858307,16시,6504.666666666667,7577.0,1.164856000819924,11시,12
2641070000,금정구 금성동,849.25,520.25,0.6125993523697381,04시,15.166666666666666,256.3333333333333,16.9010989010989,14시,264.6666666666667,1791.25,6.767947103274559,13시,12
2644051000,강서구 대저1동,5982.583333333333,4207.083333333333,0.7032218523213216,04시,317.0833333333333,7067.416666666667,22.288830486202368,13시,1745.6666666666667,6881.5,3.9420469734580865,13시,12
2644052000,강서구 대저2동,6596.0,4656.5,0.7059581564584597,05시,510.5833333333333,10828.0,21.20711604374082,13시,9845.083333333334,23282.75,2.3649114194056255,12시,12
2644053000,강서구 강동동,2471.0,1843.25,0.7459530554431404,05시,46.583333333333336,1718.9166666666667,36.89982110912344,11시,442.8333333333333,2216.1666666666665,5.004516371847949,13시,12
2644053500,강서구 명지1동,47961.166666666664,27589.083333333332,0.5752379529271946,04시,513.4166666666666,10661.25,20.76529784125954,16시,4116.333333333333,10530.333333333334,2.5581828488136695,14시,12
2644054500,강서구 명지2동,25500.416666666668,14338.166666666666,0.5622718583029689,04시,211.25,4283.166666666667,20.275345167652862,16시,2050.5833333333335,4317.583333333333,2.105539074247165,12시,12
2644055000,강서구 가락동,2022.0833333333333,1478.8333333333333,0.7313414382855965,04시,56.75,1850.5833333333333,32.609397944199706,11시,450.4166666666667,2492.8333333333335,5.534505087881591,14시,12
2644056000,강서구 녹산동,31333.916666666668,19266.25,0.6148688721220615,05시,1172.1666666666667,32538.166666666668,27.758993317218824,10시,5542.25,19853.25,3.582164283458884,13시,12
2644058000,강서구 가덕도동,3417.3333333333335,2424.75,0.7095444791260241,03시,185.33333333333334,1546.8333333333333,8.346223021582732,13시,2381.1666666666665,5592.916666666667,2.3488136067753906,14시,12
2647061000,연제구 거제1동,22162.916666666668,12451.5,0.5618168487150081,04시,385.8333333333333,9301.5,24.10755939524838,14시,3439.9166666666665,8477.666666666666,2.464497686474963,14시,12
2647062000,연제구 거제2동,19813.0,10099.166666666666,0.5097242551186931,04시,232.91666666666666,3714.0833333333335,15.945974955277283,15시,3065.5,6823.833333333333,2.226009895068776,14시,12
2647063000,연제구 거제3동,6587.0,3873.8333333333335,0.5881028288042104,04시,160.66666666666666,1551.0833333333333,9.654045643153527,16시,4670.5,7641.416666666667,1.6361024872426222,13시,12
2647064000,연제구 거제4동,8722.833333333334,4710.75,0.5400481494927106,04시,126.66666666666667,1095.5833333333333,8.649342105263157,09시,2400.3333333333335,2141.8333333333335,0.892306624079989,23시,0
2647065000,연제구 연산1동,13173.166666666666,7507.916666666667,0.5699401561254571,04시,221.66666666666666,3201.0833333333335,14.440977443609023,15시,2641.0833333333335,4668.333333333333,1.767582746978828,14시,12
2647066000,연제구 연산2동,19621.0,10425.333333333334,0.5313354738970152,04시,447.5833333333333,4423.083333333333,9.88214485198287,15시,9201.833333333334,10105.0,1.098150730832624,14시,12
2647067000,연제구 연산3동,4841.916666666667,2794.3333333333335,0.5771130578455501,04시,30.583333333333332,465.4166666666667,15.21798365122616,09시,630.0833333333334,644.0833333333334,1.0222192831636028,10시,7
2647068000,연제구 연산4동,12867.833333333334,7982.5,0.6203453054774826,04시,259.8333333333333,3343.3333333333335,12.867222578576012,15시,5569.833333333333,7961.75,1.4294413357670788,19시,12
2647069000,연제구 연산5동,11466.666666666666,6797.5,0.5928052325581395,04시,302.1666666666667,5216.5,17.263651406508547,15시,3479.8333333333335,5754.583333333333,1.6536951003400544,14시,12
2647070000,연제구 연산6동,11867.0,7407.0,0.624167860453358,04시,177.75,1732.5833333333333,9.747304266291607,16시,4640.0,5123.916666666667,1.1042923850574713,11시,12
2647072000,연제구 연산8동,6136.666666666667,3734.9166666666665,0.608623030961434,04시,93.5,1170.5833333333333,12.519607843137255,13시,3023.8333333333335,3203.5833333333335,1.0594444138235133,11시,10
2647073000,연제구 연산9동,30087.083333333332,17556.25,0.5835145203506489,04시,318.6666666666667,4854.416666666667,15.23352510460251,16시,3483.6666666666665,6031.833333333333,1.731461104200555,14시,12
2650066000,수영구 남천1동,14089.333333333334,8296.5,0.5888497208289959,04시,398.1666666666667,5239.666666666667,13.159480954374216,15시,3815.9166666666665,8363.25,2.1916752200214016,14시,12
2650067000,수영구 남천2동,7916.666666666667,4238.583333333333,0.5354,04시,77.25,938.75,12.15210355987055,16시,2229.8333333333335,2988.5,1.3402346961656326,19시,12
2650073000,수영구 수영동,13095.75,8041.25,0.6140350877192983,04시,164.0,2345.1666666666665,14.299796747967479,16시,2459.25,3755.1666666666665,1.5269560502863337,19시,12
2650074000,수영구 망미1동,24772.333333333332,14746.833333333334,0.5952944817471104,04시,255.91666666666666,3214.5,12.560729404102899,16시,2900.5833333333335,3986.1666666666665,1.3742637975119947,14시,12
2650075000,수영구 망미2동,7570.5,4246.0,0.5608612376989631,04시,84.41666666666667,1067.75,12.648568608094767,16시,2172.0,2791.3333333333335,1.285144260282382,15시,12
2650076000,수영구 광안1동,15318.5,9000.25,0.5875412083428534,04시,168.08333333333334,2099.1666666666665,12.488844819038174,16시,2503.4166666666665,3466.5,1.384707566326021,12시,12
2650077000,수영구 광안2동,15017.75,9132.5,0.608113732083701,04시,280.9166666666667,3697.25,13.161376446158409,14시,6221.75,7577.583333333333,1.2179183241585299,20시,12
2650078000,수영구 광안3동,8563.666666666666,5340.416666666667,0.62361332762446,04시,182.25,2105.8333333333335,11.554641060813902,16시,3647.75,4559.333333333333,1.249902908185411,20시,12
2650079000,수영구 광안4동,9927.166666666666,5788.583333333333,0.5831052834813559,04시,159.66666666666666,1639.1666666666667,10.266179540709814,14시,3819.25,4626.083333333333,1.2112543911326394,11시,12
2650080000,수영구 민락동,24308.916666666668,14466.583333333334,0.5951142756258849,04시,348.0,3980.5833333333335,11.438457854406131,16시,7189.5,8808.083333333334,1.2251315575955677,20시,12
2653058000,사상구 삼락동,3943.3333333333335,2608.1666666666665,0.661411665257819,04시,206.66666666666666,4264.166666666667,20.633064516129036,13시,2904.9166666666665,4514.166666666667,1.5539745833213805,14시,12
2653059100,사상구 모라1동,23627.083333333332,13549.583333333334,0.573476765717309,04시,271.9166666666667,6363.416666666667,23.402083971805087,16시,2526.6666666666665,5163.916666666667,2.043766490765172,12시,12
2653059300,사상구 모라3동,9366.333333333334,6070.833333333333,0.6481547386027972,03시,80.83333333333333,1139.5,14.096907216494847,16시,908.3333333333334,1706.0,1.8781651376146788,11시,12
2653060000,사상구 덕포1동,8574.25,4530.583333333333,0.5283941258224722,03시,74.25,1138.1666666666667,15.328843995510663,16시,1209.3333333333333,1490.8333333333333,1.2327728776185227,12시,12
2653061000,사상구 덕포2동,11408.25,6484.25,0.5683825301864879,04시,149.58333333333334,3639.9166666666665,24.333704735376042,15시,1700.75,3804.4166666666665,2.2369052868832378,14시,12
2653062000,사상구 괘법동,22926.916666666668,12578.5,0.5486346107013953,04시,512.5833333333334,8394.916666666666,16.377662168753044,15시,6436.75,12059.25,1.873499825222356,14시,12
2653064500,사상구 감전동,9237.416666666666,6102.833333333333,0.6606645075733656,04시,284.1666666666667,8594.0,30.24281524926686,11시,2798.3333333333335,6643.5,2.374091721262656,11시,12
2653065000,사상구 주례1동,15115.166666666666,8413.916666666666,0.5566539127366552,04시,158.08333333333334,3654.3333333333335,23.116499736425936,16시,1831.9166666666667,3883.4166666666665,2.119865350498112,11시,12
2653066000,사상구 주례2동,20556.75,11643.416666666666,0.5664035738463846,04시,326.5833333333333,4953.5,15.167644807348815,15시,3095.6666666666665,5875.416666666667,1.8979487455583075,14시,12
2653066100,사상구 주례3동,5858.083333333333,3312.5833333333335,0.565472210762906,04시,63.583333333333336,1107.5833333333333,17.41939711664482,15시,859.5,1560.25,1.8152995927865039,11시,12
2653067000,사상구 학장동,15966.666666666666,9818.333333333334,0.6149269311064719,04시,287.6666666666667,5743.083333333333,19.964368482039394,11시,3859.9166666666665,5768.416666666667,1.4944407262678383,11시,12
2653068000,사상구 엄궁동,23612.583333333332,13516.416666666666,0.5724243076608164,04시,170.58333333333334,4486.75,26.30239374694675,16시,1850.8333333333333,4584.833333333333,2.4771724448446646,12시,12
2671025000,기장군 기장읍,52236.333333333336,33225.833333333336,0.6360674881468199,04시,587.8333333333334,14335.333333333334,24.38673093280408,15시,7841.25,24538.916666666668,3.1294649024921624,14시,12
2671025300,기장군 장안읍,7984.25,5326.0,0.6670632808341422,04시,434.5,9943.75,22.885500575373992,13시,2860.5,11620.916666666666,4.062547340208588,14시,12
2671025600,기장군 정관읍,76625.5,47140.416666666664,0.6152053385187263,04시,548.1666666666666,15746.916666666666,28.726512617816965,16시,4347.833333333333,9519.083333333334,2.189385517690804,14시,12
2671025900,기장군 일광읍,26018.416666666668,14450.666666666666,0.5554014624256536,04시,269.25,5109.166666666667,18.975549365521513,16시,3289.9166666666665,9827.5,2.9871577294257707,13시,12
2671033000,기장군 철마면,6012.583333333333,3932.25,0.6540034095161537,04시,68.5,1733.5833333333333,25.30778588807786,14시,872.4166666666666,4435.0,5.083580093609705,13시,12
